Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag",Location 1,Location 2
S. ATLANTIC,2016,33,4,,2,,23,,149,,212,,,-,1,,6,,32,,22,,,-,0,,2,,6,,9,,,
DIST. OF COL.,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,33,,-,1,,9,,90,,110,,2,,0,,2,,11,,15,,1,,0,,1,,6,,15,,,
W.S. CENTRAL,2016,33,4,,2,,64,,140,,152,,,-,0,,5,,8,,17,,,-,0,,1,,,-,,-,,
MOUNTAIN,2016,33,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,1,,1,,3,,,
PACIFIC,2016,33,,-,0,,1,,1,,,-,,-,0,,1,,,-,6,,,-,0,,2,,2,,2,,,
AMER. SAMOA,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,33,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW MEXICO,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
VERMONT,2016,33,,-,0,,1,,2,,3,,,-,2,,21,,103,,89,,,-,0,,1,,1,,2,,"VERMONT
(43.622479, -72.51927)",
INDIANA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,8,,18,,"INDIANA
(39.76845, -86.156212)",
OHIO,2016,33,,-,0,,1,,6,,14,,,-,0,,2,,4,,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
CALIFORNIA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,2,,2,,1,,"CALIFORNIA
(37.640735, -121.002435)",
MINNESOTA,2016,33,,-,0,,1,,,-,3,,,-,0,,22,,,-,475,,,-,0,,2,,,-,19,,"MINNESOTA
(46.357661, -94.793397)",
ARKANSAS,2016,33,2,,2,,16,,129,,144,,,-,0,,5,,7,,15,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MONTANA,2016,33,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NORTH CAROLINA,2016,33,,-,0,,22,,27,,41,,,-,0,,5,,5,,8,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
GEORGIA,2016,33,,-,0,,2,,3,,30,,,-,0,,1,,1,,,-,,-,0,,1,,1,,1,,"GEORGIA
(32.836038, -83.631709)",
NEBRASKA,2016,33,1,,0,,1,,4,,3,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
TENNESSEE,2016,33,,-,1,,8,,63,,49,,1,,0,,1,,6,,8,,1,,0,,1,,3,,11,,"TENNESSEE
(35.681402, -85.774444)",
ILLINOIS,2016,33,,-,0,,3,,24,,27,,,-,0,,2,,3,,9,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
OKLAHOMA,2016,33,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
PUERTO RICO,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
TEXAS,2016,33,2,,0,,2,,9,,5,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
HAWAII,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MISSOURI,2016,33,3,,1,,16,,133,,192,,,-,0,,2,,8,,12,,,-,0,,1,,3,,8,,"MISSOURI
(38.636168, -92.566292)",
DELAWARE,2016,33,,-,0,,3,,11,,10,,,-,0,,1,,4,,1,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
IOWA,2016,33,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,-,0,,1,,2,,,-,"IOWA
(42.46942, -93.815856)",
NORTH DAKOTA,2016,33,,-,0,,0,,,-,1,,,-,0,,2,,9,,2,,,-,0,,1,,2,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
ARIZONA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,1,,3,,"ARIZONA
(34.869712, -111.760902)",
NEVADA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
LOUISIANA,2016,33,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
KENTUCKY,2016,33,,-,0,,4,,19,,46,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MAINE,2016,33,,-,0,,1,,2,,4,,12,,2,,31,,239,,113,,1,,0,,1,,3,,1,,"MAINE
(45.252223, -68.986647)",
MARYLAND,2016,33,,-,0,,8,,42,,29,,,-,0,,2,,7,,1,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
UTAH,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
ALABAMA,2016,33,,-,0,,2,,6,,7,,1,,0,,1,,5,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
MISSISSIPPI,2016,33,,-,0,,1,,2,,8,,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,"MISSISSIPPI
(32.738663, -89.537312)",
FLORIDA,2016,33,,-,0,,6,,17,,12,,,-,0,,2,,5,,4,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
NEW HAMPSHIRE,2016,33,,-,0,,1,,5,,9,,,-,1,,6,,19,,66,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NEW YORK,2016,33,2,,1,,36,,59,,37,,31,,12,,53,,444,,420,,,-,0,,3,,5,,5,,"NEW YORK
(42.826892, -75.544286)",
RHODE ISLAND,2016,33,,-,0,,6,,18,,25,,,-,1,,13,,41,,71,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
WYOMING,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
VIRGINIA,2016,33,4,,1,,9,,44,,83,,,-,0,,3,,10,,7,,,-,0,,2,,3,,7,,"VIRGINIA
(37.542699, -78.45822)",
OREGON,2016,33,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
WISCONSIN,2016,33,,-,0,,2,,7,,19,,,-,5,,32,,226,,424,,,-,0,,5,,6,,43,,"WISCONSIN
(44.395526, -89.834513)",
IDAHO,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
PENNSYLVANIA,2016,33,,-,0,,1,,,-,3,,,-,0,,2,,1,,18,,,-,0,,2,,1,,7,,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2016,33,,-,0,,0,,,-,,-,,-,0,,4,,9,,103,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
WASHINGTON,2016,33,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
KANSAS,2016,33,,-,0,,4,,33,,39,,,-,0,,1,,1,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
SOUTH CAROLINA,2016,33,,-,0,,0,,,-,3,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
COLORADO,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MICHIGAN,2016,33,,-,0,,1,,1,,3,,,-,0,,1,,2,,6,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MASSACHUSETTS,2016,33,,-,0,,2,,5,,7,,,-,7,,37,,217,,584,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
GUAM,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
WEST VIRGINIA,2016,33,,-,0,,1,,5,,4,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"WEST VIRGINIA
(38.668501, -80.709421)",
ALASKA,2016,33,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
NEW JERSEY,2016,33,,-,0,,7,,42,,52,,,-,1,,11,,56,,110,,,-,0,,1,,4,,4,,"NEW JERSEY
(40.104655, -74.386686)",
UNITED STATES,2016,34,13,,14,,107,,769,,943,,46,,47,,133,,1554,,2678,,1,,1,,6,,56,,143,,,
NEW ENGLAND,2016,34,,-,1,,8,,31,,48,,13,,17,,57,,659,,1047,,,-,0,,1,,4,,3,,,
MID. ATLANTIC,2016,34,5,,2,,37,,117,,107,,30,,14,,55,,569,,611,,,-,0,,3,,13,,18,,,
NEW YORK CITY,2016,34,2,,0,,3,,11,,6,,6,,1,,5,,37,,46,,,-,0,,1,,3,,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,34,,-,1,,5,,39,,64,,,-,5,,33,,240,,448,,,-,0,,5,,15,,64,,,
W.N. CENTRAL,2016,34,3,,2,,21,,187,,243,,,-,1,,22,,30,,507,,1,,0,,2,,9,,29,,,
S. ATLANTIC,2016,34,2,,2,,23,,153,,214,,2,,1,,6,,35,,23,,,-,0,,2,,6,,9,,,
DIST. OF COL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,34,,-,1,,9,,92,,112,,,-,0,,3,,12,,15,,,-,0,,1,,6,,15,,,
W.S. CENTRAL,2016,34,3,,2,,64,,148,,155,,1,,0,,5,,9,,18,,,-,0,,1,,,-,,-,,
MOUNTAIN,2016,34,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,1,,1,,3,,,
PACIFIC,2016,34,,-,0,,1,,1,,,-,,-,0,,1,,,-,6,,,-,0,,2,,2,,2,,,
AMER. SAMOA,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
TENNESSEE,2016,34,,-,1,,8,,65,,49,,,-,0,,2,,7,,8,,,-,0,,1,,3,,11,,"TENNESSEE
(35.681402, -85.774444)",
GUAM,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
UTAH,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
WEST VIRGINIA,2016,34,,-,0,,1,,5,,4,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"WEST VIRGINIA
(38.668501, -80.709421)",
SOUTH CAROLINA,2016,34,,-,0,,0,,,-,3,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
MICHIGAN,2016,34,,-,0,,1,,1,,3,,,-,0,,1,,2,,6,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
CALIFORNIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,2,,2,,1,,"CALIFORNIA
(37.640735, -121.002435)",
OKLAHOMA,2016,34,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
INDIANA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,8,,19,,"INDIANA
(39.76845, -86.156212)",
RHODE ISLAND,2016,34,,-,0,,6,,18,,25,,,-,0,,13,,41,,74,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
KANSAS,2016,34,,-,0,,4,,39,,39,,,-,0,,1,,4,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
VIRGINIA,2016,34,1,,1,,9,,46,,85,,1,,0,,3,,11,,7,,,-,0,,2,,3,,7,,"VIRGINIA
(37.542699, -78.45822)",
NEW HAMPSHIRE,2016,34,,-,0,,1,,4,,9,,,-,1,,6,,35,,68,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WISCONSIN,2016,34,,-,0,,2,,8,,19,,,-,5,,33,,229,,432,,,-,0,,5,,7,,43,,"WISCONSIN
(44.395526, -89.834513)",
OHIO,2016,34,,-,0,,1,,6,,15,,,-,0,,2,,4,,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
NEW MEXICO,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
ARKANSAS,2016,34,3,,2,,16,,137,,147,,1,,0,,5,,8,,15,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
NORTH DAKOTA,2016,34,,-,0,,0,,,-,1,,,-,0,,3,,12,,2,,,-,0,,1,,2,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
MINNESOTA,2016,34,,-,0,,1,,,-,3,,,-,0,,22,,,-,487,,,-,0,,2,,,-,19,,"MINNESOTA
(46.357661, -94.793397)",
HAWAII,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
SOUTH DAKOTA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
DELAWARE,2016,34,,-,0,,3,,11,,10,,,-,0,,1,,4,,1,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
MARYLAND,2016,34,,-,0,,8,,43,,29,,,-,0,,2,,8,,1,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
NEW JERSEY,2016,34,,-,0,,7,,42,,52,,,-,1,,11,,56,,111,,,-,0,,1,,4,,5,,"NEW JERSEY
(40.104655, -74.386686)",
NEBRASKA,2016,34,1,,0,,1,,4,,3,,,-,0,,1,,2,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
VERMONT,2016,34,,-,0,,1,,2,,3,,8,,2,,21,,112,,92,,,-,0,,1,,1,,2,,"VERMONT
(43.622479, -72.51927)",
KENTUCKY,2016,34,,-,0,,4,,19,,48,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
TEXAS,2016,34,,-,0,,2,,9,,5,,,-,0,,1,,1,,3,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
ILLINOIS,2016,34,,-,0,,3,,24,,27,,,-,0,,2,,5,,9,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
NEW YORK,2016,34,3,,2,,36,,64,,46,,24,,12,,53,,475,,436,,,-,0,,3,,5,,5,,"NEW YORK
(42.826892, -75.544286)",
PENNSYLVANIA,2016,34,,-,0,,1,,,-,3,,,-,0,,2,,1,,18,,,-,0,,2,,1,,8,,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2016,34,,-,0,,0,,,-,,-,,-,0,,4,,9,,105,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MISSISSIPPI,2016,34,,-,0,,1,,2,,8,,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,"MISSISSIPPI
(32.738663, -89.537312)",
PUERTO RICO,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
ARIZONA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,1,,3,,"ARIZONA
(34.869712, -111.760902)",
NORTH CAROLINA,2016,34,,-,0,,22,,27,,41,,,-,0,,5,,5,,8,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MONTANA,2016,34,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
IDAHO,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
FLORIDA,2016,34,1,,0,,6,,18,,12,,1,,0,,2,,6,,5,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
COLORADO,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
ALABAMA,2016,34,,-,0,,2,,6,,7,,,-,0,,1,,5,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
OREGON,2016,34,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
MISSOURI,2016,34,2,,1,,17,,142,,197,,,-,0,,2,,8,,12,,1,,0,,1,,4,,8,,"MISSOURI
(38.636168, -92.566292)",
WYOMING,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ALASKA,2016,34,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
MASSACHUSETTS,2016,34,,-,0,,2,,5,,7,,,-,6,,37,,217,,592,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MAINE,2016,34,,-,0,,1,,2,,4,,5,,2,,31,,245,,116,,,-,0,,1,,3,,1,,"MAINE
(45.252223, -68.986647)",
GEORGIA,2016,34,,-,0,,1,,3,,30,,,-,0,,1,,1,,,-,,-,0,,1,,1,,1,,"GEORGIA
(32.836038, -83.631709)",
LOUISIANA,2016,34,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
IOWA,2016,34,,-,0,,1,,2,,,-,,-,0,,1,,4,,,-,,-,0,,1,,2,,,-,"IOWA
(42.46942, -93.815856)",
WASHINGTON,2016,34,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEVADA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
UNITED STATES,2016,35,8,,14,,107,,798,,967,,8,,49,,150,,1693,,2730,,1,,1,,6,,62,,149,,,
NEW ENGLAND,2016,35,1,,1,,8,,34,,49,,7,,17,,70,,761,,1063,,1,,0,,1,,5,,3,,,
MID. ATLANTIC,2016,35,,-,2,,37,,120,,111,,,-,14,,56,,573,,630,,,-,0,,3,,13,,18,,,
NEW YORK CITY,2016,35,,-,0,,3,,11,,6,,,-,1,,6,,37,,48,,,-,0,,1,,3,,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,35,,-,1,,6,,42,,66,,,-,5,,33,,272,,456,,,-,0,,5,,18,,69,,,
W.N. CENTRAL,2016,35,2,,2,,21,,196,,249,,1,,1,,22,,31,,516,,,-,0,,2,,9,,29,,,
S. ATLANTIC,2016,35,,-,2,,23,,157,,216,,,-,1,,6,,35,,23,,,-,0,,2,,7,,9,,,
DIST. OF COL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,35,3,,1,,9,,96,,113,,,-,0,,3,,12,,15,,,-,0,,1,,6,,16,,,
W.S. CENTRAL,2016,35,2,,2,,64,,151,,163,,,-,0,,5,,9,,18,,,-,0,,1,,1,,,-,,
MOUNTAIN,2016,35,,-,0,,1,,1,,,-,,-,0,,0,,,-,3,,,-,0,,1,,1,,3,,,
PACIFIC,2016,35,,-,0,,1,,1,,,-,,-,0,,1,,,-,6,,,-,0,,2,,2,,2,,,
AMER. SAMOA,2016,35,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,35,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MASSACHUSETTS,2016,35,,-,0,,2,,7,,7,,,-,7,,46,,303,,601,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
PUERTO RICO,2016,35,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
ARKANSAS,2016,35,1,,2,,16,,139,,155,,,-,0,,5,,8,,15,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
WISCONSIN,2016,35,,-,0,,2,,9,,21,,,-,5,,33,,260,,440,,,-,0,,5,,9,,48,,"WISCONSIN
(44.395526, -89.834513)",
COLORADO,2016,35,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
DELAWARE,2016,35,,-,0,,3,,11,,10,,,-,0,,1,,4,,1,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
FLORIDA,2016,35,,-,0,,6,,18,,13,,,-,0,,2,,6,,5,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
CONNECTICUT,2016,35,,-,0,,0,,,-,,-,,-,0,,4,,9,,106,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
ARIZONA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,1,,3,,"ARIZONA
(34.869712, -111.760902)",
TENNESSEE,2016,35,3,,1,,9,,69,,50,,,-,0,,2,,7,,8,,,-,0,,1,,3,,11,,"TENNESSEE
(35.681402, -85.774444)",
ALABAMA,2016,35,,-,0,,2,,6,,7,,,-,0,,1,,5,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
GUAM,2016,35,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
MARYLAND,2016,35,,-,0,,9,,44,,29,,,-,0,,2,,8,,1,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
NEW HAMPSHIRE,2016,35,,-,0,,1,,4,,10,,,-,1,,6,,38,,71,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
VIRGINIA,2016,35,,-,1,,9,,48,,86,,,-,0,,3,,11,,7,,,-,0,,2,,4,,7,,"VIRGINIA
(37.542699, -78.45822)",
OKLAHOMA,2016,35,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
UTAH,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
LOUISIANA,2016,35,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
IDAHO,2016,35,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
ILLINOIS,2016,35,,-,0,,4,,26,,27,,,-,0,,2,,6,,9,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
WYOMING,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
INDIANA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,9,,19,,"INDIANA
(39.76845, -86.156212)",
