Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2015","Mumps, Cum 2015, flag","Mumps, Cum 2014","Mumps, Cum 2014, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2015","Pertussis, Cum 2015, flag","Pertussis, Cum 2014","Pertussis, Cum 2014, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2015","Rabies, animal, Cum 2015, flag","Rabies, animal, Cum 2014","Rabies, animal, Cum 2014, flag",Location 1,Location 2
NEW YORK CITY,2015,46,,-,1,,10,,98,,111,,,-,5,,21,,326,,101,,,-,0,,0,,,-,12,,"NEW YORK CITY
",
E.N. CENTRAL,2015,46,2,,6,,34,,371,,769,,19,,48,,192,,2149,,4661,,,-,1,,18,,155,,108,,,
W.N. CENTRAL,2015,46,1,,0,,14,,77,,28,,,-,24,,105,,1351,,2179,,1,,3,,9,,149,,125,,,
S. ATLANTIC,2015,46,,-,1,,5,,65,,42,,9,,29,,96,,1411,,2618,,,-,12,,56,,598,,1016,,,
DIST. OF COL.,2015,46,,-,0,,0,,,-,16,,,-,0,,2,,10,,20,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,46,,-,0,,3,,9,,8,,4,,10,,26,,438,,872,,1,,2,,6,,96,,79,,,
W.S. CENTRAL,2015,46,,-,0,,6,,28,,17,,22,,34,,186,,1413,,2594,,14,,21,,108,,959,,1084,,,
MOUNTAIN,2015,46,,-,0,,6,,17,,34,,36,,57,,88,,2421,,3645,,,-,0,,4,,37,,116,,,
PACIFIC,2015,46,,-,0,,4,,23,,30,,8,,111,,275,,4464,,8828,,1,,4,,37,,317,,227,,,
AMER. SAMOA,2015,46,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,U,,-,,-,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2015,46,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEVADA,2015,46,,-,0,,0,,,-,2,,,-,2,,8,,90,,130,,,-,0,,2,,6,,12,,"NEVADA
(39.491833, -117.070159)",
DELAWARE,2015,46,,-,0,,1,,2,,,-,,-,0,,2,,10,,203,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
ARIZONA,2015,46,,-,0,,2,,2,,9,,4,,12,,30,,526,,409,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
MAINE,2015,46,,-,0,,0,,,-,,-,,-,4,,35,,222,,380,,,-,0,,2,,24,,41,,"MAINE
(45.252223, -68.986647)",
WISCONSIN,2015,46,1,,0,,6,,25,,65,,,-,10,,60,,424,,1244,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
NORTH DAKOTA,2015,46,,-,0,,1,,,-,,-,,-,0,,4,,32,,42,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
HAWAII,2015,46,,-,0,,1,,2,,1,,,-,1,,4,,39,,37,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
KANSAS,2015,46,,-,0,,1,,,-,1,,,-,7,,23,,366,,379,,1,,1,,6,,93,,62,,"KANSAS
(38.345528, -98.201847)",
IDAHO,2015,46,,-,0,,3,,8,,19,,,-,3,,20,,183,,333,,,-,0,,1,,,-,11,,"IDAHO
(43.680635, -114.364237)",
WEST VIRGINIA,2015,46,,-,0,,1,,1,,,-,,-,1,,6,,60,,16,,,-,1,,4,,34,,36,,"WEST VIRGINIA
(38.668501, -80.709421)",
FLORIDA,2015,46,,-,0,,1,,11,,1,,6,,6,,14,,300,,676,,,-,0,,51,,74,,94,,"FLORIDA
(28.915325, -81.922409)",
UTAH,2015,46,,-,0,,1,,,-,1,,,-,9,,24,,369,,848,,,-,0,,4,,22,,22,,"UTAH
(39.359772, -111.584173)",
VIRGINIA,2015,46,,-,0,,5,,31,,17,,,-,5,,39,,275,,424,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
PENNSYLVANIA,2015,46,,-,0,,5,,11,,9,,8,,17,,38,,743,,625,,,-,5,,16,,250,,351,,"PENNSYLVANIA
(40.789676, -77.858055)",
COLORADO,2015,46,,-,0,,3,,5,,2,,31,,18,,31,,837,,1150,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
IOWA,2015,46,1,,0,,14,,70,,5,,,-,2,,10,,108,,179,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
MISSISSIPPI,2015,46,,-,0,,1,,1,,,-,,-,0,,2,,16,,62,,,-,0,,2,,4,,1,,"MISSISSIPPI
(32.738663, -89.537312)",
NORTH CAROLINA,2015,46,,-,0,,1,,4,,2,,,-,6,,76,,328,,597,,,-,7,,12,,301,,324,,"NORTH CAROLINA
(35.47995, -79.180571)",
MONTANA,2015,46,,-,0,,1,,1,,,-,,-,5,,27,,230,,382,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
MARYLAND,2015,46,,-,0,,5,,16,,2,,2,,2,,10,,106,,159,,,-,4,,14,,189,,322,,"MARYLAND
(39.290443, -76.612333)",
OHIO,2015,46,,-,0,,6,,18,,543,,19,,13,,53,,662,,1283,,,-,0,,5,,32,,23,,"OHIO
(40.056807, -82.405897)",
MICHIGAN,2015,46,,-,0,,3,,2,,14,,,-,10,,73,,401,,1076,,,-,0,,4,,27,,41,,"MICHIGAN
(44.66399, -84.711206)",
LOUISIANA,2015,46,,-,0,,1,,2,,1,,,-,1,,4,,44,,85,,,-,0,,0,,,-,5,,"LOUISIANA
(31.2931, -92.463284)",
SOUTH DAKOTA,2015,46,,-,0,,0,,,-,,-,,-,0,,1,,6,,106,,,-,0,,2,,28,,20,,"SOUTH DAKOTA
(44.35371, -100.373709)",
PUERTO RICO,2015,46,,-,0,,1,,4,,,-,,-,0,,2,,10,,15,,,-,0,,2,,11,,35,,"PUERTO RICO
(18.215692, -66.414655)",
TENNESSEE,2015,46,,-,0,,2,,3,,4,,4,,3,,12,,168,,282,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
NEW HAMPSHIRE,2015,46,,-,0,,1,,2,,2,,,-,0,,3,,27,,76,,2,,0,,2,,21,,20,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
KENTUCKY,2015,46,,-,0,,3,,4,,2,,,-,2,,9,,118,,270,,1,,0,,2,,12,,8,,"KENTUCKY
(37.64591, -84.774043)",
NEW YORK,2015,46,1,,0,,3,,23,,9,,18,,12,,57,,500,,653,,6,,7,,14,,331,,333,,"NEW YORK
(42.826892, -75.544286)",
GEORGIA,2015,46,,-,0,,0,,,-,2,,,-,4,,12,,180,,378,,,-,0,,7,,,-,240,,"GEORGIA
(32.836038, -83.631709)",
TEXAS,2015,46,,-,0,,5,,19,,13,,15,,31,,159,,1281,,2152,,10,,18,,108,,811,,844,,"TEXAS
(31.827233, -99.423022)",
CALIFORNIA,2015,46,,-,0,,4,,15,,23,,,-,66,,143,,2529,,7903,,,-,4,,37,,294,,212,,"CALIFORNIA
(37.640735, -121.002435)",
NEW MEXICO,2015,46,,-,0,,1,,1,,1,,1,,3,,17,,167,,331,,,-,0,,1,,9,,12,,"NEW MEXICO
(34.520396, -106.244402)",
OREGON,2015,46,,-,0,,1,,2,,1,,1,,10,,27,,535,,365,,,-,0,,5,,19,,12,,"OREGON
(44.567912, -120.156945)",
WYOMING,2015,46,,-,0,,0,,,-,,-,,-,0,,4,,19,,62,,,-,0,,0,,,-,59,,"WYOMING
(43.23558, -108.110518)",
VERMONT,2015,46,,-,0,,1,,1,,,-,,-,0,,4,,16,,41,,1,,0,,2,,19,,52,,"VERMONT
(43.622479, -72.51927)",
ALABAMA,2015,46,,-,0,,1,,1,,2,,,-,3,,9,,136,,258,,,-,2,,6,,80,,70,,"ALABAMA
(32.839182, -86.631125)",
ILLINOIS,2015,46,1,,4,,30,,321,,123,,,-,12,,27,,496,,622,,,-,1,,18,,96,,40,,"ILLINOIS
(40.477092, -88.993221)",
MASSACHUSETTS,2015,46,,-,0,,2,,6,,5,,,-,4,,16,,192,,232,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MINNESOTA,2015,46,,-,0,,2,,4,,16,,,-,7,,24,,293,,814,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
CONNECTICUT,2015,46,,-,0,,2,,4,,1,,,-,1,,7,,57,,69,,,-,3,,12,,146,,169,,"CONNECTICUT
(41.544654, -72.651713)",
NEBRASKA,2015,46,,-,0,,1,,2,,,-,,-,4,,74,,496,,204,,,-,0,,5,,28,,19,,"NEBRASKA
(41.640503, -99.367122)",
WASHINGTON,2015,46,,-,0,,4,,4,,4,,5,,20,,123,,1259,,394,,,-,0,,15,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
INDIANA,2015,46,,-,0,,1,,5,,24,,,-,4,,12,,166,,436,,,-,0,,0,,,-,4,,"INDIANA
(39.76845, -86.156212)",
OKLAHOMA,2015,46,,-,0,,2,,1,,2,,5,,0,,20,,42,,105,,2,,1,,23,,81,,89,,"OKLAHOMA
(35.468494, -97.521264)",
MISSOURI,2015,46,,-,0,,1,,1,,6,,,-,0,,22,,50,,455,,,-,0,,2,,,-,24,,"MISSOURI
(38.636168, -92.566292)",
SOUTH CAROLINA,2015,46,,-,0,,0,,,-,2,,1,,3,,17,,142,,145,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW JERSEY,2015,46,,-,0,,3,,21,,33,,,-,7,,15,,297,,316,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
RHODE ISLAND,2015,46,,-,0,,1,,2,,,-,,-,0,,5,,19,,90,,,-,0,,2,,13,,24,,"RHODE ISLAND
(41.707447, -71.522488)",
ARKANSAS,2015,46,,-,0,,1,,6,,1,,2,,1,,7,,46,,252,,2,,0,,7,,67,,146,,"ARKANSAS
(34.748745, -92.275105)",
ALASKA,2015,46,,-,0,,0,,,-,1,,2,,2,,12,,102,,129,,1,,0,,1,,4,,3,,"ALASKA
(64.836661, -147.738891)",
GUAM,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
UNITED STATES,2015,47,,-,16,,58,,822,,1112,,106,,372,,853,,16337,,28757,,16,,74,,151,,3148,,3821,,,
NEW ENGLAND,2015,47,,-,0,,3,,14,,8,,2,,12,,55,,540,,931,,2,,5,,13,,231,,309,,,
MID. ATLANTIC,2015,47,,-,3,,11,,154,,163,,19,,39,,98,,1903,,1773,,1,,12,,25,,582,,715,,,
NEW YORK CITY,2015,47,,-,1,,10,,99,,112,,,-,5,,22,,336,,104,,,-,0,,0,,,-,12,,"NEW YORK CITY
",
E.N. CENTRAL,2015,47,,-,6,,36,,428,,772,,14,,48,,192,,2218,,4834,,,-,1,,18,,155,,108,,,
W.N. CENTRAL,2015,47,,-,0,,14,,84,,29,,,-,23,,105,,1369,,2259,,,-,3,,9,,149,,128,,,
S. ATLANTIC,2015,47,,-,1,,5,,65,,42,,7,,28,,96,,1433,,2692,,5,,12,,56,,613,,1035,,,
DIST. OF COL.,2015,47,,-,0,,0,,,-,16,,,-,0,,2,,10,,20,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,47,,-,0,,3,,9,,8,,2,,10,,24,,449,,898,,,-,2,,6,,96,,81,,,
W.S. CENTRAL,2015,47,,-,0,,6,,28,,18,,16,,33,,186,,1434,,2647,,8,,21,,108,,968,,1102,,,
MOUNTAIN,2015,47,,-,0,,3,,17,,40,,27,,56,,88,,2481,,3733,,,-,0,,4,,37,,116,,,
PACIFIC,2015,47,,-,0,,4,,23,,32,,19,,108,,275,,4510,,8990,,,-,4,,37,,317,,227,,,
AMER. SAMOA,2015,47,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,U,,-,,-,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2015,47,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
PENNSYLVANIA,2015,47,,-,0,,5,,11,,9,,11,,17,,33,,757,,663,,,-,5,,16,,250,,361,,"PENNSYLVANIA
(40.789676, -77.858055)",
VERMONT,2015,47,,-,0,,1,,1,,,-,2,,0,,4,,18,,41,,2,,0,,2,,21,,52,,"VERMONT
(43.622479, -72.51927)",
ILLINOIS,2015,47,,-,5,,33,,373,,125,,,-,11,,27,,520,,643,,,-,1,,18,,96,,40,,"ILLINOIS
(40.477092, -88.993221)",
NEW YORK,2015,47,,-,0,,3,,23,,9,,8,,12,,57,,508,,679,,1,,7,,14,,332,,342,,"NEW YORK
(42.826892, -75.544286)",
NORTH CAROLINA,2015,47,,-,0,,1,,4,,2,,2,,6,,76,,341,,631,,5,,7,,12,,314,,329,,"NORTH CAROLINA
(35.47995, -79.180571)",
KENTUCKY,2015,47,,-,0,,3,,4,,2,,2,,2,,9,,127,,276,,,-,0,,2,,12,,8,,"KENTUCKY
(37.64591, -84.774043)",
ALABAMA,2015,47,,-,0,,1,,1,,2,,,-,3,,9,,136,,267,,,-,2,,6,,80,,72,,"ALABAMA
(32.839182, -86.631125)",
GUAM,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MARYLAND,2015,47,,-,0,,5,,16,,2,,,-,2,,10,,107,,164,,,-,3,,14,,189,,329,,"MARYLAND
(39.290443, -76.612333)",
VIRGINIA,2015,47,,-,0,,5,,31,,17,,,-,5,,39,,275,,434,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
OKLAHOMA,2015,47,,-,0,,2,,1,,2,,,-,0,,20,,42,,113,,,-,1,,23,,81,,89,,"OKLAHOMA
(35.468494, -97.521264)",
WISCONSIN,2015,47,,-,0,,6,,28,,65,,,-,10,,60,,454,,1300,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
DELAWARE,2015,47,,-,0,,1,,2,,,-,,-,0,,2,,10,,204,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
GEORGIA,2015,47,,-,0,,0,,,-,2,,,-,4,,12,,180,,386,,,-,0,,7,,,-,246,,"GEORGIA
(32.836038, -83.631709)",
WASHINGTON,2015,47,,-,0,,4,,4,,5,,19,,18,,123,,1278,,421,,,-,0,,15,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
WEST VIRGINIA,2015,47,,-,0,,1,,1,,,-,,-,1,,6,,61,,17,,,-,0,,4,,34,,37,,"WEST VIRGINIA
(38.668501, -80.709421)",
NEBRASKA,2015,47,,-,0,,1,,2,,,-,,-,4,,74,,496,,224,,,-,0,,5,,28,,19,,"NEBRASKA
(41.640503, -99.367122)",
ARIZONA,2015,47,,-,0,,1,,2,,11,,3,,11,,30,,538,,422,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
MONTANA,2015,47,,-,0,,1,,1,,,-,,-,5,,27,,231,,400,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ARKANSAS,2015,47,,-,0,,1,,6,,1,,,-,1,,7,,46,,257,,,-,1,,7,,67,,146,,"ARKANSAS
(34.748745, -92.275105)",
ALASKA,2015,47,,-,0,,0,,,-,1,,,-,2,,12,,102,,134,,,-,0,,1,,4,,3,,"ALASKA
(64.836661, -147.738891)",
IOWA,2015,47,,-,0,,14,,76,,5,,,-,2,,10,,110,,189,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
TENNESSEE,2015,47,,-,0,,2,,3,,4,,,-,3,,12,,168,,291,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
RHODE ISLAND,2015,47,,-,0,,1,,2,,,-,,-,0,,5,,19,,90,,,-,0,,2,,15,,24,,"RHODE ISLAND
(41.707447, -71.522488)",
MINNESOTA,2015,47,,-,0,,2,,5,,17,,,-,7,,24,,293,,834,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
SOUTH CAROLINA,2015,47,,-,0,,0,,,-,2,,1,,3,,17,,145,,148,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
MAINE,2015,47,,-,0,,0,,,-,,-,,-,4,,35,,222,,406,,,-,0,,2,,24,,41,,"MAINE
(45.252223, -68.986647)",
CALIFORNIA,2015,47,,-,0,,4,,15,,24,,,-,66,,143,,2551,,8025,,,-,4,,37,,294,,212,,"CALIFORNIA
(37.640735, -121.002435)",
KANSAS,2015,47,,-,0,,1,,,-,1,,,-,7,,23,,378,,384,,,-,1,,6,,93,,63,,"KANSAS
(38.345528, -98.201847)",
NEVADA,2015,47,,-,0,,0,,,-,2,,,-,2,,8,,90,,137,,,-,0,,2,,6,,12,,"NEVADA
(39.491833, -117.070159)",
SOUTH DAKOTA,2015,47,,-,0,,0,,,-,,-,,-,0,,2,,9,,107,,,-,0,,2,,28,,20,,"SOUTH DAKOTA
(44.35371, -100.373709)",
MISSISSIPPI,2015,47,,-,0,,1,,1,,,-,,-,0,,2,,18,,64,,,-,0,,2,,4,,1,,"MISSISSIPPI
(32.738663, -89.537312)",
TEXAS,2015,47,,-,0,,5,,19,,14,,16,,30,,159,,1298,,2191,,8,,18,,108,,820,,862,,"TEXAS
(31.827233, -99.423022)",
INDIANA,2015,47,,-,0,,1,,5,,24,,,-,3,,10,,166,,448,,,-,0,,0,,,-,4,,"INDIANA
(39.76845, -86.156212)",
PUERTO RICO,2015,47,,-,0,,1,,4,,,-,,-,0,,2,,10,,16,,,-,0,,2,,12,,35,,"PUERTO RICO
(18.215692, -66.414655)",
UTAH,2015,47,,-,0,,1,,,-,1,,,-,8,,24,,382,,862,,,-,0,,4,,22,,22,,"UTAH
(39.359772, -111.584173)",
NEW JERSEY,2015,47,,-,0,,3,,21,,33,,,-,7,,15,,302,,327,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
NEW MEXICO,2015,47,,-,0,,1,,1,,1,,,-,3,,17,,177,,336,,,-,0,,1,,9,,12,,"NEW MEXICO
(34.520396, -106.244402)",
NORTH DAKOTA,2015,47,,-,0,,1,,,-,,-,,-,0,,4,,33,,44,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
FLORIDA,2015,47,,-,0,,1,,11,,1,,4,,6,,14,,304,,688,,,-,0,,51,,76,,94,,"FLORIDA
(28.915325, -81.922409)",
MASSACHUSETTS,2015,47,,-,0,,2,,6,,5,,,-,4,,16,,195,,246,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MISSOURI,2015,47,,-,0,,1,,1,,6,,,-,0,,21,,50,,477,,,-,0,,1,,,-,26,,"MISSOURI
(38.636168, -92.566292)",
COLORADO,2015,47,,-,0,,3,,5,,3,,23,,18,,31,,860,,1178,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
WYOMING,2015,47,,-,0,,0,,,-,,-,,-,0,,4,,19,,62,,,-,0,,0,,,-,59,,"WYOMING
(43.23558, -108.110518)",
IDAHO,2015,47,,-,0,,3,,8,,22,,1,,3,,20,,184,,336,,,-,0,,1,,,-,11,,"IDAHO
(43.680635, -114.364237)",
HAWAII,2015,47,,-,0,,1,,2,,1,,,-,1,,4,,40,,37,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW HAMPSHIRE,2015,47,,-,0,,1,,2,,2,,,-,1,,3,,28,,76,,,-,0,,2,,21,,21,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
LOUISIANA,2015,47,,-,0,,1,,2,,1,,,-,1,,4,,48,,86,,,-,0,,0,,,-,5,,"LOUISIANA
(31.2931, -92.463284)",
OHIO,2015,47,,-,0,,6,,18,,544,,14,,13,,53,,676,,1308,,,-,0,,5,,32,,23,,"OHIO
(40.056807, -82.405897)",
OREGON,2015,47,,-,0,,1,,2,,1,,,-,10,,27,,539,,373,,,-,0,,5,,19,,12,,"OREGON
(44.567912, -120.156945)",
MICHIGAN,2015,47,,-,0,,3,,4,,14,,,-,9,,73,,402,,1135,,,-,0,,4,,27,,41,,"MICHIGAN
(44.66399, -84.711206)",
CONNECTICUT,2015,47,,-,0,,2,,3,,1,,,-,1,,7,,58,,72,,,-,3,,12,,150,,171,,"CONNECTICUT
(41.544654, -72.651713)",
UNITED STATES,2015,48,1,,16,,58,,853,,1116,,160,,365,,853,,16710,,29323,,30,,74,,151,,3315,,3858,,,
NEW ENGLAND,2015,48,,-,0,,3,,14,,8,,5,,11,,55,,568,,977,,1,,5,,13,,236,,311,,,
MID. ATLANTIC,2015,48,,-,3,,12,,158,,164,,42,,40,,98,,1972,,1826,,7,,12,,25,,589,,722,,,
NEW YORK CITY,2015,48,,-,1,,10,,100,,113,,,-,5,,22,,342,,105,,,-,0,,0,,,-,12,,"NEW YORK CITY
",
E.N. CENTRAL,2015,48,,-,6,,36,,433,,773,,35,,48,,192,,2301,,4982,,,-,1,,18,,155,,108,,,
W.N. CENTRAL,2015,48,1,,0,,20,,107,,30,,,-,23,,105,,1378,,2325,,2,,2,,9,,151,,131,,,
S. ATLANTIC,2015,48,,-,1,,5,,65,,42,,16,,30,,96,,1470,,2717,,6,,14,,57,,751,,1046,,,
DIST. OF COL.,2015,48,,-,0,,0,,,-,16,,,-,0,,2,,10,,20,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,48,,-,0,,3,,9,,8,,2,,10,,24,,466,,909,,,-,2,,6,,96,,82,,,
W.S. CENTRAL,2015,48,,-,0,,6,,28,,18,,15,,33,,186,,1458,,2675,,14,,21,,108,,983,,1114,,,
MOUNTAIN,2015,48,,-,0,,3,,16,,40,,39,,55,,88,,2539,,3805,,,-,0,,4,,37,,117,,,
PACIFIC,2015,48,,-,0,,4,,23,,33,,6,,103,,275,,4558,,9107,,,-,4,,37,,317,,227,,,
AMER. SAMOA,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,U,,-,,-,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MINNESOTA,2015,48,,-,0,,2,,5,,18,,,-,6,,24,,293,,855,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
NORTH DAKOTA,2015,48,,-,0,,1,,,-,,-,,-,0,,4,,34,,45,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW YORK,2015,48,,-,0,,3,,23,,9,,32,,11,,57,,539,,698,,7,,7,,14,,339,,344,,"NEW YORK
(42.826892, -75.544286)",
MICHIGAN,2015,48,,-,0,,3,,3,,15,,1,,9,,73,,410,,1174,,,-,0,,4,,27,,41,,"MICHIGAN
(44.66399, -84.711206)",
ARIZONA,2015,48,,-,0,,1,,2,,11,,6,,11,,30,,550,,433,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
INDIANA,2015,48,,-,0,,1,,5,,24,,,-,3,,9,,172,,458,,,-,0,,0,,,-,4,,"INDIANA
(39.76845, -86.156212)",
CONNECTICUT,2015,48,,-,0,,2,,3,,1,,,-,1,,7,,59,,78,,,-,3,,12,,154,,172,,"CONNECTICUT
(41.544654, -72.651713)",
OREGON,2015,48,,-,0,,1,,2,,1,,2,,10,,27,,548,,380,,,-,0,,5,,19,,12,,"OREGON
(44.567912, -120.156945)",
OHIO,2015,48,,-,0,,6,,18,,544,,34,,13,,53,,710,,1321,,,-,0,,5,,32,,23,,"OHIO
(40.056807, -82.405897)",
MISSISSIPPI,2015,48,,-,0,,1,,1,,,-,,-,0,,2,,19,,65,,,-,0,,2,,4,,1,,"MISSISSIPPI
(32.738663, -89.537312)",
GUAM,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
IDAHO,2015,48,,-,0,,3,,8,,22,,7,,3,,20,,189,,341,,,-,0,,0,,,-,12,,"IDAHO
(43.680635, -114.364237)",
RHODE ISLAND,2015,48,,-,0,,1,,2,,,-,,-,0,,5,,19,,95,,,-,0,,2,,15,,24,,"RHODE ISLAND
(41.707447, -71.522488)",
OKLAHOMA,2015,48,,-,0,,2,,1,,2,,,-,0,,20,,42,,113,,2,,1,,23,,83,,94,,"OKLAHOMA
(35.468494, -97.521264)",
MARYLAND,2015,48,,-,0,,5,,16,,2,,1,,2,,10,,109,,164,,,-,7,,18,,320,,331,,"MARYLAND
(39.290443, -76.612333)",
UTAH,2015,48,,-,0,,1,,,-,1,,,-,8,,24,,395,,876,,,-,0,,4,,22,,22,,"UTAH
(39.359772, -111.584173)",
ILLINOIS,2015,48,,-,5,,33,,375,,125,,,-,12,,27,,529,,669,,,-,1,,18,,96,,40,,"ILLINOIS
(40.477092, -88.993221)",
FLORIDA,2015,48,,-,0,,1,,11,,1,,6,,6,,14,,309,,694,,,-,0,,51,,77,,94,,"FLORIDA
(28.915325, -81.922409)",
VERMONT,2015,48,,-,0,,1,,1,,,-,,-,0,,4,,18,,41,,,-,0,,2,,21,,53,,"VERMONT
(43.622479, -72.51927)",
TENNESSEE,2015,48,,-,0,,2,,3,,4,,,-,3,,12,,169,,295,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
MAINE,2015,48,,-,0,,0,,,-,,-,5,,4,,35,,249,,428,,,-,0,,2,,24,,41,,"MAINE
(45.252223, -68.986647)",
PUERTO RICO,2015,48,,-,0,,1,,4,,,-,,-,0,,2,,10,,16,,,-,0,,2,,12,,35,,"PUERTO RICO
(18.215692, -66.414655)",
TEXAS,2015,48,,-,0,,5,,19,,14,,15,,30,,159,,1321,,2213,,12,,18,,108,,833,,869,,"TEXAS
(31.827233, -99.423022)",
NEW JERSEY,2015,48,,-,0,,3,,23,,33,,,-,7,,15,,315,,333,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
DELAWARE,2015,48,,-,0,,1,,2,,,-,1,,0,,3,,16,,204,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
SOUTH CAROLINA,2015,48,,-,0,,0,,,-,2,,2,,2,,17,,148,,152,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW MEXICO,2015,48,,-,0,,1,,1,,1,,,-,3,,17,,177,,339,,,-,0,,1,,9,,12,,"NEW MEXICO
(34.520396, -106.244402)",
SOUTH DAKOTA,2015,48,,-,0,,0,,,-,,-,,-,0,,2,,9,,108,,,-,0,,2,,28,,20,,"SOUTH DAKOTA
(44.35371, -100.373709)",
