Reporting Area,MMWR Year,MMWR Week,"Cryptosporidiosis, Current week","Cryptosporidiosis, Current week, flag","Cryptosporidiosis, Previous 52 weeks Med","Cryptosporidiosis, Previous 52 weeks Med, flag","Cryptosporidiosis, Previous 52 weeks Max","Cryptosporidiosis, Previous 52 weeks Max, flag","Cryptosporidiosis, Cum 2015","Cryptosporidiosis, Cum 2015, flag","Cryptosporidiosis, Cum 2014","Cryptosporidiosis, Cum 2014, flag","Dengue Fever, Current week","Dengue§, Current week, flag","Dengue§, Previous 52 weeks Med","Dengue§, Previous 52 weeks Med, flag","Dengue§, Previous 52 weeks Max","Dengue§, Previous 52 weeks Max, flag","Dengue§, Cum 2015","Dengue§, Cum 2015, flag","Dengue§, Cum 2014","Dengue§, Cum 2014, flag","Dengue Hemorrhagic Fever, Current week","Dengue Severe, Current week, flag","Dengue Severe, Previous 52 weeks Med","Dengue Severe, Previous 52 weeks Med, flag","Dengue Severe, Previous 52 weeks Max","Dengue Severe, Previous 52 weeks Max, flag","Dengue Severe, Cum 2015","Dengue Severe, Cum 2015, flag","Dengue Severe, Cum 2014","Dengue Severe, Cum 2014, flag",Location 1,Location 2
KENTUCKY,2015,43,1,,2,,6,,80,,66,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NEVADA,2015,43,,-,0,,2,,7,,14,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
WYOMING,2015,43,,-,0,,4,,23,,27,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MINNESOTA,2015,43,,-,0,,6,,,-,304,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
TENNESSEE,2015,43,5,,3,,22,,236,,78,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
OKLAHOMA,2015,43,3,,1,,10,,62,,62,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
FLORIDA,2015,43,14,,15,,57,,762,,1628,,,-,0,,2,,,-,76,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
MASSACHUSETTS,2015,43,5,,3,,11,,169,,120,,,-,0,,1,,6,,16,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
SOUTH CAROLINA,2015,43,1,,1,,5,,62,,58,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
ALASKA,2015,43,,-,0,,1,,5,,3,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
WISCONSIN,2015,43,3,,8,,29,,474,,495,,,-,0,,1,,,-,6,,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
MICHIGAN,2015,43,,-,4,,11,,170,,216,,,-,0,,2,,10,,3,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
UNITED STATES,2015,44,73,,120,,370,,7038,,7580,,,-,1,,32,,49,,539,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2015,44,,-,6,,20,,324,,283,,,-,0,,1,,6,,32,,,-,0,,0,,,-,,-,,
IOWA,2015,44,1,,5,,20,,295,,245,,,-,0,,0,,,-,4,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
MID. ATLANTIC,2015,44,9,,11,,41,,653,,683,,,-,0,,4,,4,,142,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2015,44,2,,2,,13,,120,,85,,,-,0,,2,,4,,37,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2015,44,7,,23,,58,,1281,,1299,,,-,0,,4,,29,,28,,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2015,44,2,,14,,55,,846,,1134,,,-,0,,1,,1,,10,,,-,0,,0,,,-,,-,,
S. ATLANTIC,2015,44,26,,31,,95,,1598,,2287,,,-,0,,3,,4,,112,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2015,44,,-,0,,2,,2,,5,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,44,7,,10,,66,,579,,324,,,-,0,,0,,,-,8,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,44,12,,16,,44,,784,,672,,,-,0,,2,,,-,37,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,44,3,,9,,25,,446,,427,,,-,0,,18,,2,,52,,,-,0,,0,,,-,,-,,
PACIFIC,2015,44,7,,10,,47,,527,,471,,,-,0,,7,,3,,118,,,-,0,,0,,,-,,-,,
AMER. SAMOA,2015,44,,N,,-,,-,,N,,N,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,44,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,,-,16,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
TENNESSEE,2015,44,5,,4,,22,,242,,80,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
MASSACHUSETTS,2015,44,,-,3,,11,,169,,123,,,-,0,,1,,6,,16,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MONTANA,2015,44,,-,1,,4,,32,,59,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
GEORGIA,2015,44,2,,5,,16,,284,,212,,,-,0,,2,,2,,4,,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
ALASKA,2015,44,1,,0,,1,,6,,3,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
VERMONT,2015,44,,-,1,,3,,28,,22,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
ARIZONA,2015,44,,-,1,,5,,54,,40,,,-,0,,17,,1,,38,,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
TEXAS,2015,44,8,,10,,32,,563,,334,,,-,0,,1,,,-,32,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
SOUTH CAROLINA,2015,44,2,,1,,5,,64,,60,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
WASHINGTON,2015,44,,-,0,,33,,66,,56,,,-,0,,2,,,-,7,,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
KENTUCKY,2015,44,,-,2,,6,,82,,69,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
COLORADO,2015,44,,-,1,,7,,61,,68,,,-,0,,1,,,-,8,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
ARKANSAS,2015,44,1,,1,,12,,57,,39,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
HAWAII,2015,44,,-,0,,3,,18,,2,,,-,0,,2,,,-,8,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW HAMPSHIRE,2015,44,,-,0,,3,,28,,33,,,-,0,,0,,,-,5,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ILLINOIS,2015,44,,-,2,,7,,115,,143,,,-,0,,3,,19,,6,,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
LOUISIANA,2015,44,,-,2,,7,,99,,227,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
PENNSYLVANIA,2015,44,1,,5,,16,,268,,328,,,-,0,,0,,,-,6,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
RHODE ISLAND,2015,44,,-,0,,3,,8,,16,,,-,0,,0,,,-,5,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
KANSAS,2015,44,1,,2,,16,,158,,63,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
NEBRASKA,2015,44,,-,2,,21,,169,,101,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
FLORIDA,2015,44,18,,14,,57,,778,,1676,,,-,0,,2,,,-,76,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
VIRGINIA,2015,44,1,,3,,15,,150,,127,,,-,0,,1,,1,,12,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
WEST VIRGINIA,2015,44,,-,0,,3,,14,,8,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MINNESOTA,2015,44,,-,0,,5,,,-,310,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
OKLAHOMA,2015,44,3,,1,,9,,65,,72,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
DELAWARE,2015,44,1,,0,,2,,13,,7,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
CONNECTICUT,2015,44,,-,1,,10,,63,,41,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
NEVADA,2015,44,1,,0,,2,,8,,14,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
OHIO,2015,44,4,,5,,26,,373,,291,,,-,0,,1,,,-,8,,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
PUERTO RICO,2015,44,,-,0,,0,,,-,,-,,-,0,,3,,5,,518,,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
MARYLAND,2015,44,1,,1,,7,,74,,70,,,-,0,,1,,,-,7,,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
NORTH DAKOTA,2015,44,,-,0,,5,,16,,137,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NORTH CAROLINA,2015,44,1,,0,,62,,219,,122,,,-,0,,0,,,-,8,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
CALIFORNIA,2015,44,5,,5,,28,,295,,313,,,-,0,,7,,1,,101,,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
WISCONSIN,2015,44,2,,8,,29,,482,,505,,,-,0,,1,,,-,6,,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
NEW YORK,2015,44,6,,3,,21,,233,,211,,,-,0,,1,,,-,26,,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
OREGON,2015,44,1,,3,,9,,142,,97,,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
UTAH,2015,44,,-,3,,7,,140,,50,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
ALABAMA,2015,44,1,,4,,41,,224,,111,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
IDAHO,2015,44,2,,1,,8,,86,,90,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
SOUTH DAKOTA,2015,44,,-,3,,18,,190,,134,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
MICHIGAN,2015,44,1,,4,,11,,177,,219,,,-,0,,2,,10,,4,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
WYOMING,2015,44,,-,0,,4,,23,,27,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MISSOURI,2015,44,,-,0,,5,,18,,144,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
GUAM,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEW MEXICO,2015,44,,-,1,,5,,42,,79,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
MISSISSIPPI,2015,44,1,,0,,3,,31,,64,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
INDIANA,2015,44,,-,3,,8,,134,,141,,,-,0,,1,,,-,4,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
NEW JERSEY,2015,44,,-,1,,5,,32,,59,,,-,0,,2,,,-,73,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
MAINE,2015,44,,-,0,,4,,28,,48,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
UNITED STATES,2015,45,87,,117,,373,,7214,,7723,,,-,1,,32,,49,,568,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2015,45,,-,6,,20,,324,,288,,,-,0,,1,,6,,32,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2015,45,20,,11,,41,,677,,693,,,-,0,,4,,4,,143,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2015,45,2,,2,,13,,120,,87,,,-,0,,2,,4,,37,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2015,45,10,,23,,59,,1308,,1321,,,-,0,,4,,29,,29,,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2015,45,,-,14,,55,,876,,1152,,,-,0,,1,,1,,10,,,-,0,,0,,,-,,-,,
S. ATLANTIC,2015,45,30,,30,,95,,1638,,2343,,,-,0,,3,,4,,114,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2015,45,,-,0,,2,,2,,5,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,45,7,,11,,66,,597,,328,,,-,0,,0,,,-,8,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,45,12,,16,,44,,797,,683,,,-,0,,2,,,-,37,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,45,3,,9,,25,,455,,438,,,-,0,,16,,2,,70,,,-,0,,0,,,-,,-,,
PACIFIC,2015,45,5,,10,,48,,542,,477,,,-,0,,5,,3,,125,,,-,0,,0,,,-,,-,,
AMER. SAMOA,2015,45,,N,,-,,-,,N,,N,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,45,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,45,,-,0,,0,,,-,,-,,-,0,,1,,,-,16,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WYOMING,2015,45,,-,0,,4,,23,,27,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ARKANSAS,2015,45,2,,1,,12,,59,,39,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
WEST VIRGINIA,2015,45,,-,0,,3,,14,,8,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
KENTUCKY,2015,45,1,,2,,6,,84,,69,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NEW HAMPSHIRE,2015,45,,-,0,,3,,28,,36,,,-,0,,0,,,-,5,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MISSOURI,2015,45,,-,0,,5,,18,,148,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
MISSISSIPPI,2015,45,1,,0,,3,,32,,64,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
PENNSYLVANIA,2015,45,2,,5,,16,,275,,333,,,-,0,,0,,,-,6,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
MASSACHUSETTS,2015,45,,-,3,,11,,169,,124,,,-,0,,1,,6,,16,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH CAROLINA,2015,45,2,,0,,62,,221,,122,,,-,0,,0,,,-,8,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MONTANA,2015,45,,-,1,,4,,32,,59,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ALABAMA,2015,45,,-,4,,41,,231,,114,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
GEORGIA,2015,45,4,,5,,17,,295,,215,,,-,0,,2,,2,,4,,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
UTAH,2015,45,,-,3,,7,,142,,53,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
OHIO,2015,45,8,,5,,26,,381,,297,,,-,0,,0,,,-,9,,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
RHODE ISLAND,2015,45,,-,0,,3,,8,,16,,,-,0,,0,,,-,5,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
DELAWARE,2015,45,,-,0,,2,,14,,7,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
VIRGINIA,2015,45,2,,3,,15,,153,,129,,,-,0,,1,,1,,13,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
OKLAHOMA,2015,45,3,,1,,9,,68,,73,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
MINNESOTA,2015,45,,-,0,,5,,,-,315,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
ILLINOIS,2015,45,,-,2,,7,,122,,144,,,-,0,,3,,19,,6,,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
SOUTH CAROLINA,2015,45,5,,1,,5,,70,,60,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
MARYLAND,2015,45,4,,1,,7,,78,,71,,,-,0,,1,,,-,7,,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
NEW JERSEY,2015,45,,-,1,,5,,32,,60,,,-,0,,2,,,-,73,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
ALASKA,2015,45,,-,0,,1,,6,,3,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
WISCONSIN,2015,45,1,,8,,30,,489,,512,,,-,0,,1,,,-,6,,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
SOUTH DAKOTA,2015,45,,-,3,,18,,210,,138,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
INDIANA,2015,45,,-,3,,8,,135,,147,,,-,0,,1,,,-,4,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
TENNESSEE,2015,45,5,,4,,22,,250,,81,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
IOWA,2015,45,,-,5,,20,,303,,247,,,-,0,,0,,,-,4,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
IDAHO,2015,45,3,,1,,8,,89,,95,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
NORTH DAKOTA,2015,45,,-,0,,5,,16,,138,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
CALIFORNIA,2015,45,2,,5,,29,,302,,317,,,-,0,,4,,1,,108,,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
KANSAS,2015,45,,-,2,,16,,160,,63,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
NEW YORK,2015,45,16,,3,,21,,250,,213,,,-,0,,1,,,-,27,,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
VERMONT,2015,45,,-,1,,3,,28,,22,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
HAWAII,2015,45,,-,0,,3,,19,,2,,,-,0,,2,,,-,8,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
LOUISIANA,2015,45,,-,2,,7,,99,,229,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
COLORADO,2015,45,,-,1,,7,,61,,69,,,-,0,,1,,,-,9,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
OREGON,2015,45,3,,3,,9,,149,,99,,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
TEXAS,2015,45,7,,10,,32,,571,,342,,,-,0,,1,,,-,32,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
NEVADA,2015,45,,-,0,,2,,8,,14,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
NEW MEXICO,2015,45,,-,1,,5,,46,,80,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
WASHINGTON,2015,45,,-,0,,33,,66,,56,,,-,0,,2,,,-,7,,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
CONNECTICUT,2015,45,,-,1,,10,,63,,41,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
PUERTO RICO,2015,45,,-,0,,0,,,-,,-,,-,0,,3,,6,,518,,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
ARIZONA,2015,45,,-,1,,5,,54,,41,,,-,0,,16,,1,,55,,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
MICHIGAN,2015,45,1,,4,,11,,181,,221,,,-,0,,2,,10,,4,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MAINE,2015,45,,-,0,,4,,28,,49,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
GUAM,2015,45,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEBRASKA,2015,45,,-,2,,21,,169,,103,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
FLORIDA,2015,45,13,,14,,57,,791,,1726,,,-,0,,2,,,-,77,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
UNITED STATES,2015,46,60,,115,,373,,7349,,7853,,,-,1,,21,,53,,600,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2015,46,3,,6,,20,,339,,292,,,-,0,,1,,6,,33,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2015,46,9,,11,,41,,688,,707,,,-,0,,3,,4,,147,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2015,46,1,,2,,13,,121,,90,,,-,0,,1,,4,,39,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2015,46,7,,23,,59,,1336,,1342,,,-,0,,4,,29,,32,,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2015,46,,-,13,,55,,888,,1168,,,-,0,,1,,1,,10,,,-,0,,0,,,-,,-,,
S. ATLANTIC,2015,46,21,,30,,95,,1662,,2381,,,-,0,,2,,4,,117,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2015,46,,-,0,,2,,2,,5,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,46,6,,11,,66,,610,,331,,,-,0,,1,,1,,8,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,46,8,,14,,44,,807,,701,,,-,0,,2,,,-,37,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,46,2,,9,,25,,462,,443,,,-,0,,12,,2,,86,,,-,0,,0,,,-,,-,,
PACIFIC,2015,46,4,,10,,48,,557,,488,,,-,0,,5,,6,,130,,,-,0,,0,,,-,,-,,
AMER. SAMOA,2015,46,,N,,-,,-,,N,,N,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,46,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,46,,-,0,,0,,,-,,-,,-,0,,1,,,-,16,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
OKLAHOMA,2015,46,2,,1,,9,,70,,75,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
MONTANA,2015,46,,-,1,,4,,32,,60,,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
MISSISSIPPI,2015,46,,-,1,,3,,32,,64,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
SOUTH CAROLINA,2015,46,1,,1,,5,,71,,60,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
COLORADO,2015,46,,-,1,,7,,61,,69,,,-,0,,1,,,-,9,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
UTAH,2015,46,,-,3,,7,,144,,55,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
ILLINOIS,2015,46,,-,2,,7,,123,,147,,,-,0,,3,,19,,7,,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
HAWAII,2015,46,,-,0,,3,,19,,2,,,-,0,,2,,,-,8,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
GUAM,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEVADA,2015,46,,-,0,,2,,8,,15,,,-,0,,0,,,-,3,,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
NEW MEXICO,2015,46,,-,1,,5,,47,,80,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
VERMONT,2015,46,,-,1,,3,,28,,22,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
ARKANSAS,2015,46,,-,1,,12,,59,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
