Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Chlamydia trachomatis infection, Cum 2013","Chlamydia trachomatis infection, Cum 2013, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag","Coccidioidomycosis, Cum 2013","Coccidioidomycosis, Cum 2013, flag",Location 1,Location 2
NEVADA,2014,48,5,,199,,606,,10461,,10939,,,-,1,,5,,61,,78,,"NEVADA
(39.49324221300003, -117.07183885899997)",
IDAHO,2014,48,,-,104,,135,,4825,,5004,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
MISSISSIPPI,2014,48,,-,427,,1238,,22684,,16341,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
INDIANA,2014,48,151,,540,,955,,25888,,26420,,,N,0,,0,,,N,,N,"INDIANA
(39.76691072200049, -86.14995579899966)",
KANSAS,2014,48,9,,211,,259,,9750,,10215,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
KENTUCKY,2014,48,199,,332,,608,,16068,,15797,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
RHODE ISLAND,2014,48,62,,82,,171,,3975,,3941,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MICHIGAN,2014,48,440,,830,,1203,,39749,,41631,,,-,0,,3,,30,,14,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
GUAM,2014,48,,-,12,,12,,,-,890,,,-,0,,0,,,-,1,,"GUAM
(13.480998894000038, 144.73149801400007)",
CONNECTICUT,2014,48,167,,240,,394,,11702,,11864,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MONTANA,2014,48,61,,80,,124,,3780,,3531,,,-,0,,2,,8,,3,,"MONTANA
(47.06652795700006, -109.42441587999997)",
MINNESOTA,2014,48,,-,339,,424,,15355,,17371,,,-,1,,6,,79,,59,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
CALIFORNIA,2014,48,1363,,3129,,3930,,148847,,155535,,27,,44,,88,,2071,,2954,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
OHIO,2014,48,137,,1042,,1249,,48908,,49473,,,-,0,,2,,16,,7,,"OHIO
(40.060212455000055, -82.40425667899996)",
TEXAS,2014,48,,-,2432,,2801,,113865,,121820,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
TENNESSEE,2014,48,99,,588,,871,,26443,,28334,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
IOWA,2014,48,12,,225,,257,,10466,,10168,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
DELAWARE,2014,48,74,,75,,220,,3962,,4649,,,-,0,,0,,,-,1,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEW HAMPSHIRE,2014,48,1,,45,,82,,1949,,2902,,,-,0,,2,,3,,1,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
ARIZONA,2014,48,,-,622,,1348,,28338,,26154,,44,,116,,208,,5165,,5225,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
OKLAHOMA,2014,48,21,,285,,369,,12974,,17106,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031425000466, -97.52106845499969)",
GEORGIA,2014,48,282,,1010,,2050,,44606,,46285,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
COLORADO,2014,48,205,,393,,749,,19412,,18994,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
NEW JERSEY,2014,48,127,,582,,694,,27190,,26326,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
UTAH,2014,48,32,,156,,183,,7144,,6947,,,-,0,,4,,30,,37,,"UTAH
(39.36070123200005, -111.58712831499997)",
MARYLAND,2014,48,274,,482,,807,,23378,,24149,,,-,0,,2,,8,,5,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
UNITED STATES,2014,49,15322,,26626,,28997,,1259107,,1317294,,160,,169,,293,,7798,,8749,,,
NEW ENGLAND,2014,49,418,,853,,1175,,41378,,46049,,,-,0,,2,,5,,1,,,
MID. ATLANTIC,2014,49,2411,,3437,,3957,,165682,,166055,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2014,49,1035,,3895,,4517,,181898,,202498,,,-,1,,3,,49,,27,,,
W.N. CENTRAL,2014,49,554,,1606,,1784,,75023,,77867,,,-,2,,6,,108,,86,,,
S. ATLANTIC,2014,49,4510,,5389,,6987,,258773,,258947,,,-,0,,2,,8,,6,,,
DIST. OF COL.,2014,49,,U,0,,124,,,U,,U,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,49,518,,1879,,2562,,89206,,89775,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2014,49,2590,,3465,,4557,,165144,,181337,,,-,0,,1,,2,,4,,,
MOUNTAIN,2014,49,540,,1782,,2764,,87117,,87043,,111,,116,,209,,5459,,5583,,,
PACIFIC,2014,49,2746,,4059,,4942,,194886,,207723,,49,,44,,88,,2167,,3042,,,
AMER. SAMOA,2014,49,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,49,,-,13,,24,,519,,749,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
FLORIDA,2014,49,1281,,1607,,1840,,77782,,75430,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
PUERTO RICO,2014,49,,-,89,,317,,4670,,5556,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
RHODE ISLAND,2014,49,54,,82,,171,,4037,,4041,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MONTANA,2014,49,56,,81,,124,,3853,,3602,,,-,0,,2,,8,,3,,"MONTANA
(47.06652795700006, -109.42441587999997)",
PENNSYLVANIA,2014,49,759,,950,,1311,,46862,,49411,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
NORTH CAROLINA,2014,49,689,,866,,1840,,43463,,46136,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
CALIFORNIA,2014,49,2366,,3142,,3976,,153107,,158931,,49,,44,,88,,2163,,3037,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
HAWAII,2014,49,15,,119,,148,,5686,,6320,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
NORTH DAKOTA,2014,49,13,,63,,85,,3065,,2784,,,-,0,,1,,7,,9,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
OREGON,2014,49,335,,300,,395,,14577,,13363,,,-,0,,1,,4,,5,,"OREGON
(44.56745049300008, -120.15502935599994)",
DELAWARE,2014,49,112,,74,,220,,4074,,4738,,,-,0,,0,,,-,1,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
GUAM,2014,49,,-,12,,12,,,-,902,,,-,0,,0,,,-,1,,"GUAM
(13.480998894000038, 144.73149801400007)",
ILLINOIS,2014,49,28,,1004,,1398,,44186,,60143,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
INDIANA,2014,49,274,,546,,955,,26523,,26968,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
NEW YORK,2014,49,801,,755,,1866,,35830,,34657,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MISSISSIPPI,2014,49,,-,427,,1238,,22859,,16678,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
MAINE,2014,49,,-,72,,109,,3214,,3291,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
MARYLAND,2014,49,521,,482,,817,,24145,,24611,,,-,0,,2,,8,,5,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MASSACHUSETTS,2014,49,232,,394,,509,,18594,,21990,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEBRASKA,2014,49,,-,136,,253,,5597,,6853,,,-,0,,1,,4,,1,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MINNESOTA,2014,49,,-,349,,424,,15840,,17749,,,-,1,,6,,80,,59,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
ARKANSAS,2014,49,273,,304,,424,,14476,,14711,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
UTAH,2014,49,69,,156,,184,,7360,,7114,,,-,0,,4,,30,,41,,"UTAH
(39.36070123200005, -111.58712831499997)",
VIRGINIA,2014,49,754,,696,,1267,,33906,,31481,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
OHIO,2014,49,316,,1049,,1249,,50018,,50516,,,-,0,,2,,16,,7,,"OHIO
(40.060212455000055, -82.40425667899996)",
NEW MEXICO,2014,49,103,,222,,307,,10438,,11611,,,-,0,,3,,24,,28,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
NEW YORK CITY,2014,49,623,,1166,,1278,,55200,,55073,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
NEW JERSEY,2014,49,228,,582,,694,,27790,,26914,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
GEORGIA,2014,49,410,,1010,,2050,,45475,,46958,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
OKLAHOMA,2014,49,68,,286,,369,,13284,,17413,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
WASHINGTON,2014,49,,-,366,,514,,16369,,23628,,,N,0,,0,,,N,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
MICHIGAN,2014,49,417,,842,,1204,,40637,,42487,,,-,0,,3,,30,,15,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
ALASKA,2014,49,30,,107,,147,,5147,,5481,,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
IDAHO,2014,49,,-,104,,135,,4825,,5082,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
MISSOURI,2014,49,367,,542,,635,,25953,,25911,,,-,0,,1,,17,,17,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
KANSAS,2014,49,120,,211,,259,,10083,,10442,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
CONNECTICUT,2014,49,103,,240,,394,,11820,,12100,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
VERMONT,2014,49,28,,35,,98,,1707,,1674,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
TEXAS,2014,49,2249,,2436,,2801,,118151,,124008,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
LOUISIANA,2014,49,,-,461,,1359,,19233,,25205,,,-,0,,1,,2,,4,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
ARIZONA,2014,49,,-,618,,1348,,28874,,27285,,111,,114,,208,,5334,,5425,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
TENNESSEE,2014,49,278,,594,,871,,28081,,28942,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
SOUTH CAROLINA,2014,49,711,,520,,923,,25512,,24732,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
NEW HAMPSHIRE,2014,49,1,,47,,66,,2006,,2953,,,-,0,,2,,3,,1,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
WEST VIRGINIA,2014,49,32,,90,,140,,4416,,4861,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEVADA,2014,49,,-,199,,606,,10461,,11172,,,-,1,,5,,61,,83,,"NEVADA
(39.49324221300003, -117.07183885899997)",
ALABAMA,2014,49,,-,497,,734,,21959,,28040,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
SOUTH DAKOTA,2014,49,37,,79,,99,,3804,,3740,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
WISCONSIN,2014,49,,-,443,,513,,20534,,22384,,,-,0,,1,,3,,5,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
IOWA,2014,49,17,,225,,257,,10681,,10388,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
KENTUCKY,2014,49,240,,332,,608,,16307,,16115,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
COLORADO,2014,49,312,,396,,750,,19890,,19278,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
WYOMING,2014,49,,-,31,,56,,1416,,1899,,,-,0,,1,,2,,3,,"WYOMING
(43.23554100600006, -108.10982701399996)",
UNITED STATES,2014,50,12752,,26658,,29000,,1284945,,1345277,,150,,169,,290,,7973,,8997,,,
NEW ENGLAND,2014,50,558,,853,,1176,,42429,,47017,,,-,0,,2,,5,,1,,,
MID. ATLANTIC,2014,50,2418,,3437,,3959,,169116,,169301,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2014,50,1206,,3900,,4524,,185530,,206838,,,-,1,,3,,49,,28,,,
W.N. CENTRAL,2014,50,542,,1603,,1784,,76171,,79549,,,-,2,,6,,108,,89,,,
S. ATLANTIC,2014,50,4074,,5403,,6987,,264016,,264991,,1,,0,,2,,9,,7,,,
DIST. OF COL.,2014,50,,U,0,,90,,,U,,U,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,50,535,,1852,,2562,,90280,,91046,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2014,50,65,,3576,,4557,,168750,,185148,,,-,0,,1,,2,,4,,,
MOUNTAIN,2014,50,1346,,1798,,2764,,90631,,89298,,125,,116,,209,,5585,,5738,,,
PACIFIC,2014,50,2008,,4024,,4946,,198022,,212089,,24,,45,,88,,2215,,3130,,,
AMER. SAMOA,2014,50,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,50,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,50,,-,13,,24,,519,,749,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW JERSEY,2014,50,205,,578,,694,,28408,,27396,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
TENNESSEE,2014,50,179,,588,,871,,28260,,29380,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
IDAHO,2014,50,109,,104,,135,,5164,,5194,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
INDIANA,2014,50,296,,544,,920,,27012,,27487,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
NEW YORK CITY,2014,50,488,,1166,,1280,,56224,,56150,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
NEW HAMPSHIRE,2014,50,1,,45,,74,,2007,,3010,,,-,0,,2,,3,,1,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
NORTH DAKOTA,2014,50,,-,63,,85,,3065,,2839,,,-,0,,1,,7,,9,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
OKLAHOMA,2014,50,64,,288,,369,,13615,,17737,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
NEVADA,2014,50,39,,198,,603,,10782,,11373,,,-,1,,5,,65,,88,,"NEVADA
(39.49324221300003, -117.07183885899997)",
ARIZONA,2014,50,460,,632,,1348,,30488,,28357,,124,,114,,208,,5453,,5573,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
CONNECTICUT,2014,50,249,,240,,394,,12204,,12299,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ALABAMA,2014,50,,-,494,,734,,22501,,28427,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
VIRGINIA,2014,50,791,,696,,1267,,34696,,32257,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
TEXAS,2014,50,,-,2436,,2801,,118151,,126393,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
MARYLAND,2014,50,,-,490,,817,,24145,,25222,,1,,0,,2,,9,,6,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MICHIGAN,2014,50,536,,854,,1204,,41747,,43531,,,-,0,,3,,30,,16,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
WEST VIRGINIA,2014,50,83,,89,,140,,4539,,4944,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
KANSAS,2014,50,63,,210,,259,,10265,,10671,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
WYOMING,2014,50,5,,30,,60,,1471,,1950,,,-,0,,1,,2,,3,,"WYOMING
(43.23554100600006, -108.10982701399996)",
UTAH,2014,50,60,,157,,187,,7595,,7290,,,-,0,,2,,30,,41,,"UTAH
(39.36070123200005, -111.58712831499997)",
NEW YORK,2014,50,807,,755,,1866,,36633,,35414,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
WISCONSIN,2014,50,338,,441,,513,,21052,,22825,,,-,0,,1,,3,,5,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MASSACHUSETTS,2014,50,214,,397,,530,,19149,,22468,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
HAWAII,2014,50,,-,118,,148,,5686,,6440,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
OREGON,2014,50,342,,304,,395,,14920,,13636,,,-,0,,1,,4,,5,,"OREGON
(44.56745049300008, -120.15502935599994)",
KENTUCKY,2014,50,356,,332,,608,,16660,,16311,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
NORTH CAROLINA,2014,50,1111,,866,,1840,,44574,,47453,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
PENNSYLVANIA,2014,50,918,,950,,1311,,47851,,50341,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
IOWA,2014,50,40,,227,,257,,10940,,10608,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
GEORGIA,2014,50,423,,1010,,2050,,46413,,47968,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
SOUTH CAROLINA,2014,50,544,,520,,923,,26042,,25189,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
ILLINOIS,2014,50,36,,1029,,1405,,45701,,61455,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
SOUTH DAKOTA,2014,50,57,,80,,100,,3942,,3818,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
NEW MEXICO,2014,50,134,,221,,307,,10704,,11805,,,-,0,,3,,26,,30,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
LOUISIANA,2014,50,1,,483,,1359,,22508,,26090,,,-,0,,1,,2,,4,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
ALASKA,2014,50,37,,106,,147,,5264,,5590,,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
MISSOURI,2014,50,382,,542,,635,,26520,,26434,,,-,0,,1,,17,,17,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
PUERTO RICO,2014,50,,-,85,,317,,4670,,5744,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
FLORIDA,2014,50,991,,1608,,1840,,79402,,77110,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
WASHINGTON,2014,50,357,,362,,514,,16726,,24142,,,N,0,,0,,,N,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
ARKANSAS,2014,50,,-,304,,424,,14476,,14928,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
OHIO,2014,50,,-,1048,,1249,,50018,,51540,,,-,0,,2,,16,,7,,"OHIO
(40.060212455000055, -82.40425667899996)",
COLORADO,2014,50,478,,404,,750,,20473,,19639,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
DELAWARE,2014,50,131,,74,,220,,4205,,4848,,,-,0,,0,,,-,1,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
VERMONT,2014,50,30,,35,,98,,1747,,1772,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
MISSISSIPPI,2014,50,,-,427,,1238,,22859,,16928,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
MAINE,2014,50,,-,72,,109,,3214,,3353,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
NEBRASKA,2014,50,,-,134,,253,,5599,,7021,,,-,0,,1,,4,,1,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
GUAM,2014,50,,-,12,,12,,,-,914,,,-,0,,0,,,-,1,,"GUAM
(13.480998894000038, 144.73149801400007)",
CALIFORNIA,2014,50,1272,,3139,,3980,,155426,,162281,,24,,44,,88,,2211,,3125,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
MINNESOTA,2014,50,,-,341,,424,,15840,,18158,,,-,1,,6,,80,,62,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
RHODE ISLAND,2014,50,64,,81,,171,,4108,,4115,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MONTANA,2014,50,61,,81,,126,,3954,,3690,,1,,0,,2,,9,,3,,"MONTANA
(47.06652795700006, -109.42441587999997)",
UNITED STATES,2014,51,13540,,26599,,29010,,1313210,,1374274,,112,,166,,290,,8078,,9287,,,
NEW ENGLAND,2014,51,582,,850,,1173,,43535,,47974,,,-,0,,2,,5,,1,,,
MID. ATLANTIC,2014,51,2557,,3436,,3955,,172857,,172558,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2014,51,1195,,3911,,4531,,190882,,210872,,,-,1,,3,,49,,28,,,
W.N. CENTRAL,2014,51,521,,1590,,1794,,78201,,81115,,1,,2,,6,,112,,90,,,
S. ATLANTIC,2014,51,4011,,5398,,6987,,269154,,270602,,,-,0,,2,,9,,7,,,
DIST. OF COL.,2014,51,,U,0,,0,,,U,,U,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,51,179,,1857,,2562,,91663,,93124,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2014,51,2159,,3548,,4557,,174499,,189705,,1,,0,,1,,3,,4,,,
MOUNTAIN,2014,51,735,,1788,,2764,,91534,,92062,,92,,116,,209,,5683,,5947,,,
PACIFIC,2014,51,1601,,4003,,4945,,200885,,216262,,18,,44,,80,,2217,,3210,,,
AMER. SAMOA,2014,51,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,51,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,51,,-,13,,24,,519,,749,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
OKLAHOMA,2014,51,11,,288,,369,,13841,,18106,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
GUAM,2014,51,,-,12,,12,,,-,926,,,-,0,,0,,,-,1,,"GUAM
(13.480998894000038, 144.73149801400007)",
MINNESOTA,2014,51,,-,360,,424,,16615,,18523,,,-,1,,6,,83,,63,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
PENNSYLVANIA,2014,51,863,,948,,1305,,48627,,51290,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
RHODE ISLAND,2014,51,9,,81,,171,,4126,,4233,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NEW MEXICO,2014,51,82,,222,,307,,10916,,12112,,,-,0,,3,,26,,30,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
NEVADA,2014,51,25,,197,,602,,10927,,11584,,,-,1,,4,,65,,88,,"NEVADA
(39.49324221300003, -117.07183885899997)",
VIRGINIA,2014,51,693,,696,,1267,,35388,,32953,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MISSISSIPPI,2014,51,,-,427,,1239,,23080,,17353,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
CONNECTICUT,2014,51,245,,241,,394,,12487,,12552,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
WASHINGTON,2014,51,,-,357,,491,,16726,,24633,,,N,0,,0,,,N,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NEBRASKA,2014,51,3,,131,,253,,5602,,7165,,,-,0,,1,,4,,1,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
ALASKA,2014,51,24,,106,,145,,5387,,5719,,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
MISSOURI,2014,51,342,,543,,635,,27078,,26928,,,-,0,,1,,17,,17,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
MAINE,2014,51,51,,73,,109,,3423,,3398,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
ARKANSAS,2014,51,325,,317,,422,,15578,,15256,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NEW HAMPSHIRE,2014,51,2,,45,,74,,2029,,3074,,,-,0,,2,,3,,1,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
WYOMING,2014,51,24,,32,,64,,1549,,1980,,,-,0,,1,,2,,3,,"WYOMING
(43.23554100600006, -108.10982701399996)",
MICHIGAN,2014,51,434,,849,,1204,,42651,,44373,,,-,0,,3,,30,,16,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
UTAH,2014,51,67,,156,,187,,7783,,7459,,,-,0,,2,,30,,42,,"UTAH
(39.36070123200005, -111.58712831499997)",
