Reporting Area,MMWR Year,MMWR Week,"West Nile virus disease§, Neuroinvasive, Current week","West Nile virus disease§, Neuroinvasive, Current week, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max, flag","West Nile virus disease§, Neuroinvasive, Cum 2016","West Nile virus disease§, Neuroinvasive, Cum 2016, flag","West Nile virus disease§, Neuroinvasive, Cum 2015","West Nile virus disease§, Neuroinvasive, Cum 2015, flag","West Nile virus disease§, Nonneuroinvasiveś, Current week","West Nile virus disease§, Nonneuroinvasiveś, Current week, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015, flag",Location 1,Location 2
DIST. OF COL.,2016,34,,-,0,,1,,,-,1,,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,34,,-,0,,4,,20,,22,,,-,0,,3,,,-,11,,,
W.S. CENTRAL,2016,34,,-,1,,34,,106,,173,,,-,0,,18,,,-,80,,,
MOUNTAIN,2016,34,,-,0,,19,,92,,117,,,-,0,,17,,,-,66,,,
PACIFIC,2016,34,,-,0,,57,,49,,182,,,-,0,,23,,,-,99,,,
AMER. SAMOA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CONNECTICUT,2016,34,,-,0,,2,,,-,3,,,-,0,,1,,,-,1,,"CONNECTICUT
(41.544654, -72.651713)",
GEORGIA,2016,34,,-,0,,4,,,-,6,,,-,0,,0,,,-,2,,"GEORGIA
(32.836038, -83.631709)",
IDAHO,2016,34,,-,0,,1,,2,,5,,,-,0,,3,,,-,4,,"IDAHO
(43.680635, -114.364237)",
TENNESSEE,2016,34,,-,0,,2,,2,,2,,,-,0,,1,,,-,1,,"TENNESSEE
(35.681402, -85.774444)",
MASSACHUSETTS,2016,34,,-,0,,2,,1,,1,,,-,0,,2,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEBRASKA,2016,34,,-,0,,5,,26,,10,,,-,0,,5,,,-,34,,"NEBRASKA
(41.640503, -99.367122)",
WEST VIRGINIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW MEXICO,2016,34,,-,0,,2,,1,,8,,,-,0,,1,,,-,1,,"NEW MEXICO
(34.520396, -106.244402)",
WYOMING,2016,34,,-,0,,1,,1,,3,,,-,0,,2,,,-,5,,"WYOMING
(43.23558, -108.110518)",
ARIZONA,2016,34,,-,0,,5,,32,,54,,,-,0,,4,,,-,24,,"ARIZONA
(34.869712, -111.760902)",
ALABAMA,2016,34,,-,0,,2,,5,,4,,,-,0,,2,,,-,2,,"ALABAMA
(32.839182, -86.631125)",
NEVADA,2016,34,,-,0,,3,,4,,1,,,-,0,,2,,,-,1,,"NEVADA
(39.491833, -117.070159)",
PENNSYLVANIA,2016,34,,-,0,,2,,5,,9,,,-,0,,2,,,-,9,,"PENNSYLVANIA
(40.789676, -77.858055)",
SOUTH CAROLINA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
KENTUCKY,2016,34,,-,0,,1,,,-,,-,,-,0,,1,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
ARKANSAS,2016,34,,-,0,,2,,1,,12,,,-,0,,0,,,-,2,,"ARKANSAS
(34.748745, -92.275105)",
FLORIDA,2016,34,,-,0,,2,,3,,7,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
TEXAS,2016,34,,-,1,,23,,98,,111,,,-,0,,13,,,-,45,,"TEXAS
(31.827233, -99.423022)",
INDIANA,2016,34,,-,0,,3,,1,,7,,,-,0,,1,,,-,4,,"INDIANA
(39.76845, -86.156212)",
MISSOURI,2016,34,,-,0,,3,,,-,13,,,-,0,,1,,,-,2,,"MISSOURI
(38.636168, -92.566292)",
VERMONT,2016,34,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
HAWAII,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW YORK,2016,34,,-,0,,3,,,-,3,,,-,0,,1,,,-,3,,"NEW YORK
(42.826892, -75.544286)",
VIRGINIA,2016,34,,-,0,,4,,1,,3,,,-,0,,2,,,-,6,,"VIRGINIA
(37.542699, -78.45822)",
ALASKA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
IOWA,2016,34,,-,0,,1,,2,,2,,,-,0,,1,,,-,6,,"IOWA
(42.46942, -93.815856)",
MAINE,2016,34,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
WISCONSIN,2016,34,,-,0,,3,,2,,,-,,-,0,,2,,,-,3,,"WISCONSIN
(44.395526, -89.834513)",
LOUISIANA,2016,34,,-,0,,5,,1,,25,,,-,0,,2,,,-,5,,"LOUISIANA
(31.2931, -92.463284)",
MISSISSIPPI,2016,34,,-,0,,3,,13,,16,,,-,0,,3,,,-,7,,"MISSISSIPPI
(32.738663, -89.537312)",
COLORADO,2016,34,,-,0,,13,,49,,40,,,-,0,,6,,,-,31,,"COLORADO
(38.841772, -106.132562)",
NORTH DAKOTA,2016,34,,-,0,,4,,11,,7,,,-,0,,2,,,-,10,,"NORTH DAKOTA
(47.475879, -100.121011)",
NORTH CAROLINA,2016,34,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
OHIO,2016,34,,-,0,,4,,3,,15,,,-,0,,2,,,-,6,,"OHIO
(40.056807, -82.405897)",
OKLAHOMA,2016,34,,-,0,,8,,6,,25,,,-,0,,5,,,-,28,,"OKLAHOMA
(35.468494, -97.521264)",
SOUTH DAKOTA,2016,34,,-,0,,14,,75,,7,,,-,0,,3,,,-,21,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEW HAMPSHIRE,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
UTAH,2016,34,,-,0,,3,,3,,3,,,-,0,,2,,,-,,-,"UTAH
(39.359772, -111.584173)",
OREGON,2016,34,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,"OREGON
(44.567912, -120.156945)",
WASHINGTON,2016,34,,-,0,,1,,3,,5,,,-,0,,2,,,-,15,,"WASHINGTON
(47.517368, -120.467672)",
MARYLAND,2016,34,,-,0,,9,,1,,19,,,-,0,,2,,,-,11,,"MARYLAND
(39.290443, -76.612333)",
RHODE ISLAND,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
PUERTO RICO,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
MICHIGAN,2016,34,,-,0,,4,,3,,9,,,-,0,,1,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MINNESOTA,2016,34,,-,0,,4,,14,,1,,,-,0,,1,,,-,5,,"MINNESOTA
(46.357661, -94.793397)",
KANSAS,2016,34,,-,0,,3,,9,,5,,,-,0,,5,,,-,10,,"KANSAS
(38.345528, -98.201847)",
NEW JERSEY,2016,34,,-,0,,5,,1,,11,,,-,0,,1,,,-,2,,"NEW JERSEY
(40.104655, -74.386686)",
DELAWARE,2016,34,,-,0,,0,,,-,,-,,-,0,,1,,,-,5,,"DELAWARE
(39.008676, -75.574561)",
ILLINOIS,2016,34,,-,0,,13,,10,,21,,,-,0,,6,,,-,10,,"ILLINOIS
(40.477092, -88.993221)",
GUAM,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
CALIFORNIA,2016,34,,-,0,,57,,46,,177,,,-,0,,23,,,-,83,,"CALIFORNIA
(37.640735, -121.002435)",
MONTANA,2016,34,,-,0,,2,,,-,3,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
UNITED STATES,2016,35,,-,2,,160,,271,,829,,,-,3,,89,,284,,500,,,
NEW ENGLAND,2016,35,,-,0,,3,,4,,6,,,-,0,,2,,,-,3,,,
MID. ATLANTIC,2016,35,,-,0,,14,,4,,43,,,-,0,,5,,2,,24,,,
NEW YORK CITY,2016,35,,-,0,,7,,,-,13,,,-,0,,2,,,-,6,,"NEW YORK CITY
",
E.N. CENTRAL,2016,35,,-,0,,23,,11,,75,,,-,0,,8,,13,,30,,,
W.N. CENTRAL,2016,35,,-,0,,11,,38,,56,,,-,0,,24,,134,,102,,,
S. ATLANTIC,2016,35,,-,0,,10,,7,,49,,,-,0,,6,,,-,24,,,
DIST. OF COL.,2016,35,,-,0,,1,,1,,1,,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,35,,-,0,,4,,18,,26,,,-,0,,3,,9,,14,,,
W.S. CENTRAL,2016,35,,-,0,,30,,70,,203,,,-,0,,18,,46,,98,,,
MOUNTAIN,2016,35,,-,0,,15,,61,,132,,,-,0,,17,,57,,83,,,
PACIFIC,2016,35,,-,0,,57,,58,,239,,,-,0,,23,,23,,122,,,
AMER. SAMOA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,35,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MONTANA,2016,35,,-,0,,1,,1,,3,,,-,0,,1,,2,,,-,"MONTANA
(47.062617, -109.430168)",
HAWAII,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
MISSISSIPPI,2016,35,,-,0,,4,,14,,19,,,-,0,,3,,6,,8,,"MISSISSIPPI
(32.738663, -89.537312)",
GUAM,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
PENNSYLVANIA,2016,35,,-,0,,2,,3,,11,,,-,0,,2,,2,,11,,"PENNSYLVANIA
(40.789676, -77.858055)",
MARYLAND,2016,35,,-,0,,5,,1,,21,,,-,0,,2,,,-,11,,"MARYLAND
(39.290443, -76.612333)",
DELAWARE,2016,35,,-,0,,0,,,-,,-,,-,0,,1,,,-,5,,"DELAWARE
(39.008676, -75.574561)",
KANSAS,2016,35,,-,0,,3,,6,,8,,,-,0,,5,,4,,15,,"KANSAS
(38.345528, -98.201847)",
UTAH,2016,35,,-,0,,2,,3,,4,,,-,0,,2,,1,,2,,"UTAH
(39.359772, -111.584173)",
SOUTH CAROLINA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
VERMONT,2016,35,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
VIRGINIA,2016,35,,-,0,,4,,1,,7,,,-,0,,2,,,-,6,,"VIRGINIA
(37.542699, -78.45822)",
SOUTH DAKOTA,2016,35,,-,0,,3,,12,,8,,,-,0,,14,,76,,24,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEW HAMPSHIRE,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WYOMING,2016,35,,-,0,,1,,1,,3,,,-,0,,0,,,-,5,,"WYOMING
(43.23558, -108.110518)",
ALASKA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
OKLAHOMA,2016,35,,-,0,,8,,3,,27,,,-,0,,5,,3,,31,,"OKLAHOMA
(35.468494, -97.521264)",
WISCONSIN,2016,35,,-,0,,3,,2,,3,,,-,0,,0,,,-,3,,"WISCONSIN
(44.395526, -89.834513)",
ILLINOIS,2016,35,,-,0,,13,,,-,34,,,-,0,,6,,10,,14,,"ILLINOIS
(40.477092, -88.993221)",
OHIO,2016,35,,-,0,,2,,1,,17,,,-,0,,2,,3,,8,,"OHIO
(40.056807, -82.405897)",
GEORGIA,2016,35,,-,0,,4,,,-,10,,,-,0,,0,,,-,2,,"GEORGIA
(32.836038, -83.631709)",
MISSOURI,2016,35,,-,0,,3,,,-,16,,,-,0,,1,,1,,3,,"MISSOURI
(38.636168, -92.566292)",
NEW MEXICO,2016,35,,-,0,,2,,1,,8,,,-,0,,1,,,-,1,,"NEW MEXICO
(34.520396, -106.244402)",
PUERTO RICO,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
RHODE ISLAND,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IOWA,2016,35,,-,0,,1,,2,,2,,,-,0,,1,,,-,6,,"IOWA
(42.46942, -93.815856)",
MICHIGAN,2016,35,,-,0,,4,,7,,11,,,-,0,,1,,,-,1,,"MICHIGAN
(44.66399, -84.711206)",
WASHINGTON,2016,35,,-,0,,1,,3,,6,,,-,0,,1,,,-,15,,"WASHINGTON
(47.517368, -120.467672)",
NEBRASKA,2016,35,,-,0,,3,,9,,13,,,-,0,,5,,27,,36,,"NEBRASKA
(41.640503, -99.367122)",
IDAHO,2016,35,,-,0,,1,,1,,5,,,-,0,,3,,4,,7,,"IDAHO
(43.680635, -114.364237)",
MASSACHUSETTS,2016,35,,-,0,,2,,1,,2,,,-,0,,2,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
NEVADA,2016,35,,-,0,,3,,5,,4,,,-,0,,2,,,-,3,,"NEVADA
(39.491833, -117.070159)",
LOUISIANA,2016,35,,-,0,,5,,,-,30,,,-,0,,2,,1,,7,,"LOUISIANA
(31.2931, -92.463284)",
ALABAMA,2016,35,,-,0,,2,,3,,4,,,-,0,,2,,2,,4,,"ALABAMA
(32.839182, -86.631125)",
CALIFORNIA,2016,35,,-,0,,57,,55,,233,,,-,0,,23,,23,,106,,"CALIFORNIA
(37.640735, -121.002435)",
TENNESSEE,2016,35,,-,0,,2,,1,,3,,,-,0,,1,,1,,1,,"TENNESSEE
(35.681402, -85.774444)",
NORTH DAKOTA,2016,35,,-,0,,3,,1,,7,,,-,0,,3,,10,,12,,"NORTH DAKOTA
(47.475879, -100.121011)",
FLORIDA,2016,35,,-,0,,3,,4,,7,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
COLORADO,2016,35,,-,0,,6,,24,,46,,,-,0,,11,,37,,37,,"COLORADO
(38.841772, -106.132562)",
INDIANA,2016,35,,-,0,,3,,1,,10,,,-,0,,1,,,-,4,,"INDIANA
(39.76845, -86.156212)",
WEST VIRGINIA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW JERSEY,2016,35,,-,0,,5,,1,,13,,,-,0,,1,,,-,3,,"NEW JERSEY
(40.104655, -74.386686)",
KENTUCKY,2016,35,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
MINNESOTA,2016,35,,-,0,,3,,8,,2,,,-,0,,5,,16,,6,,"MINNESOTA
(46.357661, -94.793397)",
ARKANSAS,2016,35,,-,0,,2,,1,,13,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
ARIZONA,2016,35,,-,0,,5,,25,,59,,,-,0,,4,,13,,28,,"ARIZONA
(34.869712, -111.760902)",
CONNECTICUT,2016,35,,-,0,,2,,1,,3,,,-,0,,1,,,-,2,,"CONNECTICUT
(41.544654, -72.651713)",
NEW YORK,2016,35,,-,0,,3,,,-,6,,,-,0,,1,,,-,4,,"NEW YORK
(42.826892, -75.544286)",
TEXAS,2016,35,,-,0,,22,,66,,133,,,-,0,,13,,41,,58,,"TEXAS
(31.827233, -99.423022)",
OREGON,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
NORTH CAROLINA,2016,35,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MAINE,2016,35,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
UNITED STATES,2016,36,,-,2,,132,,332,,961,,,-,3,,60,,343,,545,,,
NEW ENGLAND,2016,36,,-,0,,3,,4,,9,,,-,0,,2,,,-,3,,,
MID. ATLANTIC,2016,36,,-,0,,14,,5,,57,,,-,0,,4,,3,,28,,,
NEW YORK CITY,2016,36,,-,0,,7,,1,,19,,,-,0,,2,,,-,8,,"NEW YORK CITY
",
E.N. CENTRAL,2016,36,,-,0,,12,,17,,87,,,-,0,,8,,20,,38,,,
W.N. CENTRAL,2016,36,,-,0,,10,,45,,66,,,-,0,,28,,154,,111,,,
S. ATLANTIC,2016,36,,-,0,,9,,8,,58,,,-,0,,6,,,-,26,,,
DIST. OF COL.,2016,36,,-,0,,1,,1,,1,,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,36,,-,0,,4,,19,,27,,,-,0,,3,,10,,16,,,
W.S. CENTRAL,2016,36,,-,0,,23,,100,,226,,,-,0,,10,,60,,105,,,
MOUNTAIN,2016,36,,-,0,,10,,70,,142,,,-,0,,15,,71,,86,,,
PACIFIC,2016,36,,-,0,,57,,64,,289,,,-,0,,18,,25,,132,,,
AMER. SAMOA,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,36,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ARIZONA,2016,36,,-,0,,5,,27,,62,,,-,0,,3,,13,,28,,"ARIZONA
(34.869712, -111.760902)",
KANSAS,2016,36,,-,0,,2,,6,,10,,,-,0,,3,,6,,18,,"KANSAS
(38.345528, -98.201847)",
INDIANA,2016,36,,-,0,,2,,1,,12,,,-,0,,1,,1,,4,,"INDIANA
(39.76845, -86.156212)",
MINNESOTA,2016,36,,-,0,,3,,8,,2,,,-,0,,5,,16,,6,,"MINNESOTA
(46.357661, -94.793397)",
VIRGIN ISL.,2016,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
VIRGINIA,2016,36,,-,0,,3,,1,,9,,,-,0,,2,,,-,6,,"VIRGINIA
(37.542699, -78.45822)",
NEW YORK,2016,36,,-,0,,3,,,-,7,,,-,0,,1,,,-,5,,"NEW YORK
(42.826892, -75.544286)",
VERMONT,2016,36,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
SOUTH CAROLINA,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
IOWA,2016,36,,-,0,,1,,3,,2,,,-,0,,2,,3,,6,,"IOWA
(42.46942, -93.815856)",
KENTUCKY,2016,36,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
FLORIDA,2016,36,,-,0,,3,,4,,8,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
CALIFORNIA,2016,36,,-,0,,57,,55,,283,,,-,0,,18,,23,,115,,"CALIFORNIA
(37.640735, -121.002435)",
MONTANA,2016,36,,-,0,,1,,2,,3,,,-,0,,1,,3,,,-,"MONTANA
(47.062617, -109.430168)",
CONNECTICUT,2016,36,,-,0,,2,,1,,4,,,-,0,,0,,,-,2,,"CONNECTICUT
(41.544654, -72.651713)",
ALABAMA,2016,36,,-,0,,2,,3,,4,,,-,0,,1,,2,,4,,"ALABAMA
(32.839182, -86.631125)",
NEVADA,2016,36,,-,0,,2,,7,,4,,,-,0,,0,,,-,3,,"NEVADA
(39.491833, -117.070159)",
RHODE ISLAND,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
OREGON,2016,36,,-,0,,1,,2,,,-,,-,0,,1,,1,,1,,"OREGON
(44.567912, -120.156945)",
IDAHO,2016,36,,-,0,,1,,2,,5,,,-,0,,2,,4,,7,,"IDAHO
(43.680635, -114.364237)",
MAINE,2016,36,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
NORTH CAROLINA,2016,36,,-,0,,1,,,-,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW JERSEY,2016,36,,-,0,,5,,1,,18,,,-,0,,0,,,-,3,,"NEW JERSEY
(40.104655, -74.386686)",
HAWAII,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEBRASKA,2016,36,,-,0,,4,,14,,15,,,-,0,,6,,32,,39,,"NEBRASKA
(41.640503, -99.367122)",
PUERTO RICO,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
NEW MEXICO,2016,36,,-,0,,2,,2,,9,,,-,0,,1,,,-,2,,"NEW MEXICO
(34.520396, -106.244402)",
LOUISIANA,2016,36,,-,0,,6,,14,,31,,,-,0,,2,,8,,7,,"LOUISIANA
(31.2931, -92.463284)",
OHIO,2016,36,,-,0,,2,,3,,19,,,-,0,,2,,2,,10,,"OHIO
(40.056807, -82.405897)",
MISSOURI,2016,36,,-,0,,3,,1,,18,,,-,0,,1,,1,,4,,"MISSOURI
(38.636168, -92.566292)",
TEXAS,2016,36,,-,0,,17,,79,,148,,,-,0,,8,,46,,63,,"TEXAS
(31.827233, -99.423022)",
MISSISSIPPI,2016,36,,-,0,,4,,14,,20,,,-,0,,3,,6,,9,,"MISSISSIPPI
(32.738663, -89.537312)",
COLORADO,2016,36,,-,0,,6,,26,,52,,,-,0,,11,,49,,39,,"COLORADO
(38.841772, -106.132562)",
ARKANSAS,2016,36,,-,0,,2,,2,,15,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
WASHINGTON,2016,36,,-,0,,3,,7,,6,,,-,0,,1,,1,,16,,"WASHINGTON
(47.517368, -120.467672)",
UTAH,2016,36,,-,0,,2,,3,,4,,,-,0,,1,,2,,2,,"UTAH
(39.359772, -111.584173)",
NEW HAMPSHIRE,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MASSACHUSETTS,2016,36,,-,0,,2,,1,,4,,,-,0,,2,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
WEST VIRGINIA,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MARYLAND,2016,36,,-,0,,5,,1,,26,,,-,0,,2,,,-,13,,"MARYLAND
(39.290443, -76.612333)",
SOUTH DAKOTA,2016,36,,-,0,,3,,12,,9,,,-,0,,14,,86,,25,,"SOUTH DAKOTA
(44.35371, -100.373709)",
ILLINOIS,2016,36,,-,0,,8,,,-,42,,,-,0,,6,,17,,20,,"ILLINOIS
(40.477092, -88.993221)",
PENNSYLVANIA,2016,36,,-,0,,2,,3,,13,,,-,0,,1,,3,,12,,"PENNSYLVANIA
(40.789676, -77.858055)",
ALASKA,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
MICHIGAN,2016,36,,-,0,,4,,11,,11,,,-,0,,1,,,-,1,,"MICHIGAN
(44.66399, -84.711206)",
GEORGIA,2016,36,,-,0,,2,,1,,10,,,-,0,,0,,,-,2,,"GEORGIA
(32.836038, -83.631709)",
OKLAHOMA,2016,36,,-,0,,8,,5,,32,,,-,0,,5,,5,,33,,"OKLAHOMA
(35.468494, -97.521264)",
TENNESSEE,2016,36,,-,0,,2,,2,,3,,,-,0,,1,,2,,2,,"TENNESSEE
(35.681402, -85.774444)",
GUAM,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
WISCONSIN,2016,36,,-,0,,2,,2,,3,,,-,0,,0,,,-,3,,"WISCONSIN
(44.395526, -89.834513)",
DELAWARE,2016,36,,-,0,,0,,,-,,-,,-,0,,1,,,-,5,,"DELAWARE
(39.008676, -75.574561)",
WYOMING,2016,36,,-,0,,1,,1,,3,,,-,0,,0,,,-,5,,"WYOMING
(43.23558, -108.110518)",
NORTH DAKOTA,2016,36,,-,0,,3,,1,,10,,,-,0,,3,,10,,13,,"NORTH DAKOTA
(47.475879, -100.121011)",
UNITED STATES,2016,37,,-,2,,114,,445,,1075,,1,,3,,71,,421,,597,,,
NEW ENGLAND,2016,37,,-,0,,2,,5,,11,,,-,0,,2,,,-,5,,,
MID. ATLANTIC,2016,37,,-,0,,11,,7,,68,,,-,0,,1,,4,,29,,,
NEW YORK CITY,2016,37,,-,0,,7,,,-,22,,,-,0,,0,,,-,8,,"NEW YORK CITY
",
E.N. CENTRAL,2016,37,,-,0,,10,,34,,94,,,-,0,,7,,34,,42,,,
W.N. CENTRAL,2016,37,,-,0,,10,,59,,74,,1,,0,,29,,170,,119,,,
S. ATLANTIC,2016,37,,-,0,,6,,9,,64,,,-,0,,6,,,-,32,,,
DIST. OF COL.,2016,37,,-,0,,1,,1,,1,,,-,0,,2,,,-,2,,"DIST. OF COL.
",
E.S. CENTRAL,2016,37,,-,0,,4,,20,,30,,,-,0,,3,,10,,17,,,
W.S. CENTRAL,2016,37,,-,0,,23,,115,,249,,,-,0,,13,,66,,114,,,
MOUNTAIN,2016,37,,-,0,,12,,82,,143,,,-,0,,18,,85,,91,,,
PACIFIC,2016,37,,-,0,,57,,114,,342,,,-,0,,18,,52,,148,,,
AMER. SAMOA,2016,37,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,37,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,37,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GEORGIA,2016,37,,-,0,,2,,1,,10,,,-,0,,0,,,-,2,,"GEORGIA
(32.836038, -83.631709)",
MAINE,2016,37,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
VERMONT,2016,37,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
CALIFORNIA,2016,37,,-,0,,57,,105,,336,,,-,0,,18,,50,,131,,"CALIFORNIA
(37.640735, -121.002435)",
WYOMING,2016,37,,-,0,,1,,1,,3,,,-,0,,0,,,-,5,,"WYOMING
(43.23558, -108.110518)",
