Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag",Location 1,Location 2
COLORADO,2015,46,,-,444,,1013,,20837,,19054,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
PENNSYLVANIA,2015,46,765,,1018,,1463,,46826,,44412,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSOURI,2015,46,,-,550,,693,,23962,,24558,,,-,0,,1,,1,,16,,"MISSOURI
(38.636168, -92.566292)",
INDIANA,2015,46,326,,543,,1200,,25260,,25261,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
SOUTH CAROLINA,2015,46,668,,537,,734,,24905,,24734,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
TEXAS,2015,46,2711,,2644,,4530,,124920,,116436,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
VIRGINIA,2015,46,707,,694,,1057,,32152,,31638,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
OKLAHOMA,2015,46,68,,288,,406,,12661,,18484,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
GEORGIA,2015,46,447,,1100,,1264,,50182,,46492,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
FLORIDA,2015,46,1025,,1750,,2128,,78307,,73242,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
MICHIGAN,2015,46,576,,895,,1140,,40057,,38562,,,-,0,,2,,17,,31,,"MICHIGAN
(44.66399, -84.711206)",
IOWA,2015,46,21,,230,,276,,10327,,10428,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
CALIFORNIA,2015,46,774,,3572,,4032,,162363,,155835,,14,,54,,87,,2467,,1968,,"CALIFORNIA
(37.640735, -121.002435)",
RHODE ISLAND,2015,46,75,,88,,243,,3932,,3884,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
GUAM,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEBRASKA,2015,46,,-,143,,267,,6840,,6727,,,-,0,,1,,6,,4,,"NEBRASKA
(41.640503, -99.367122)",
LOUISIANA,2015,46,594,,479,,3351,,23450,,23811,,,-,0,,1,,3,,2,,"LOUISIANA
(31.2931, -92.463284)",
NEW JERSEY,2015,46,237,,603,,718,,27370,,26309,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
DELAWARE,2015,46,82,,128,,261,,6340,,3790,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
WEST VIRGINIA,2015,46,,-,71,,111,,2968,,4224,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
MONTANA,2015,46,3,,80,,105,,3561,,3676,,,-,0,,2,,9,,8,,"MONTANA
(47.062617, -109.430168)",
NORTH CAROLINA,2015,46,380,,1041,,2547,,52899,,42248,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
MAINE,2015,46,,-,74,,123,,3202,,3104,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
PUERTO RICO,2015,46,,-,82,,297,,4611,,4586,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
NEVADA,2015,46,,-,181,,424,,8238,,10854,,,-,2,,7,,78,,63,,"NEVADA
(39.491833, -117.070159)",
NEW YORK,2015,46,791,,790,,1166,,35475,,33240,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
NEW MEXICO,2015,46,85,,227,,376,,10689,,10144,,,-,0,,2,,18,,37,,"NEW MEXICO
(34.520396, -106.244402)",
ILLINOIS,2015,46,56,,1190,,1403,,49936,,58804,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
HAWAII,2015,46,,-,135,,171,,5887,,5617,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
UNITED STATES,2015,47,10963,,28277,,30790,,1290553,,1296116,,191,,195,,331,,9644,,7423,,,
NEW ENGLAND,2015,47,516,,906,,1430,,43827,,43035,,,-,0,,0,,,-,5,,,
SOUTH CAROLINA,2015,47,219,,541,,734,,25124,,25169,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
MID. ATLANTIC,2015,47,1236,,3554,,4124,,161266,,160433,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2015,47,62,,1201,,1353,,49944,,54037,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,47,1237,,4116,,4557,,186600,,196004,,,-,0,,2,,32,,53,,,
W.N. CENTRAL,2015,47,158,,1638,,1931,,73879,,77573,,,-,2,,7,,99,,107,,,
S. ATLANTIC,2015,47,2389,,6058,,7647,,281771,,258975,,,-,0,,1,,4,,9,,,
DIST. OF COL.,2015,47,119,,128,,403,,6962,,4833,,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,47,570,,1507,,2600,,71139,,87761,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,47,2555,,3748,,6551,,176975,,176666,,,-,0,,2,,7,,2,,,
MOUNTAIN,2015,47,877,,1832,,2514,,86311,,87672,,153,,144,,266,,6943,,5239,,,
PACIFIC,2015,47,1425,,4556,,5064,,208785,,207997,,38,,54,,87,,2559,,2008,,,
AMER. SAMOA,2015,47,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,47,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,47,,-,15,,26,,497,,712,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MAINE,2015,47,,-,74,,123,,3321,,3177,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
INDIANA,2015,47,273,,539,,1209,,25706,,25891,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
ALASKA,2015,47,14,,86,,124,,4036,,5226,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
IOWA,2015,47,13,,228,,276,,10512,,10684,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
IDAHO,2015,47,,-,102,,153,,4616,,4849,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
MISSISSIPPI,2015,47,214,,170,,648,,8704,,17689,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
GUAM,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
FLORIDA,2015,47,417,,1750,,2128,,79494,,74798,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
RHODE ISLAND,2015,47,43,,88,,243,,3977,,3942,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
MASSACHUSETTS,2015,47,237,,468,,547,,21325,,18901,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
UTAH,2015,47,44,,159,,202,,7415,,7425,,,-,0,,3,,24,,38,,"UTAH
(39.359772, -111.584173)",
LOUISIANA,2015,47,528,,479,,3351,,23979,,24462,,,-,0,,1,,3,,2,,"LOUISIANA
(31.2931, -92.463284)",
NEW MEXICO,2015,47,52,,226,,376,,10869,,10382,,,-,0,,2,,18,,37,,"NEW MEXICO
(34.520396, -106.244402)",
ILLINOIS,2015,47,5,,1190,,1403,,50822,,60053,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
WASHINGTON,2015,47,248,,416,,564,,18278,,23878,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
MICHIGAN,2015,47,385,,889,,1140,,40805,,39588,,,-,0,,2,,17,,31,,"MICHIGAN
(44.66399, -84.711206)",
MISSOURI,2015,47,88,,553,,693,,25014,,25105,,,-,0,,1,,1,,17,,"MISSOURI
(38.636168, -92.566292)",
OKLAHOMA,2015,47,18,,288,,406,,12865,,18873,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
COLORADO,2015,47,300,,444,,1013,,21533,,19438,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
PENNSYLVANIA,2015,47,570,,1019,,1463,,47707,,45494,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
ARKANSAS,2015,47,384,,303,,678,,13354,,14326,,,-,0,,1,,4,,,-,"ARKANSAS
(34.748745, -92.275105)",
ALABAMA,2015,47,,-,478,,1191,,22069,,26203,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
NEW YORK,2015,47,571,,791,,1166,,36045,,33988,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
TEXAS,2015,47,1625,,2662,,4558,,126777,,119005,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
CALIFORNIA,2015,47,863,,3582,,4035,,165627,,159209,,38,,54,,87,,2551,,2005,,"CALIFORNIA
(37.640735, -121.002435)",
MONTANA,2015,47,60,,80,,105,,3741,,3762,,,-,0,,2,,9,,8,,"MONTANA
(47.062617, -109.430168)",
WISCONSIN,2015,47,160,,432,,551,,19334,,20847,,,-,0,,2,,5,,6,,"WISCONSIN
(44.395526, -89.834513)",
WYOMING,2015,47,4,,33,,96,,1435,,1743,,,-,0,,3,,12,,2,,"WYOMING
(43.23558, -108.110518)",
PUERTO RICO,2015,47,,-,85,,297,,4704,,4651,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
KENTUCKY,2015,47,253,,296,,667,,13787,,15716,,,-,0,,0,,,-,,N,"KENTUCKY
(37.64591, -84.774043)",
NORTH DAKOTA,2015,47,4,,57,,77,,2683,,3127,,,-,0,,2,,6,,4,,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2015,47,,-,62,,104,,2566,,3786,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
MINNESOTA,2015,47,,-,394,,511,,15725,,17953,,,-,1,,7,,86,,82,,"MINNESOTA
(44.943719, -93.094281)",
MARYLAND,2015,47,327,,516,,936,,23201,,23177,,,-,0,,1,,4,,8,,"MARYLAND
(39.290443, -76.612333)",
NEW JERSEY,2015,47,33,,602,,718,,27570,,26914,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
NEW HAMPSHIRE,2015,47,102,,39,,338,,2392,,3252,,,-,0,,0,,,-,3,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
TENNESSEE,2015,47,103,,584,,794,,26579,,28153,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
NORTH CAROLINA,2015,47,936,,1041,,2547,,54350,,42935,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
NEBRASKA,2015,47,42,,142,,267,,7128,,6891,,,-,0,,1,,6,,4,,"NEBRASKA
(41.640503, -99.367122)",
GEORGIA,2015,47,242,,1104,,1264,,50919,,47492,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
OREGON,2015,47,300,,317,,402,,14786,,13930,,,-,0,,1,,8,,3,,"OREGON
(44.567912, -120.156945)",
KANSAS,2015,47,11,,218,,353,,10251,,10027,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
VERMONT,2015,47,4,,29,,55,,1319,,2035,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
WEST VIRGINIA,2015,47,3,,71,,120,,3103,,4312,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
DELAWARE,2015,47,80,,128,,261,,6420,,3888,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
ARIZONA,2015,47,417,,612,,792,,28464,,29036,,153,,141,,264,,6801,,5088,,"ARIZONA
(34.869712, -111.760902)",
CONNECTICUT,2015,47,130,,250,,349,,11493,,11728,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
NEVADA,2015,47,,-,181,,424,,8238,,11037,,,-,2,,7,,79,,66,,"NEVADA
(39.491833, -117.070159)",
VIRGINIA,2015,47,46,,694,,1057,,32198,,32371,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
HAWAII,2015,47,,-,135,,171,,6058,,5754,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
OHIO,2015,47,414,,1075,,1235,,49933,,49625,,,-,0,,2,,10,,16,,"OHIO
(40.056807, -82.405897)",
UNITED STATES,2015,48,16152,,28338,,30788,,1319739,,1315730,,315,,195,,318,,10019,,7528,,,
NEW ENGLAND,2015,48,547,,906,,1430,,44429,,43757,,,-,0,,0,,,-,5,,,
MID. ATLANTIC,2015,48,2019,,3554,,4125,,165597,,163060,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2015,48,216,,1202,,1353,,51777,,54835,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,48,1312,,4133,,4557,,190755,,199214,,1,,0,,2,,33,,53,,,
W.N. CENTRAL,2015,48,425,,1657,,1931,,75728,,78782,,,-,2,,7,,100,,108,,,
S. ATLANTIC,2015,48,4369,,6059,,7647,,287793,,262901,,,-,0,,1,,4,,9,,,
DIST. OF COL.,2015,48,162,,128,,403,,7127,,4913,,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,48,525,,1508,,2599,,72457,,89230,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,48,3395,,3752,,6495,,181429,,178719,,,-,0,,2,,7,,2,,,
MOUNTAIN,2015,48,1154,,1840,,2514,,88170,,89112,,306,,148,,266,,7245,,5306,,,
PACIFIC,2015,48,2406,,4572,,5069,,213381,,210955,,8,,56,,86,,2630,,2045,,,
AMER. SAMOA,2015,48,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,48,,-,15,,26,,497,,727,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MINNESOTA,2015,48,,-,397,,511,,16192,,18233,,,-,1,,7,,86,,83,,"MINNESOTA
(44.943719, -93.094281)",
CONNECTICUT,2015,48,218,,250,,349,,11766,,11923,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
UTAH,2015,48,84,,160,,202,,7584,,7521,,,-,0,,3,,25,,39,,"UTAH
(39.359772, -111.584173)",
GEORGIA,2015,48,501,,1104,,1264,,52013,,48130,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
WEST VIRGINIA,2015,48,,-,71,,120,,3103,,4377,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
FLORIDA,2015,48,1127,,1751,,2128,,81382,,76026,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
MONTANA,2015,48,62,,80,,108,,3832,,3839,,,-,0,,2,,9,,8,,"MONTANA
(47.062617, -109.430168)",
NEBRASKA,2015,48,92,,141,,267,,7222,,7035,,,-,0,,1,,6,,4,,"NEBRASKA
(41.640503, -99.367122)",
VIRGINIA,2015,48,446,,694,,1057,,32660,,33032,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
KENTUCKY,2015,48,311,,295,,665,,14066,,15914,,,-,0,,0,,,-,,N,"KENTUCKY
(37.64591, -84.774043)",
MARYLAND,2015,48,565,,516,,936,,23835,,23631,,,-,0,,1,,4,,8,,"MARYLAND
(39.290443, -76.612333)",
ILLINOIS,2015,48,53,,1207,,1403,,52366,,60959,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
VERMONT,2015,48,,-,28,,55,,1319,,2067,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
TENNESSEE,2015,48,214,,584,,794,,26793,,28628,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
ARKANSAS,2015,48,99,,302,,683,,13897,,14459,,,-,0,,1,,4,,,-,"ARKANSAS
(34.748745, -92.275105)",
ALABAMA,2015,48,,-,478,,1191,,22894,,26733,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
WYOMING,2015,48,,-,35,,96,,1727,,1766,,,-,0,,3,,12,,2,,"WYOMING
(43.23558, -108.110518)",
NEW JERSEY,2015,48,213,,603,,718,,28213,,27338,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
NORTH DAKOTA,2015,48,5,,58,,77,,2733,,3170,,,-,0,,2,,7,,4,,"NORTH DAKOTA
(47.475879, -100.121011)",
KANSAS,2015,48,63,,217,,262,,10317,,10161,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
MISSOURI,2015,48,177,,553,,693,,25674,,25494,,,-,0,,1,,1,,17,,"MISSOURI
(38.636168, -92.566292)",
NEW HAMPSHIRE,2015,48,223,,39,,338,,2615,,3304,,,-,0,,0,,,-,3,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
TEXAS,2015,48,2635,,2662,,4565,,129730,,120395,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
OKLAHOMA,2015,48,60,,288,,406,,13211,,19146,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
INDIANA,2015,48,307,,540,,1217,,26352,,26326,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
OREGON,2015,48,278,,317,,402,,15067,,14168,,1,,0,,1,,9,,3,,"OREGON
(44.567912, -120.156945)",
NEW YORK,2015,48,828,,790,,1166,,36868,,34536,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
WISCONSIN,2015,48,289,,433,,551,,19894,,21182,,,-,0,,2,,5,,6,,"WISCONSIN
(44.395526, -89.834513)",
NEVADA,2015,48,,-,181,,424,,8238,,11165,,,-,1,,7,,79,,68,,"NEVADA
(39.491833, -117.070159)",
SOUTH DAKOTA,2015,48,43,,64,,104,,2879,,3841,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
IOWA,2015,48,45,,229,,276,,10711,,10848,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MISSISSIPPI,2015,48,,-,170,,648,,8704,,17955,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
MASSACHUSETTS,2015,48,,-,468,,547,,21325,,19235,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
LOUISIANA,2015,48,601,,528,,3351,,24591,,24719,,,-,0,,1,,3,,2,,"LOUISIANA
(31.2931, -92.463284)",
OHIO,2015,48,371,,1076,,1236,,50608,,50343,,1,,0,,2,,11,,16,,"OHIO
(40.056807, -82.405897)",
ARIZONA,2015,48,485,,612,,792,,29046,,29546,,306,,145,,264,,7102,,5152,,"ARIZONA
(34.869712, -111.760902)",
NEW MEXICO,2015,48,79,,227,,376,,11070,,10563,,,-,0,,2,,18,,37,,"NEW MEXICO
(34.520396, -106.244402)",
NORTH CAROLINA,2015,48,715,,1073,,2547,,55267,,43257,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
COLORADO,2015,48,444,,444,,1013,,22057,,19768,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
WASHINGTON,2015,48,551,,416,,564,,18829,,24195,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
ALASKA,2015,48,13,,86,,124,,4113,,5290,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
SOUTH CAROLINA,2015,48,758,,541,,734,,25891,,25573,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
CALIFORNIA,2015,48,1564,,3587,,4039,,169250,,161458,,7,,55,,85,,2621,,2042,,"CALIFORNIA
(37.640735, -121.002435)",
HAWAII,2015,48,,-,135,,171,,6122,,5844,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MAINE,2015,48,,-,74,,123,,3321,,3212,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
GUAM,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
RHODE ISLAND,2015,48,106,,88,,243,,4083,,4016,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
DELAWARE,2015,48,95,,128,,261,,6515,,3962,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
PENNSYLVANIA,2015,48,762,,1022,,1465,,48739,,46351,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
MICHIGAN,2015,48,292,,895,,1140,,41535,,40404,,,-,0,,2,,17,,31,,"MICHIGAN
(44.66399, -84.711206)",
IDAHO,2015,48,,-,102,,153,,4616,,4944,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
PUERTO RICO,2015,48,113,,85,,297,,4881,,4664,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
UNITED STATES,2015,49,16685,,28495,,31065,,1355737,,1344163,,238,,201,,319,,10299,,7696,,,
NEW ENGLAND,2015,49,322,,901,,1430,,44978,,44708,,,-,0,,0,,,-,5,,,
MID. ATLANTIC,2015,49,2328,,3554,,4126,,169156,,166586,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2015,49,231,,1197,,1353,,52530,,56079,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,49,1552,,4151,,4557,,195101,,203242,,,-,1,,2,,33,,53,,,
W.N. CENTRAL,2015,49,453,,1646,,1931,,77614,,80453,,,-,2,,7,,101,,112,,,
S. ATLANTIC,2015,49,4264,,6063,,7647,,293767,,268875,,,-,0,,1,,4,,9,,,
DIST. OF COL.,2015,49,53,,132,,403,,7182,,4974,,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,49,784,,1478,,2599,,73316,,91103,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,49,3218,,3740,,6509,,185528,,182830,,,-,0,,2,,7,,2,,,
MOUNTAIN,2015,49,850,,1839,,2513,,90089,,90826,,233,,148,,293,,7459,,5422,,,
PACIFIC,2015,49,2914,,4674,,5198,,226188,,215540,,5,,56,,86,,2695,,2093,,,
AMER. SAMOA,2015,49,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,49,,-,14,,26,,497,,749,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GUAM,2015,49,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MAINE,2015,49,87,,73,,122,,3547,,3297,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
NORTH DAKOTA,2015,49,,-,57,,77,,2733,,3244,,,-,0,,2,,7,,4,,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2015,49,184,,578,,794,,26977,,29355,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
ILLINOIS,2015,49,27,,1207,,1403,,53557,,62336,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
WEST VIRGINIA,2015,49,16,,70,,120,,3143,,4448,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW HAMPSHIRE,2015,49,102,,39,,338,,2717,,3371,,,-,0,,0,,,-,3,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NEW JERSEY,2015,49,275,,600,,719,,28904,,27978,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
VIRGINIA,2015,49,586,,693,,1057,,33277,,33784,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
MONTANA,2015,49,1,,80,,109,,3834,,3922,,,-,0,,2,,10,,8,,"MONTANA
(47.062617, -109.430168)",
RHODE ISLAND,2015,49,65,,92,,243,,4148,,4090,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
MICHIGAN,2015,49,502,,896,,1140,,42487,,41089,,,-,0,,2,,17,,31,,"MICHIGAN
(44.66399, -84.711206)",
VERMONT,2015,49,,-,28,,55,,1319,,2104,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
ARIZONA,2015,49,544,,612,,791,,29844,,30097,,232,,145,,293,,7314,,5264,,"ARIZONA
(34.869712, -111.760902)",
INDIANA,2015,49,390,,543,,1221,,27013,,26846,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
ALABAMA,2015,49,,-,475,,1191,,22894,,27210,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
ARKANSAS,2015,49,79,,304,,685,,14197,,14732,,,-,0,,1,,4,,,-,"ARKANSAS
(34.748745, -92.275105)",
DELAWARE,2015,49,122,,128,,261,,6637,,4074,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
TEXAS,2015,49,2574,,2668,,4580,,132694,,123090,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
CONNECTICUT,2015,49,68,,251,,349,,11922,,12137,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
MARYLAND,2015,49,666,,520,,936,,24553,,24291,,,-,0,,1,,4,,8,,"MARYLAND
(39.290443, -76.612333)",
NEBRASKA,2015,49,109,,139,,267,,7379,,7211,,,-,0,,1,,6,,4,,"NEBRASKA
(41.640503, -99.367122)",
PUERTO RICO,2015,49,239,,169,,594,,10001,,4702,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
GEORGIA,2015,49,387,,1106,,1264,,53092,,49126,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
MISSISSIPPI,2015,49,343,,153,,649,,9122,,18383,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
WISCONSIN,2015,49,313,,435,,551,,20427,,21554,,,-,0,,2,,5,,6,,"WISCONSIN
(44.395526, -89.834513)",
OREGON,2015,49,343,,316,,402,,15440,,14506,,,-,0,,1,,9,,4,,"OREGON
(44.567912, -120.156945)",
OKLAHOMA,2015,49,56,,288,,406,,13535,,19504,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
MISSOURI,2015,49,196,,555,,693,,26307,,26039,,,-,0,,1,,1,,17,,"MISSOURI
(38.636168, -92.566292)",
