Reporting Area,MMWR Year,MMWR Week,"Tetanus, Current week","Tetanus, Current week, flag","Tetanus, Previous 52 weeks Med","Tetanus, Previous 52 weeks Med, flag","Tetanus, Previous 52 weeks Max","Tetanus, Previous 52 weeks Max, flag","Tetanus, Cum 2015","Tetanus, Cum 2015, flag","Tetanus, Cum 2014","Tetanus, Cum 2014, flag","Varicella (chickenpox), Current week","Varicella (chickenpox), Current week, flag","Varicella (chickenpox), Previous 52 weeks Med","Varicella (chickenpox), Previous 52 weeks Med, flag","Varicella (chickenpox), Previous 52 weeks Max","Varicella (chickenpox), Previous 52 weeks Max, flag","Varicella (chickenpox), Cum 2015","Varicella (chickenpox), Cum 2015, flag","Varicella (chickenpox), Cum 2014","Varicella (chickenpox), Cum 2014, flag","Vibriosis§, Current week","Vibriosis§, Current week, flag","Vibriosis§, Previous 52 weeks Med","Vibriosis§, Previous 52 weeks Med, flag","Vibriosis§, Previous 52 weeks Max","Vibriosis§, Previous 52 weeks Max, flag","Vibriosis§, Cum 2015","Vibriosis§, Cum 2015, flag","Vibriosis§, Cum 2014","Vibriosis§, Cum 2014, flag",Location 1,Location 2
NORTH CAROLINA,2015,45,,-,0,,1,,2,,,-,,N,0,,0,,,N,,N,,-,0,,5,,13,,14,,"NORTH CAROLINA
(35.47995, -79.180571)",
PENNSYLVANIA,2015,45,,-,0,,1,,1,,2,,15,,13,,28,,583,,727,,,-,0,,2,,15,,19,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSISSIPPI,2015,45,,-,0,,0,,,-,1,,,-,0,,3,,11,,4,,,-,0,,2,,12,,11,,"MISSISSIPPI
(32.738663, -89.537312)",
VERMONT,2015,45,,-,0,,0,,,-,,-,,-,1,,3,,32,,112,,,-,0,,1,,1,,,-,"VERMONT
(43.622479, -72.51927)",
UNITED STATES,2015,46,,-,0,,3,,22,,22,,106,,165,,225,,7235,,9007,,4,,16,,65,,1051,,1161,,,
NEW ENGLAND,2015,46,,-,0,,1,,2,,,-,1,,15,,28,,680,,1010,,1,,1,,13,,116,,83,,,
MID. ATLANTIC,2015,46,,-,0,,1,,2,,2,,15,,18,,38,,868,,1038,,,-,1,,6,,61,,68,,,
E.N. CENTRAL,2015,46,,-,0,,1,,2,,3,,35,,34,,55,,1518,,2239,,,-,1,,5,,52,,59,,,
W.N. CENTRAL,2015,46,,-,0,,1,,1,,2,,4,,10,,23,,437,,738,,,-,0,,3,,6,,33,,,
S. ATLANTIC,2015,46,,-,0,,2,,6,,3,,18,,26,,50,,1309,,1129,,2,,6,,14,,294,,295,,,
DIST. OF COL.,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,46,,-,0,,1,,1,,1,,1,,3,,11,,162,,99,,,-,0,,4,,39,,49,,,
W.S. CENTRAL,2015,46,,-,0,,2,,2,,5,,27,,31,,81,,1515,,1685,,,-,2,,8,,126,,112,,,
MOUNTAIN,2015,46,,-,0,,1,,4,,,-,3,,12,,33,,597,,959,,,-,1,,6,,46,,51,,,
PACIFIC,2015,46,,-,0,,2,,2,,6,,2,,3,,8,,149,,110,,1,,5,,28,,311,,411,,,
AMER. SAMOA,2015,46,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,46,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GUAM,2015,46,,-,0,,0,,,-,,-,,-,0,,1,,,-,32,,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
KANSAS,2015,46,,-,0,,0,,,-,,-,,-,0,,10,,,-,261,,,-,0,,2,,4,,2,,"KANSAS
(38.345528, -98.201847)",
PUERTO RICO,2015,46,,-,0,,1,,1,,,-,,-,2,,5,,87,,217,,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
IDAHO,2015,46,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
TEXAS,2015,46,,-,0,,1,,1,,3,,26,,25,,78,,1247,,1423,,,-,1,,8,,73,,67,,"TEXAS
(31.827233, -99.423022)",
NEW JERSEY,2015,46,,-,0,,0,,,-,,-,,-,5,,17,,262,,288,,,-,0,,4,,27,,33,,"NEW JERSEY
(40.104655, -74.386686)",
UTAH,2015,46,,-,0,,0,,,-,,-,,-,2,,14,,138,,198,,,-,0,,3,,9,,1,,"UTAH
(39.359772, -111.584173)",
NEVADA,2015,46,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,-,0,,1,,3,,2,,"NEVADA
(39.491833, -117.070159)",
INDIANA,2015,46,,-,0,,0,,,-,1,,,-,3,,10,,127,,191,,,-,0,,1,,2,,6,,"INDIANA
(39.76845, -86.156212)",
SOUTH CAROLINA,2015,46,,-,0,,1,,1,,,-,,-,3,,13,,185,,131,,,-,0,,2,,8,,17,,"SOUTH CAROLINA
(34.009286, -81.037094)",
PENNSYLVANIA,2015,46,,-,0,,1,,1,,2,,15,,14,,28,,606,,750,,,-,0,,2,,15,,19,,"PENNSYLVANIA
(40.789676, -77.858055)",
MONTANA,2015,46,,-,0,,0,,,-,,-,,-,0,,16,,78,,66,,,-,0,,0,,,-,2,,"MONTANA
(47.062617, -109.430168)",
SOUTH DAKOTA,2015,46,,-,0,,1,,1,,,-,,-,0,,3,,24,,23,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
MINNESOTA,2015,46,,-,0,,0,,,-,2,,,-,6,,14,,277,,236,,,-,0,,1,,,-,22,,"MINNESOTA
(44.943719, -93.094281)",
RHODE ISLAND,2015,46,,-,0,,0,,,-,,-,,-,0,,8,,33,,43,,,-,0,,2,,3,,6,,"RHODE ISLAND
(41.707447, -71.522488)",
MISSISSIPPI,2015,46,,-,0,,0,,,-,1,,,-,0,,3,,11,,4,,,-,0,,2,,12,,11,,"MISSISSIPPI
(32.738663, -89.537312)",
MICHIGAN,2015,46,,-,0,,0,,,-,,-,9,,8,,26,,372,,638,,,-,0,,3,,9,,7,,"MICHIGAN
(44.66399, -84.711206)",
ALABAMA,2015,46,,-,0,,1,,1,,,-,1,,3,,11,,151,,95,,,-,0,,4,,17,,19,,"ALABAMA
(32.839182, -86.631125)",
ARIZONA,2015,46,,-,0,,1,,1,,,-,3,,4,,17,,240,,268,,,-,0,,6,,31,,33,,"ARIZONA
(34.869712, -111.760902)",
MISSOURI,2015,46,,-,0,,0,,,-,,-,4,,2,,12,,87,,185,,,-,0,,2,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
KENTUCKY,2015,46,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,0,,2,,5,,8,,"KENTUCKY
(37.64591, -84.774043)",
GEORGIA,2015,46,,-,0,,0,,,-,,-,,-,0,,7,,46,,59,,,-,0,,3,,15,,16,,"GEORGIA
(32.836038, -83.631709)",
WASHINGTON,2015,46,,-,0,,2,,,-,1,,,N,0,,0,,,N,,N,1,,0,,17,,61,,87,,"WASHINGTON
(47.517368, -120.467672)",
ILLINOIS,2015,46,,-,0,,1,,1,,,-,2,,7,,15,,349,,549,,,-,0,,2,,23,,22,,"ILLINOIS
(40.477092, -88.993221)",
WEST VIRGINIA,2015,46,,-,0,,0,,,-,,-,,-,2,,9,,129,,147,,,-,0,,1,,1,,3,,"WEST VIRGINIA
(38.668501, -80.709421)",
MAINE,2015,46,,-,0,,0,,,-,,-,,-,5,,10,,193,,172,,,-,0,,3,,6,,8,,"MAINE
(45.252223, -68.986647)",
IOWA,2015,46,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
DELAWARE,2015,46,,-,0,,0,,,-,,-,,-,0,,3,,15,,14,,,-,0,,2,,11,,4,,"DELAWARE
(39.008676, -75.574561)",
NEW YORK,2015,46,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
NEW HAMPSHIRE,2015,46,,-,0,,1,,2,,,-,,-,0,,5,,,-,102,,,-,0,,2,,4,,5,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
LOUISIANA,2015,46,,-,0,,1,,1,,1,,,-,1,,17,,85,,36,,,-,1,,6,,46,,43,,"LOUISIANA
(31.2931, -92.463284)",
NORTH DAKOTA,2015,46,,-,0,,0,,,-,,-,,-,0,,4,,33,,15,,,-,0,,1,,2,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2015,46,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,-,0,,2,,5,,11,,"TENNESSEE
(35.681402, -85.774444)",
OHIO,2015,46,,-,0,,1,,1,,1,,21,,8,,19,,392,,474,,,-,0,,2,,15,,12,,"OHIO
(40.056807, -82.405897)",
VIRGINIA,2015,46,,-,0,,0,,,-,,-,1,,6,,14,,270,,285,,1,,1,,3,,38,,55,,"VIRGINIA
(37.542699, -78.45822)",
OREGON,2015,46,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,,-,0,,3,,25,,29,,"OREGON
(44.567912, -120.156945)",
NORTH CAROLINA,2015,46,,-,0,,1,,2,,,-,,N,0,,0,,,N,,N,,-,0,,5,,13,,14,,"NORTH CAROLINA
(35.47995, -79.180571)",
CALIFORNIA,2015,46,,-,0,,1,,1,,4,,,-,1,,2,,33,,38,,,-,4,,11,,183,,256,,"CALIFORNIA
(37.640735, -121.002435)",
OKLAHOMA,2015,46,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,,-,0,,1,,5,,2,,"OKLAHOMA
(35.468494, -97.521264)",
NEW MEXICO,2015,46,,-,0,,1,,1,,,-,,-,1,,4,,34,,66,,,-,0,,1,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
MARYLAND,2015,46,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,,-,0,,5,,32,,40,,"MARYLAND
(39.290443, -76.612333)",
FLORIDA,2015,46,,-,0,,1,,3,,2,,17,,13,,36,,664,,493,,1,,4,,10,,176,,145,,"FLORIDA
(28.915325, -81.922409)",
HAWAII,2015,46,,-,0,,0,,,-,,-,,-,1,,5,,52,,44,,,-,1,,5,,36,,34,,"HAWAII
(21.30992, -157.858158)",
CONNECTICUT,2015,46,,-,0,,0,,,-,,-,,-,3,,7,,131,,165,,,-,0,,7,,29,,14,,"CONNECTICUT
(41.544654, -72.651713)",
MASSACHUSETTS,2015,46,,-,0,,0,,,-,,-,1,,6,,21,,291,,414,,1,,0,,9,,73,,50,,"MASSACHUSETTS
(42.268546, -72.085064)",
NEBRASKA,2015,46,,-,0,,0,,,-,,-,,-,0,,3,,16,,18,,,-,0,,0,,,-,2,,"NEBRASKA
(41.640503, -99.367122)",
WYOMING,2015,46,,-,0,,0,,,-,,-,,-,0,,3,,12,,7,,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
ARKANSAS,2015,46,,-,0,,0,,,-,,-,1,,3,,23,,183,,226,,,-,0,,1,,2,,,N,"ARKANSAS
(34.748745, -92.275105)",
WISCONSIN,2015,46,,-,0,,0,,,-,1,,3,,6,,14,,278,,387,,,-,0,,2,,3,,12,,"WISCONSIN
(44.395526, -89.834513)",
VERMONT,2015,46,,-,0,,0,,,-,,-,,-,0,,3,,32,,114,,,-,0,,1,,1,,,-,"VERMONT
(43.622479, -72.51927)",
COLORADO,2015,46,,-,0,,1,,2,,,-,,-,0,,13,,95,,354,,,-,0,,1,,3,,12,,"COLORADO
(38.841772, -106.132562)",
ALASKA,2015,46,,-,0,,0,,,-,1,,2,,1,,4,,64,,28,,,-,0,,2,,6,,5,,"ALASKA
(64.836661, -147.738891)",
UNITED STATES,2015,47,,-,0,,3,,23,,22,,66,,167,,225,,7384,,9202,,1,,15,,65,,1059,,1178,,,
NEW ENGLAND,2015,47,,-,0,,1,,2,,,-,,-,15,,28,,680,,1031,,,-,1,,13,,119,,84,,,
MID. ATLANTIC,2015,47,,-,0,,1,,2,,2,,7,,19,,38,,888,,1067,,,-,1,,6,,61,,68,,,
NEW YORK CITY,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,3,,19,,16,,"NEW YORK CITY
",
E.N. CENTRAL,2015,47,,-,0,,1,,3,,3,,16,,34,,59,,1553,,2282,,,-,1,,5,,52,,59,,,
W.N. CENTRAL,2015,47,,-,0,,1,,1,,2,,1,,10,,23,,448,,760,,,-,0,,3,,6,,33,,,
S. ATLANTIC,2015,47,,-,0,,2,,6,,3,,17,,26,,50,,1333,,1153,,1,,6,,14,,297,,301,,,
DIST. OF COL.,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,47,,-,0,,1,,1,,1,,1,,3,,11,,163,,101,,,-,0,,4,,39,,51,,,
W.S. CENTRAL,2015,47,,-,0,,2,,2,,5,,18,,31,,81,,1538,,1715,,,-,2,,8,,126,,116,,,
MOUNTAIN,2015,47,,-,0,,1,,4,,,-,2,,13,,33,,630,,983,,,-,1,,6,,46,,54,,,
PACIFIC,2015,47,,-,0,,2,,2,,6,,4,,3,,8,,151,,110,,,-,5,,28,,313,,412,,,
AMER. SAMOA,2015,47,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,47,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW HAMPSHIRE,2015,47,,-,0,,1,,2,,,-,,-,0,,5,,,-,103,,,-,0,,2,,4,,5,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NEW YORK,2015,47,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
IDAHO,2015,47,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
ALASKA,2015,47,,-,0,,0,,,-,1,,2,,1,,4,,63,,28,,,-,0,,2,,6,,5,,"ALASKA
(64.836661, -147.738891)",
MAINE,2015,47,,-,0,,0,,,-,,-,,-,4,,10,,193,,179,,,-,0,,3,,6,,9,,"MAINE
(45.252223, -68.986647)",
WEST VIRGINIA,2015,47,,-,0,,0,,,-,,-,,-,2,,9,,136,,149,,,-,0,,1,,1,,3,,"WEST VIRGINIA
(38.668501, -80.709421)",
KENTUCKY,2015,47,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,0,,2,,5,,8,,"KENTUCKY
(37.64591, -84.774043)",
SOUTH CAROLINA,2015,47,,-,0,,1,,1,,,-,1,,3,,13,,186,,136,,,-,0,,2,,10,,17,,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEVADA,2015,47,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,-,0,,1,,3,,2,,"NEVADA
(39.491833, -117.070159)",
PENNSYLVANIA,2015,47,,-,0,,1,,1,,2,,7,,14,,28,,618,,773,,,-,0,,2,,15,,19,,"PENNSYLVANIA
(40.789676, -77.858055)",
WASHINGTON,2015,47,,-,0,,2,,,-,1,,,N,0,,0,,,N,,N,,-,0,,17,,61,,88,,"WASHINGTON
(47.517368, -120.467672)",
TEXAS,2015,47,,-,0,,1,,1,,3,,18,,26,,78,,1265,,1444,,,-,1,,8,,73,,70,,"TEXAS
(31.827233, -99.423022)",
ARKANSAS,2015,47,,-,0,,0,,,-,,-,,-,3,,23,,184,,234,,,-,0,,1,,2,,,N,"ARKANSAS
(34.748745, -92.275105)",
VERMONT,2015,47,,-,0,,0,,,-,,-,,-,0,,3,,32,,114,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
OREGON,2015,47,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,,-,0,,3,,25,,29,,"OREGON
(44.567912, -120.156945)",
OKLAHOMA,2015,47,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,,-,0,,1,,5,,2,,"OKLAHOMA
(35.468494, -97.521264)",
UTAH,2015,47,,-,0,,0,,,-,,-,,-,2,,14,,159,,206,,,-,0,,3,,9,,2,,"UTAH
(39.359772, -111.584173)",
NORTH DAKOTA,2015,47,,-,0,,0,,,-,,-,,-,0,,4,,33,,15,,,-,0,,1,,2,,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2015,47,,-,0,,1,,1,,,-,1,,0,,3,,25,,23,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
GEORGIA,2015,47,,-,0,,0,,,-,,-,,-,0,,7,,46,,61,,,-,0,,3,,15,,16,,"GEORGIA
(32.836038, -83.631709)",
LOUISIANA,2015,47,,-,0,,1,,1,,1,,,-,1,,21,,89,,37,,,-,1,,6,,46,,44,,"LOUISIANA
(31.2931, -92.463284)",
CONNECTICUT,2015,47,,-,0,,0,,,-,,-,,-,3,,7,,131,,169,,,-,0,,7,,29,,14,,"CONNECTICUT
(41.544654, -72.651713)",
WISCONSIN,2015,47,,-,0,,1,,1,,1,,4,,6,,14,,284,,392,,,-,0,,2,,3,,12,,"WISCONSIN
(44.395526, -89.834513)",
OHIO,2015,47,,-,0,,1,,1,,1,,6,,8,,21,,398,,483,,,-,0,,2,,15,,12,,"OHIO
(40.056807, -82.405897)",
ILLINOIS,2015,47,,-,0,,1,,1,,,-,2,,8,,16,,364,,552,,,-,0,,2,,23,,22,,"ILLINOIS
(40.477092, -88.993221)",
MICHIGAN,2015,47,,-,0,,0,,,-,,-,4,,8,,26,,380,,659,,,-,0,,3,,9,,7,,"MICHIGAN
(44.66399, -84.711206)",
MISSISSIPPI,2015,47,,-,0,,0,,,-,1,,1,,0,,3,,12,,4,,,-,0,,2,,12,,11,,"MISSISSIPPI
(32.738663, -89.537312)",
MISSOURI,2015,47,,-,0,,0,,,-,,-,,-,2,,12,,87,,191,,,-,0,,2,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
NEW JERSEY,2015,47,,-,0,,0,,,-,,-,,-,5,,17,,270,,294,,,-,0,,4,,27,,33,,"NEW JERSEY
(40.104655, -74.386686)",
MONTANA,2015,47,,-,0,,0,,,-,,-,,-,0,,16,,78,,67,,,-,0,,0,,,-,2,,"MONTANA
(47.062617, -109.430168)",
RHODE ISLAND,2015,47,,-,0,,0,,,-,,-,,-,0,,8,,33,,46,,,-,0,,2,,3,,6,,"RHODE ISLAND
(41.707447, -71.522488)",
WYOMING,2015,47,,-,0,,0,,,-,,-,,-,0,,3,,12,,9,,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
GUAM,2015,47,,-,0,,0,,,-,,-,,-,0,,1,,,-,32,,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
ARIZONA,2015,47,,-,0,,1,,1,,,-,2,,4,,18,,248,,276,,,-,0,,6,,31,,35,,"ARIZONA
(34.869712, -111.760902)",
MARYLAND,2015,47,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,1,,0,,5,,33,,41,,"MARYLAND
(39.290443, -76.612333)",
IOWA,2015,47,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
DELAWARE,2015,47,,-,0,,0,,,-,,-,,-,0,,3,,15,,14,,,-,0,,2,,11,,5,,"DELAWARE
(39.008676, -75.574561)",
NORTH CAROLINA,2015,47,,-,0,,1,,2,,,-,,N,0,,0,,,N,,N,,-,0,,5,,13,,14,,"NORTH CAROLINA
(35.47995, -79.180571)",
FLORIDA,2015,47,,-,0,,1,,3,,2,,16,,13,,36,,680,,499,,,-,4,,10,,176,,148,,"FLORIDA
(28.915325, -81.922409)",
VIRGINIA,2015,47,,-,0,,0,,,-,,-,,-,6,,14,,270,,294,,,-,1,,3,,38,,56,,"VIRGINIA
(37.542699, -78.45822)",
MINNESOTA,2015,47,,-,0,,0,,,-,2,,,-,6,,14,,287,,246,,,-,0,,1,,,-,22,,"MINNESOTA
(44.943719, -93.094281)",
INDIANA,2015,47,,-,0,,0,,,-,1,,,-,3,,10,,127,,196,,,-,0,,1,,2,,6,,"INDIANA
(39.76845, -86.156212)",
NEBRASKA,2015,47,,-,0,,0,,,-,,-,,-,0,,3,,16,,18,,,-,0,,0,,,-,2,,"NEBRASKA
(41.640503, -99.367122)",
HAWAII,2015,47,,-,0,,0,,,-,,-,1,,1,,5,,53,,44,,,-,1,,5,,36,,34,,"HAWAII
(21.30992, -157.858158)",
CALIFORNIA,2015,47,,-,0,,1,,1,,4,,1,,1,,2,,35,,38,,,-,4,,11,,185,,256,,"CALIFORNIA
(37.640735, -121.002435)",
NEW MEXICO,2015,47,,-,0,,1,,1,,,-,,-,1,,4,,38,,68,,,-,0,,1,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
KANSAS,2015,47,,-,0,,0,,,-,,-,,-,0,,10,,,-,267,,,-,0,,2,,4,,2,,"KANSAS
(38.345528, -98.201847)",
COLORADO,2015,47,,-,0,,1,,2,,,-,,-,0,,13,,95,,357,,,-,0,,1,,3,,12,,"COLORADO
(38.841772, -106.132562)",
ALABAMA,2015,47,,-,0,,1,,1,,,-,,-,3,,11,,151,,97,,,-,0,,4,,17,,19,,"ALABAMA
(32.839182, -86.631125)",
MASSACHUSETTS,2015,47,,-,0,,0,,,-,,-,,-,6,,21,,291,,420,,,-,0,,9,,75,,50,,"MASSACHUSETTS
(42.268546, -72.085064)",
PUERTO RICO,2015,47,,-,0,,1,,1,,,-,,-,2,,5,,89,,219,,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
TENNESSEE,2015,47,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,-,0,,2,,5,,13,,"TENNESSEE
(35.681402, -85.774444)",
UNITED STATES,2015,48,,-,0,,3,,23,,22,,98,,170,,225,,7561,,9337,,9,,15,,65,,1077,,1188,,,
NEW ENGLAND,2015,48,,-,0,,1,,2,,,-,9,,15,,28,,699,,1045,,,-,1,,13,,119,,84,,,
MID. ATLANTIC,2015,48,,-,0,,1,,2,,2,,12,,19,,38,,912,,1081,,,-,1,,6,,62,,69,,,
NEW YORK CITY,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,3,,19,,16,,"NEW YORK CITY
",
E.N. CENTRAL,2015,48,,-,0,,1,,3,,3,,21,,34,,59,,1585,,2317,,,-,1,,5,,52,,59,,,
W.N. CENTRAL,2015,48,,-,0,,1,,1,,2,,,-,10,,23,,459,,776,,,-,0,,3,,6,,34,,,
S. ATLANTIC,2015,48,,-,0,,2,,6,,3,,20,,27,,50,,1370,,1174,,5,,6,,14,,304,,305,,,
DIST. OF COL.,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,48,,-,0,,1,,1,,1,,1,,3,,11,,167,,101,,,-,0,,4,,39,,53,,,
W.S. CENTRAL,2015,48,,-,0,,2,,2,,5,,33,,31,,81,,1580,,1734,,1,,2,,8,,129,,116,,,
MOUNTAIN,2015,48,,-,0,,1,,4,,,-,2,,13,,33,,638,,992,,,-,1,,6,,47,,56,,,
PACIFIC,2015,48,,-,0,,2,,2,,6,,,-,3,,8,,151,,117,,3,,5,,28,,319,,412,,,
AMER. SAMOA,2015,48,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
KANSAS,2015,48,,-,0,,0,,,-,,-,,-,0,,10,,,-,271,,,-,0,,2,,4,,2,,"KANSAS
(38.345528, -98.201847)",
FLORIDA,2015,48,,-,0,,1,,3,,2,,17,,13,,36,,696,,510,,5,,4,,10,,181,,151,,"FLORIDA
(28.915325, -81.922409)",
CALIFORNIA,2015,48,,-,0,,1,,1,,4,,,-,1,,2,,35,,39,,,-,4,,11,,188,,256,,"CALIFORNIA
(37.640735, -121.002435)",
UTAH,2015,48,,-,0,,0,,,-,,-,,-,2,,14,,164,,208,,,-,0,,3,,9,,2,,"UTAH
(39.359772, -111.584173)",
SOUTH DAKOTA,2015,48,,-,0,,1,,1,,,-,,-,0,,3,,25,,23,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
CONNECTICUT,2015,48,,-,0,,0,,,-,,-,1,,3,,7,,133,,173,,,-,0,,7,,29,,14,,"CONNECTICUT
(41.544654, -72.651713)",
KENTUCKY,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,5,,9,,"KENTUCKY
(37.64591, -84.774043)",
COLORADO,2015,48,,-,0,,1,,2,,,-,,-,0,,13,,95,,360,,,-,0,,1,,3,,13,,"COLORADO
(38.841772, -106.132562)",
ALABAMA,2015,48,,-,0,,1,,1,,,-,1,,3,,11,,154,,97,,,-,0,,4,,17,,20,,"ALABAMA
(32.839182, -86.631125)",
TENNESSEE,2015,48,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,-,0,,2,,5,,13,,"TENNESSEE
(35.681402, -85.774444)",
WISCONSIN,2015,48,,-,0,,1,,1,,1,,5,,6,,14,,290,,396,,,-,0,,2,,3,,12,,"WISCONSIN
(44.395526, -89.834513)",
MARYLAND,2015,48,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,,-,0,,5,,33,,41,,"MARYLAND
(39.290443, -76.612333)",
NEW YORK,2015,48,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
MONTANA,2015,48,,-,0,,0,,,-,,-,,-,0,,16,,78,,68,,,-,0,,0,,,-,2,,"MONTANA
(47.062617, -109.430168)",
IOWA,2015,48,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
OKLAHOMA,2015,48,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,,-,0,,1,,5,,2,,"OKLAHOMA
(35.468494, -97.521264)",
WYOMING,2015,48,,-,0,,0,,,-,,-,,-,0,,3,,12,,10,,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
MISSISSIPPI,2015,48,,-,0,,0,,,-,1,,,-,0,,3,,13,,4,,,-,0,,2,,12,,11,,"MISSISSIPPI
(32.738663, -89.537312)",
ILLINOIS,2015,48,,-,0,,1,,1,,,-,,-,7,,16,,367,,562,,,-,0,,2,,23,,22,,"ILLINOIS
(40.477092, -88.993221)",
NEW HAMPSHIRE,2015,48,,-,0,,1,,2,,,-,,-,0,,5,,,-,105,,,-,0,,2,,4,,5,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MASSACHUSETTS,2015,48,,-,0,,0,,,-,,-,,-,6,,21,,291,,424,,,-,0,,9,,75,,50,,"MASSACHUSETTS
(42.268546, -72.085064)",
WASHINGTON,2015,48,,-,0,,2,,,-,1,,,N,0,,0,,,N,,N,3,,0,,17,,64,,88,,"WASHINGTON
(47.517368, -120.467672)",
