Reporting Area,MMWR Year,MMWR Week,"Babesiosis, Current week","Babesiosis, Current week, flag","Babesiosis, Previous 52 weeks Med","Babesiosis, Previous 52 weeks Med, flag","Babesiosis, Previous 52 weeks Max","Babesiosis, Previous 52 weeks Max, flag","Babesiosis, Cum 2015","Babesiosis, Cum 2015, flag","Babesiosis, Cum 2014","Babesiosis, Cum 2014, flag","Campylobacteriosis, Current week","Campylobacteriosis, Current week, flag","Campylobacteriosis, Previous 52 weeks Med","Campylobacteriosis, Previous 52 weeks Med, flag","Campylobacteriosis, Previous 52 weeks Max","Campylobacteriosis, Previous 52 weeks Max, flag","Campylobacteriosis, Cum 2015","Campylobacteriosis, Cum 2015, flag","Campylobacteriosis, Cum 2014","Campylobacteriosis, Cum 2014, flag",Location 1,Location 2
PUERTO RICO,2015,47,,N,0,,0,,,N,,N,,-,0,,2,,24,,,N,"PUERTO RICO
(18.215692, -66.414655)",
NEW YORK,2015,47,1,,2,,35,,368,,376,,20,,33,,65,,1680,,,N,"NEW YORK
(42.826892, -75.544286)",
IDAHO,2015,47,,N,0,,0,,,N,,N,4,,7,,20,,354,,,N,"IDAHO
(43.680635, -114.364237)",
FLORIDA,2015,47,,N,0,,0,,,N,,N,47,,70,,106,,3277,,,N,"FLORIDA
(28.915325, -81.922409)",
LOUISIANA,2015,47,,-,0,,1,,1,,,-,8,,10,,22,,451,,,N,"LOUISIANA
(31.2931, -92.463284)",
MISSISSIPPI,2015,47,,N,0,,0,,,N,,N,,-,3,,9,,162,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
MAINE,2015,47,,-,0,,6,,45,,39,,,-,4,,8,,173,,,N,"MAINE
(45.252223, -68.986647)",
NEBRASKA,2015,47,,-,0,,0,,,-,,-,,-,8,,25,,384,,,N,"NEBRASKA
(41.640503, -99.367122)",
OHIO,2015,47,,-,0,,1,,1,,,-,19,,34,,93,,1594,,,N,"OHIO
(40.056807, -82.405897)",
KENTUCKY,2015,47,,N,0,,0,,,N,,N,2,,15,,34,,695,,,N,"KENTUCKY
(37.64591, -84.774043)",
WYOMING,2015,47,,-,0,,0,,,-,,-,1,,2,,8,,122,,,N,"WYOMING
(43.23558, -108.110518)",
ARIZONA,2015,47,,-,0,,0,,,-,,-,12,,28,,53,,1272,,,N,"ARIZONA
(34.869712, -111.760902)",
RHODE ISLAND,2015,47,,-,1,,23,,128,,148,,,-,3,,21,,207,,,N,"RHODE ISLAND
(41.707447, -71.522488)",
KANSAS,2015,47,,N,0,,0,,,N,,N,,-,6,,14,,269,,,N,"KANSAS
(38.345528, -98.201847)",
IOWA,2015,47,,N,0,,0,,,N,,N,1,,13,,46,,668,,,N,"IOWA
(42.46942, -93.815856)",
OREGON,2015,47,,-,0,,1,,2,,1,,6,,17,,33,,808,,,N,"OREGON
(44.567912, -120.156945)",
WEST VIRGINIA,2015,47,,-,0,,0,,,-,,-,,-,5,,12,,224,,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
GEORGIA,2015,47,,N,0,,0,,,N,,N,3,,13,,27,,658,,,N,"GEORGIA
(32.836038, -83.631709)",
INDIANA,2015,47,,-,0,,0,,,-,,-,,-,13,,38,,645,,,N,"INDIANA
(39.76845, -86.156212)",
CALIFORNIA,2015,47,,-,0,,1,,5,,3,,32,,118,,162,,5475,,,N,"CALIFORNIA
(37.640735, -121.002435)",
MISSOURI,2015,47,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
MASSACHUSETTS,2015,47,,-,2,,47,,387,,525,,9,,27,,47,,1273,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
NEVADA,2015,47,,N,0,,0,,,N,,N,,-,2,,7,,127,,,N,"NEVADA
(39.491833, -117.070159)",
MINNESOTA,2015,47,,-,0,,0,,,-,49,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
NEW MEXICO,2015,47,,N,0,,0,,,N,,N,,-,8,,18,,406,,,N,"NEW MEXICO
(34.520396, -106.244402)",
ILLINOIS,2015,47,,-,0,,1,,3,,1,,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
NORTH DAKOTA,2015,47,,-,0,,2,,3,,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475879, -100.121011)",
ALABAMA,2015,47,,-,0,,1,,3,,1,,,-,10,,31,,497,,,N,"ALABAMA
(32.839182, -86.631125)",
WISCONSIN,2015,47,,-,0,,6,,45,,41,,2,,26,,43,,1195,,,N,"WISCONSIN
(44.395526, -89.834513)",
UNITED STATES,2015,48,11,,14,,153,,1655,,1670,,645,,871,,1382,,43595,,,N,,
NEW ENGLAND,2015,48,,-,7,,91,,881,,970,,8,,52,,111,,2712,,,N,,
MID. ATLANTIC,2015,48,11,,5,,59,,700,,594,,188,,126,,249,,6936,,,N,,
NEW YORK CITY,2015,48,,-,0,,11,,70,,49,,128,,30,,47,,1552,,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,48,,-,0,,6,,55,,45,,58,,90,,213,,4759,,,N,,
W.N. CENTRAL,2015,48,,-,0,,2,,3,,50,,1,,31,,91,,1746,,,N,,
S. ATLANTIC,2015,48,,-,0,,1,,3,,5,,129,,158,,264,,7938,,,N,,
DIST. OF COL.,2015,48,,N,0,,0,,,N,,N,,-,0,,2,,8,,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,48,,-,0,,1,,4,,1,,20,,44,,77,,2086,,,N,,
W.S. CENTRAL,2015,48,,-,0,,1,,2,,1,,26,,47,,177,,2763,,,N,,
MOUNTAIN,2015,48,,-,0,,0,,,-,,-,26,,67,,137,,3520,,,N,,
PACIFIC,2015,48,,-,0,,4,,7,,4,,189,,241,,352,,11135,,,N,,
AMER. SAMOA,2015,48,,U,,-,,-,,U,,U,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,48,,N,0,,0,,,N,,N,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
ILLINOIS,2015,48,,-,0,,1,,4,,1,,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
IDAHO,2015,48,,N,0,,0,,,N,,N,8,,7,,20,,363,,,N,"IDAHO
(43.680635, -114.364237)",
KENTUCKY,2015,48,,N,0,,0,,,N,,N,9,,14,,34,,712,,,N,"KENTUCKY
(37.64591, -84.774043)",
MISSISSIPPI,2015,48,,N,0,,0,,,N,,N,,-,3,,9,,165,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
FLORIDA,2015,48,,N,0,,0,,,N,,N,76,,69,,106,,3353,,,N,"FLORIDA
(28.915325, -81.922409)",
VERMONT,2015,48,,-,0,,3,,8,,3,,,-,3,,10,,153,,,N,"VERMONT
(43.622479, -72.51927)",
VIRGINIA,2015,48,,N,0,,0,,,N,,N,9,,27,,53,,1355,,,N,"VIRGINIA
(37.542699, -78.45822)",
WASHINGTON,2015,48,,-,0,,4,,,-,,-,54,,21,,143,,1450,,,N,"WASHINGTON
(47.517368, -120.467672)",
MISSOURI,2015,48,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
NEW JERSEY,2015,48,,-,1,,29,,249,,164,,,-,29,,63,,1521,,,N,"NEW JERSEY
(40.104655, -74.386686)",
NEW YORK,2015,48,11,,2,,35,,381,,381,,37,,32,,65,,1717,,,N,"NEW YORK
(42.826892, -75.544286)",
INDIANA,2015,48,,-,0,,0,,,-,,-,,-,14,,38,,729,,,N,"INDIANA
(39.76845, -86.156212)",
NORTH CAROLINA,2015,48,,N,0,,0,,,N,,N,17,,21,,71,,1170,,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
IOWA,2015,48,,N,0,,0,,,N,,N,1,,13,,46,,682,,,N,"IOWA
(42.46942, -93.815856)",
MICHIGAN,2015,48,,-,0,,1,,3,,2,,8,,22,,52,,1156,,,N,"MICHIGAN
(44.66399, -84.711206)",
ARIZONA,2015,48,,-,0,,0,,,-,,-,15,,28,,53,,1294,,,N,"ARIZONA
(34.869712, -111.760902)",
COLORADO,2015,48,,N,0,,0,,,N,,N,,-,11,,40,,587,,,N,"COLORADO
(38.841772, -106.132562)",
RHODE ISLAND,2015,48,,-,1,,23,,129,,148,,,-,2,,21,,207,,,N,"RHODE ISLAND
(41.707447, -71.522488)",
NEBRASKA,2015,48,,-,0,,0,,,-,,-,,-,7,,25,,384,,,N,"NEBRASKA
(41.640503, -99.367122)",
ALASKA,2015,48,,N,0,,0,,,N,,N,2,,2,,5,,91,,,N,"ALASKA
(64.836661, -147.738891)",
OHIO,2015,48,,-,0,,1,,1,,,-,39,,34,,93,,1633,,,N,"OHIO
(40.056807, -82.405897)",
MASSACHUSETTS,2015,48,,-,2,,47,,387,,528,,,-,26,,47,,1273,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
MONTANA,2015,48,,-,0,,0,,,-,,-,3,,6,,16,,311,,,N,"MONTANA
(47.062617, -109.430168)",
KANSAS,2015,48,,N,0,,0,,,N,,N,,-,5,,14,,268,,,N,"KANSAS
(38.345528, -98.201847)",
PUERTO RICO,2015,48,,N,0,,0,,,N,,N,,-,0,,2,,25,,,N,"PUERTO RICO
(18.215692, -66.414655)",
MARYLAND,2015,48,,-,0,,1,,,-,1,,9,,13,,33,,717,,,N,"MARYLAND
(39.290443, -76.612333)",
WISCONSIN,2015,48,,-,0,,6,,47,,42,,11,,26,,43,,1241,,,N,"WISCONSIN
(44.395526, -89.834513)",
WEST VIRGINIA,2015,48,,-,0,,0,,,-,,-,,-,5,,12,,229,,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
OKLAHOMA,2015,48,,N,0,,0,,,N,,N,15,,16,,59,,801,,,N,"OKLAHOMA
(35.468494, -97.521264)",
TEXAS,2015,48,,-,0,,1,,1,,1,,,-,0,,86,,1102,,,N,"TEXAS
(31.827233, -99.423022)",
MAINE,2015,48,,-,0,,6,,45,,41,,6,,4,,8,,180,,,N,"MAINE
(45.252223, -68.986647)",
CONNECTICUT,2015,48,,-,1,,38,,277,,211,,1,,12,,35,,698,,,N,"CONNECTICUT
(41.544654, -72.651713)",
SOUTH CAROLINA,2015,48,,-,0,,1,,2,,3,,7,,6,,16,,322,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
TENNESSEE,2015,48,,-,0,,1,,1,,,-,8,,14,,30,,698,,,N,"TENNESSEE
(35.681402, -85.774444)",
WYOMING,2015,48,,-,0,,0,,,-,,-,,-,2,,8,,128,,,N,"WYOMING
(43.23558, -108.110518)",
CALIFORNIA,2015,48,,-,0,,1,,5,,3,,118,,178,,225,,8247,,,N,"CALIFORNIA
(37.640735, -121.002435)",
MINNESOTA,2015,48,,-,0,,0,,,-,49,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
LOUISIANA,2015,48,,-,0,,1,,1,,,-,5,,10,,22,,457,,,N,"LOUISIANA
(31.2931, -92.463284)",
PENNSYLVANIA,2015,48,,N,0,,0,,,N,,N,23,,40,,96,,2146,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
GUAM,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"GUAM
(13.3532, 144.653198)",
NEVADA,2015,48,,N,0,,0,,,N,,N,,-,2,,7,,127,,,N,"NEVADA
(39.491833, -117.070159)",
SOUTH DAKOTA,2015,48,,-,0,,0,,,-,1,,,-,6,,23,,323,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
ARKANSAS,2015,48,,-,0,,0,,,-,,-,6,,8,,21,,403,,,N,"ARKANSAS
(34.748745, -92.275105)",
HAWAII,2015,48,,N,0,,0,,,N,,N,6,,10,,28,,526,,,N,"HAWAII
(21.30992, -157.858158)",
NEW MEXICO,2015,48,,N,0,,0,,,N,,N,,-,8,,18,,406,,,N,"NEW MEXICO
(34.520396, -106.244402)",
GEORGIA,2015,48,,N,0,,0,,,N,,N,11,,13,,27,,675,,,N,"GEORGIA
(32.836038, -83.631709)",
NORTH DAKOTA,2015,48,,-,0,,2,,3,,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475879, -100.121011)",
OREGON,2015,48,,-,0,,1,,2,,1,,9,,16,,33,,821,,,N,"OREGON
(44.567912, -120.156945)",
DELAWARE,2015,48,,-,0,,1,,1,,1,,,-,2,,5,,109,,,N,"DELAWARE
(39.008676, -75.574561)",
UTAH,2015,48,,-,0,,0,,,-,,-,,-,5,,20,,304,,,N,"UTAH
(39.359772, -111.584173)",
NEW HAMPSHIRE,2015,48,,-,0,,5,,35,,39,,1,,4,,12,,201,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ALABAMA,2015,48,,-,0,,1,,3,,1,,3,,10,,31,,511,,,N,"ALABAMA
(32.839182, -86.631125)",
UNITED STATES,2015,49,6,,14,,153,,1673,,1680,,467,,870,,1384,,44397,,,N,,
NEW ENGLAND,2015,49,,-,7,,91,,883,,974,,8,,52,,111,,2726,,,N,,
MID. ATLANTIC,2015,49,6,,5,,59,,713,,599,,94,,127,,249,,7048,,,N,,
NEW YORK CITY,2015,49,2,,0,,11,,72,,50,,37,,30,,128,,1589,,,N,"NEW YORK CITY
",
MAINE,2015,49,,-,0,,6,,45,,41,,6,,4,,8,,187,,,N,"MAINE
(45.252223, -68.986647)",
E.N. CENTRAL,2015,49,,-,1,,6,,57,,45,,41,,93,,214,,4888,,,N,,
W.N. CENTRAL,2015,49,,-,0,,2,,3,,50,,7,,31,,91,,1779,,,N,,
S. ATLANTIC,2015,49,,-,0,,1,,3,,6,,116,,158,,264,,8096,,,N,,
DIST. OF COL.,2015,49,,N,0,,0,,,N,,N,,-,0,,2,,8,,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,49,,-,0,,1,,4,,1,,34,,44,,77,,2141,,,N,,
W.S. CENTRAL,2015,49,,-,0,,1,,2,,1,,15,,47,,177,,2784,,,N,,
MOUNTAIN,2015,49,,-,0,,0,,,-,,-,29,,68,,137,,3581,,,N,,
PACIFIC,2015,49,,-,0,,4,,8,,4,,123,,242,,353,,11354,,,N,,
AMER. SAMOA,2015,49,,U,,-,,-,,U,,U,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,49,,N,0,,0,,,N,,N,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
INDIANA,2015,49,,-,0,,0,,,-,,-,,-,14,,39,,780,,,N,"INDIANA
(39.76845, -86.156212)",
ILLINOIS,2015,49,,-,0,,1,,4,,1,,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
CONNECTICUT,2015,49,,-,1,,38,,277,,211,,,-,12,,35,,698,,,N,"CONNECTICUT
(41.544654, -72.651713)",
WASHINGTON,2015,49,,-,0,,4,,,-,,-,48,,21,,143,,1496,,,N,"WASHINGTON
(47.517368, -120.467672)",
SOUTH DAKOTA,2015,49,,-,0,,0,,,-,1,,,-,6,,23,,329,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
KANSAS,2015,49,,N,0,,0,,,N,,N,,-,5,,15,,276,,,N,"KANSAS
(38.345528, -98.201847)",
NEW YORK,2015,49,4,,2,,35,,390,,382,,28,,33,,65,,1745,,,N,"NEW YORK
(42.826892, -75.544286)",
ALABAMA,2015,49,,-,0,,1,,3,,1,,7,,10,,31,,523,,,N,"ALABAMA
(32.839182, -86.631125)",
WISCONSIN,2015,49,,-,0,,6,,48,,42,,9,,26,,43,,1266,,,N,"WISCONSIN
(44.395526, -89.834513)",
VIRGINIA,2015,49,,N,0,,0,,,N,,N,20,,27,,53,,1397,,,N,"VIRGINIA
(37.542699, -78.45822)",
PUERTO RICO,2015,49,,N,0,,0,,,N,,N,,-,0,,2,,25,,,N,"PUERTO RICO
(18.215692, -66.414655)",
MASSACHUSETTS,2015,49,,-,2,,47,,387,,531,,,-,26,,47,,1273,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
HAWAII,2015,49,,N,0,,0,,,N,,N,,-,10,,28,,526,,,N,"HAWAII
(21.30992, -157.858158)",
GEORGIA,2015,49,,N,0,,0,,,N,,N,,-,13,,27,,677,,,N,"GEORGIA
(32.836038, -83.631709)",
MISSISSIPPI,2015,49,,N,0,,0,,,N,,N,,-,3,,9,,166,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
NEW HAMPSHIRE,2015,49,,-,0,,5,,36,,40,,,-,4,,12,,201,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OHIO,2015,49,,-,0,,1,,1,,,-,26,,34,,93,,1659,,,N,"OHIO
(40.056807, -82.405897)",
ARIZONA,2015,49,,-,0,,0,,,-,,-,16,,28,,53,,1313,,,N,"ARIZONA
(34.869712, -111.760902)",
NORTH DAKOTA,2015,49,,-,0,,2,,3,,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475879, -100.121011)",
NEVADA,2015,49,,N,0,,0,,,N,,N,,-,2,,7,,129,,,N,"NEVADA
(39.491833, -117.070159)",
VERMONT,2015,49,,-,0,,3,,8,,3,,2,,3,,10,,160,,,N,"VERMONT
(43.622479, -72.51927)",
ARKANSAS,2015,49,,-,0,,0,,,-,,-,4,,9,,21,,413,,,N,"ARKANSAS
(34.748745, -92.275105)",
NORTH CAROLINA,2015,49,,N,0,,0,,,N,,N,9,,21,,71,,1182,,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
GUAM,2015,49,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"GUAM
(13.3532, 144.653198)",
CALIFORNIA,2015,49,,-,0,,2,,6,,3,,73,,182,,225,,8411,,,N,"CALIFORNIA
(37.640735, -121.002435)",
MARYLAND,2015,49,,-,0,,0,,,-,2,,7,,13,,33,,728,,,N,"MARYLAND
(39.290443, -76.612333)",
NEW JERSEY,2015,49,,-,1,,30,,251,,167,,,-,29,,63,,1522,,,N,"NEW JERSEY
(40.104655, -74.386686)",
OREGON,2015,49,,-,0,,1,,2,,1,,2,,17,,33,,829,,,N,"OREGON
(44.567912, -120.156945)",
MISSOURI,2015,49,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
MICHIGAN,2015,49,,-,0,,1,,4,,2,,6,,22,,52,,1183,,,N,"MICHIGAN
(44.66399, -84.711206)",
MONTANA,2015,49,,-,0,,0,,,-,,-,3,,6,,16,,315,,,N,"MONTANA
(47.062617, -109.430168)",
MINNESOTA,2015,49,,-,0,,0,,,-,49,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
ALASKA,2015,49,,N,0,,0,,,N,,N,,-,2,,5,,92,,,N,"ALASKA
(64.836661, -147.738891)",
IOWA,2015,49,,N,0,,0,,,N,,N,7,,13,,46,,701,,,N,"IOWA
(42.46942, -93.815856)",
NEBRASKA,2015,49,,-,0,,0,,,-,,-,,-,7,,25,,384,,,N,"NEBRASKA
(41.640503, -99.367122)",
WYOMING,2015,49,,-,0,,0,,,-,,-,2,,2,,9,,136,,,N,"WYOMING
(43.23558, -108.110518)",
FLORIDA,2015,49,,N,0,,0,,,N,,N,72,,70,,106,,3425,,,N,"FLORIDA
(28.915325, -81.922409)",
COLORADO,2015,49,,N,0,,0,,,N,,N,,-,11,,40,,587,,,N,"COLORADO
(38.841772, -106.132562)",
KENTUCKY,2015,49,,N,0,,0,,,N,,N,13,,15,,34,,732,,,N,"KENTUCKY
(37.64591, -84.774043)",
NEW MEXICO,2015,49,,N,0,,0,,,N,,N,,-,8,,18,,406,,,N,"NEW MEXICO
(34.520396, -106.244402)",
IDAHO,2015,49,,N,0,,0,,,N,,N,8,,7,,20,,373,,,N,"IDAHO
(43.680635, -114.364237)",
LOUISIANA,2015,49,,-,0,,1,,1,,,-,3,,10,,22,,460,,,N,"LOUISIANA
(31.2931, -92.463284)",
RHODE ISLAND,2015,49,,-,1,,23,,130,,148,,,-,2,,21,,207,,,N,"RHODE ISLAND
(41.707447, -71.522488)",
OKLAHOMA,2015,49,,N,0,,0,,,N,,N,8,,16,,59,,809,,,N,"OKLAHOMA
(35.468494, -97.521264)",
PENNSYLVANIA,2015,49,,N,0,,0,,,N,,N,29,,40,,96,,2192,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
TEXAS,2015,49,,-,0,,1,,1,,1,,,-,0,,86,,1102,,,N,"TEXAS
(31.827233, -99.423022)",
WEST VIRGINIA,2015,49,,-,0,,0,,,-,,-,1,,5,,12,,237,,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
UTAH,2015,49,,-,0,,0,,,-,,-,,-,6,,20,,322,,,N,"UTAH
(39.359772, -111.584173)",
DELAWARE,2015,49,,-,0,,1,,1,,1,,,-,2,,5,,109,,,N,"DELAWARE
(39.008676, -75.574561)",
SOUTH CAROLINA,2015,49,,-,0,,1,,2,,3,,7,,6,,16,,333,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
TENNESSEE,2015,49,,-,0,,1,,1,,,-,14,,15,,30,,720,,,N,"TENNESSEE
(35.681402, -85.774444)",
UNITED STATES,2015,50,10,,14,,154,,1695,,1701,,399,,868,,1385,,45007,,,N,,
NEW ENGLAND,2015,50,4,,6,,91,,895,,990,,8,,51,,111,,2742,,,N,,
MID. ATLANTIC,2015,50,6,,6,,59,,722,,603,,89,,127,,249,,7167,,,N,,
NEW YORK CITY,2015,50,2,,0,,11,,74,,50,,25,,30,,128,,1614,,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,50,,-,0,,6,,58,,46,,31,,93,,214,,4933,,,N,,
W.N. CENTRAL,2015,50,,-,0,,2,,3,,50,,,-,30,,91,,1789,,,N,,
S. ATLANTIC,2015,50,,-,0,,1,,3,,6,,104,,159,,264,,8230,,,N,,
DIST. OF COL.,2015,50,,N,0,,0,,,N,,N,,-,0,,2,,8,,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,50,,-,0,,1,,4,,1,,23,,43,,77,,2178,,,N,,
W.S. CENTRAL,2015,50,,-,0,,1,,2,,1,,20,,46,,177,,2806,,,N,,
MOUNTAIN,2015,50,,-,0,,0,,,-,,-,20,,67,,137,,3626,,,N,,
PACIFIC,2015,50,,-,0,,4,,8,,4,,104,,242,,353,,11536,,,N,,
AMER. SAMOA,2015,50,,U,,-,,-,,U,,U,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,50,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,50,,N,0,,0,,,N,,N,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
SOUTH DAKOTA,2015,50,,-,0,,0,,,-,1,,,-,6,,23,,335,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
OREGON,2015,50,,-,0,,1,,2,,1,,7,,16,,33,,846,,,N,"OREGON
(44.567912, -120.156945)",
NEW JERSEY,2015,50,,-,1,,32,,254,,168,,,-,29,,63,,1522,,,N,"NEW JERSEY
(40.104655, -74.386686)",
MONTANA,2015,50,,-,0,,0,,,-,,-,1,,5,,16,,317,,,N,"MONTANA
(47.062617, -109.430168)",
FLORIDA,2015,50,,N,0,,0,,,N,,N,66,,70,,106,,3491,,,N,"FLORIDA
(28.915325, -81.922409)",
INDIANA,2015,50,,-,0,,0,,,-,,-,,-,14,,39,,780,,,N,"INDIANA
(39.76845, -86.156212)",
MINNESOTA,2015,50,,-,0,,0,,,-,49,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
NORTH DAKOTA,2015,50,,-,0,,2,,3,,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475879, -100.121011)",
KANSAS,2015,50,,N,0,,0,,,N,,N,,-,5,,15,,280,,,N,"KANSAS
(38.345528, -98.201847)",
TENNESSEE,2015,50,,-,0,,1,,1,,,-,15,,15,,30,,738,,,N,"TENNESSEE
(35.681402, -85.774444)",
LOUISIANA,2015,50,,-,0,,1,,1,,,-,1,,9,,22,,464,,,N,"LOUISIANA
(31.2931, -92.463284)",
ARIZONA,2015,50,,-,0,,0,,,-,,-,13,,27,,53,,1337,,,N,"ARIZONA
(34.869712, -111.760902)",
NEW YORK,2015,50,4,,2,,35,,394,,385,,41,,32,,65,,1787,,,N,"NEW YORK
(42.826892, -75.544286)",
DELAWARE,2015,50,,-,0,,1,,1,,1,,3,,2,,5,,117,,,N,"DELAWARE
(39.008676, -75.574561)",
WISCONSIN,2015,50,,-,0,,6,,49,,43,,,-,25,,43,,1266,,,N,"WISCONSIN
(44.395526, -89.834513)",
NEVADA,2015,50,,N,0,,0,,,N,,N,,-,2,,7,,130,,,N,"NEVADA
(39.491833, -117.070159)",
MAINE,2015,50,3,,0,,6,,49,,42,,3,,4,,8,,190,,,N,"MAINE
(45.252223, -68.986647)",
MASSACHUSETTS,2015,50,,-,2,,47,,387,,532,,,-,26,,47,,1273,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
CALIFORNIA,2015,50,,-,0,,2,,6,,3,,35,,179,,225,,8505,,,N,"CALIFORNIA
(37.640735, -121.002435)",
WASHINGTON,2015,50,,-,0,,4,,,-,,-,54,,21,,143,,1550,,,N,"WASHINGTON
(47.517368, -120.467672)",
ARKANSAS,2015,50,,-,0,,0,,,-,,-,4,,8,,21,,416,,,N,"ARKANSAS
(34.748745, -92.275105)",
RHODE ISLAND,2015,50,,-,1,,23,,135,,160,,4,,3,,21,,218,,,N,"RHODE ISLAND
(41.707447, -71.522488)",
NEW HAMPSHIRE,2015,50,1,,0,,5,,39,,41,,,-,4,,12,,201,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
GEORGIA,2015,50,,N,0,,0,,,N,,N,,-,13,,27,,677,,,N,"GEORGIA
(32.836038, -83.631709)",
VIRGINIA,2015,50,,N,0,,0,,,N,,N,15,,26,,53,,1419,,,N,"VIRGINIA
(37.542699, -78.45822)",
MISSISSIPPI,2015,50,,N,0,,0,,,N,,N,1,,3,,9,,172,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
MARYLAND,2015,50,,-,0,,0,,,-,2,,13,,13,,33,,744,,,N,"MARYLAND
(39.290443, -76.612333)",
MISSOURI,2015,50,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
SOUTH CAROLINA,2015,50,,-,0,,1,,2,,3,,5,,6,,16,,340,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
PENNSYLVANIA,2015,50,,N,0,,0,,,N,,N,23,,40,,96,,2244,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2015,50,,-,1,,38,,277,,212,,,-,12,,35,,698,,,N,"CONNECTICUT
(41.544654, -72.651713)",
NORTH CAROLINA,2015,50,,N,0,,0,,,N,,N,,-,21,,71,,1182,,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
IOWA,2015,50,,N,0,,0,,,N,,N,,-,13,,46,,701,,,N,"IOWA
(42.46942, -93.815856)",
NEW MEXICO,2015,50,,N,0,,0,,,N,,N,,-,8,,18,,406,,,N,"NEW MEXICO
(34.520396, -106.244402)",
HAWAII,2015,50,,N,0,,0,,,N,,N,8,,10,,28,,542,,,N,"HAWAII
(21.30992, -157.858158)",
VERMONT,2015,50,,-,0,,3,,8,,3,,1,,3,,10,,162,,,N,"VERMONT
(43.622479, -72.51927)",
WEST VIRGINIA,2015,50,,-,0,,0,,,-,,-,2,,5,,12,,252,,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
