Reporting Area,MMWR Year,MMWR Week,"Lyme disease, Current week","Lyme disease, Current week, flag","Lyme disease, Previous 52 weeks Med","Lyme disease, Previous 52 weeks Med, flag","Lyme disease, Previous 52 weeks Max","Lyme disease, Previous 52 weeks Max, flag","Lyme disease, Cum 2016","Lyme disease, Cum 2016, flag","Lyme disease, Cum 2015","Lyme disease, Cum 2015, flag","Malaria, Current week","Malaria, Current week, flag","Malaria, Previous 52 weeks Med","Malaria, Previous 52 weeks Med, flag","Malaria, Previous 52 weeks Max","Malaria, Previous 52 weeks Max, flag","Malaria, Cum 2016","Malaria, Cum 2016, flag","Malaria, Cum 2015","Malaria, Cum 2015, flag","Meningococcal disease, invasive, All serogroups, Current week","Meningococcal disease, invasive§, All serogroups, Current week, flag","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Med","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Med, flag","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Max","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Max, flag","Meningococcal disease, invasive§, All serogroups, Cum 2016","Meningococcal disease, invasive§, All serogroups, Cum 2016, flag","Meningococcal disease, invasive§, All serogroups, Cum 2015","Meningococcal disease, invasive§, All serogroups, Cum 2015, flag",Location 1,Location 2
NEW YORK CITY,2016,34,22,,4,,563,,686,,646,,6,,3,,12,,116,,106,,,-,0,,2,,8,,6,,"NEW YORK CITY
",
E.N. CENTRAL,2016,34,1,,24,,168,,1608,,2136,,3,,2,,11,,94,,80,,,-,1,,3,,25,,43,,,
W.N. CENTRAL,2016,34,,-,8,,53,,217,,1791,,2,,1,,5,,28,,67,,,-,0,,2,,11,,21,,,
S. ATLANTIC,2016,34,41,,71,,166,,2484,,2840,,15,,7,,15,,271,,206,,2,,1,,4,,41,,47,,,
DIST. OF COL.,2016,34,,N,0,,0,,,N,,N,,-,0,,1,,6,,11,,,-,0,,0,,,-,3,,"DIST. OF COL.
",
E.S. CENTRAL,2016,34,1,,2,,6,,67,,74,,,-,0,,2,,22,,23,,,-,0,,2,,13,,7,,,
W.S. CENTRAL,2016,34,,-,1,,6,,21,,27,,4,,2,,13,,72,,63,,,-,0,,3,,25,,29,,,
MOUNTAIN,2016,34,,-,1,,4,,29,,32,,2,,1,,4,,33,,39,,,-,0,,2,,11,,11,,,
PACIFIC,2016,34,1,,2,,24,,94,,110,,3,,3,,22,,104,,82,,,-,2,,11,,83,,54,,,
AMER. SAMOA,2016,34,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MONTANA,2016,34,,-,0,,1,,5,,4,,,-,0,,1,,3,,1,,,-,0,,1,,1,,,-,"MONTANA
(47.062617, -109.430168)",
NORTH CAROLINA,2016,34,,-,3,,56,,113,,97,,,-,0,,6,,17,,14,,,-,0,,1,,2,,4,,"NORTH CAROLINA
(35.47995, -79.180571)",
PUERTO RICO,2016,34,,N,0,,0,,,N,,N,,-,0,,1,,1,,5,,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
ALASKA,2016,34,,-,0,,2,,12,,4,,,-,0,,1,,2,,3,,,-,0,,2,,4,,2,,"ALASKA
(64.836661, -147.738891)",
CONNECTICUT,2016,34,,-,25,,86,,688,,2003,,,-,0,,1,,1,,8,,,-,0,,1,,1,,4,,"CONNECTICUT
(41.544654, -72.651713)",
FLORIDA,2016,34,2,,3,,14,,113,,95,,4,,1,,4,,44,,24,,,-,0,,2,,10,,17,,"FLORIDA
(28.915325, -81.922409)",
OHIO,2016,34,,-,2,,16,,107,,113,,3,,0,,4,,28,,26,,,-,0,,2,,5,,12,,"OHIO
(40.056807, -82.405897)",
IOWA,2016,34,,-,2,,20,,156,,264,,,-,0,,2,,10,,11,,,-,0,,1,,2,,5,,"IOWA
(42.46942, -93.815856)",
NEW MEXICO,2016,34,,-,0,,1,,1,,,-,,-,0,,1,,2,,2,,,-,0,,1,,2,,1,,"NEW MEXICO
(34.520396, -106.244402)",
CALIFORNIA,2016,34,,-,1,,4,,31,,79,,,-,2,,4,,58,,67,,,-,1,,6,,59,,33,,"CALIFORNIA
(37.640735, -121.002435)",
ARKANSAS,2016,34,,-,0,,0,,,-,,-,,-,0,,1,,2,,5,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
ILLINOIS,2016,34,,-,2,,23,,122,,241,,,-,1,,4,,32,,33,,,-,0,,2,,9,,14,,"ILLINOIS
(40.477092, -88.993221)",
WYOMING,2016,34,,-,0,,0,,,-,1,,,-,0,,1,,1,,1,,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
MICHIGAN,2016,34,1,,2,,14,,112,,101,,,-,0,,3,,19,,10,,,-,0,,1,,3,,7,,"MICHIGAN
(44.66399, -84.711206)",
SOUTH DAKOTA,2016,34,,-,0,,2,,10,,5,,,-,0,,1,,4,,3,,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
WEST VIRGINIA,2016,34,1,,3,,25,,188,,223,,,-,0,,1,,1,,1,,,-,0,,2,,3,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
COLORADO,2016,34,,-,0,,0,,,-,,-,,-,0,,2,,,-,18,,,-,0,,1,,3,,3,,"COLORADO
(38.841772, -106.132562)",
OREGON,2016,34,1,,1,,5,,48,,27,,,-,0,,3,,14,,12,,,-,0,,3,,11,,17,,"OREGON
(44.567912, -120.156945)",
PENNSYLVANIA,2016,34,90,,131,,746,,7926,,6611,,,-,0,,4,,28,,26,,,-,0,,2,,6,,6,,"PENNSYLVANIA
(40.789676, -77.858055)",
MARYLAND,2016,34,12,,27,,100,,1146,,1206,,9,,3,,9,,122,,77,,,-,0,,1,,1,,2,,"MARYLAND
(39.290443, -76.612333)",
SOUTH CAROLINA,2016,34,,-,0,,3,,18,,32,,,-,0,,1,,2,,2,,1,,0,,1,,5,,2,,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW HAMPSHIRE,2016,34,,-,5,,35,,442,,522,,,-,0,,2,,7,,5,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WASHINGTON,2016,34,,-,0,,24,,3,,,-,3,,0,,21,,29,,,-,,-,0,,10,,8,,,-,"WASHINGTON
(47.517368, -120.467672)",
HAWAII,2016,34,,N,0,,0,,,N,,N,,-,0,,1,,1,,,-,,-,0,,2,,1,,2,,"HAWAII
(21.30992, -157.858158)",
MISSISSIPPI,2016,34,,-,0,,1,,,-,2,,,-,0,,1,,4,,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
MAINE,2016,34,5,,14,,60,,626,,844,,,-,0,,1,,8,,5,,,-,0,,2,,1,,4,,"MAINE
(45.252223, -68.986647)",
UTAH,2016,34,,-,0,,1,,1,,7,,,-,0,,2,,1,,3,,,-,0,,1,,2,,1,,"UTAH
(39.359772, -111.584173)",
IDAHO,2016,34,,-,0,,3,,12,,6,,,-,0,,2,,,-,1,,,-,0,,1,,1,,,-,"IDAHO
(43.680635, -114.364237)",
NEBRASKA,2016,34,,-,0,,3,,11,,7,,1,,0,,1,,5,,3,,,-,0,,1,,3,,1,,"NEBRASKA
(41.640503, -99.367122)",
MINNESOTA,2016,34,,-,0,,43,,,-,1469,,,-,0,,3,,,-,28,,,-,0,,1,,1,,5,,"MINNESOTA
(46.357661, -94.793397)",
INDIANA,2016,34,,-,1,,12,,82,,123,,,-,0,,2,,6,,8,,,-,0,,2,,5,,3,,"INDIANA
(39.76845, -86.156212)",
VIRGINIA,2016,34,21,,23,,120,,601,,875,,2,,1,,4,,41,,39,,,-,0,,2,,8,,8,,"VIRGINIA
(37.542699, -78.45822)",
RHODE ISLAND,2016,34,,-,13,,77,,442,,569,,,-,0,,3,,3,,7,,,-,0,,1,,,-,3,,"RHODE ISLAND
(41.707447, -71.522488)",
GUAM,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
VERMONT,2016,34,,-,5,,55,,146,,456,,,-,0,,2,,4,,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
OKLAHOMA,2016,34,,-,0,,0,,,-,,-,1,,0,,5,,2,,4,,,-,0,,1,,4,,3,,"OKLAHOMA
(35.468494, -97.521264)",
MISSOURI,2016,34,,-,0,,2,,,-,3,,,-,0,,2,,,-,15,,,-,0,,1,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
DELAWARE,2016,34,5,,8,,22,,305,,306,,,-,0,,2,,11,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
KENTUCKY,2016,34,,-,0,,4,,18,,37,,,-,0,,1,,5,,4,,,-,0,,1,,1,,1,,"KENTUCKY
(37.64591, -84.774043)",
GEORGIA,2016,34,,-,0,,1,,,-,6,,,-,1,,4,,27,,36,,1,,0,,3,,12,,11,,"GEORGIA
(32.836038, -83.631709)",
TEXAS,2016,34,,-,1,,6,,21,,24,,3,,2,,8,,61,,47,,,-,0,,3,,17,,19,,"TEXAS
(31.827233, -99.423022)",
NORTH DAKOTA,2016,34,,-,0,,5,,18,,26,,1,,0,,1,,6,,2,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
WISCONSIN,2016,34,,-,17,,124,,1185,,1558,,,-,0,,2,,9,,3,,,-,0,,1,,3,,7,,"WISCONSIN
(44.395526, -89.834513)",
KANSAS,2016,34,,-,0,,3,,22,,17,,,-,0,,1,,3,,5,,,-,0,,1,,4,,4,,"KANSAS
(38.345528, -98.201847)",
LOUISIANA,2016,34,,-,0,,0,,,-,3,,,-,0,,2,,7,,7,,,-,0,,1,,3,,5,,"LOUISIANA
(31.2931, -92.463284)",
NEVADA,2016,34,,-,0,,1,,2,,7,,,-,0,,2,,,-,3,,,-,0,,0,,,-,1,,"NEVADA
(39.491833, -117.070159)",
ARIZONA,2016,34,,-,0,,2,,8,,7,,2,,0,,4,,26,,10,,,-,0,,1,,2,,4,,"ARIZONA
(34.869712, -111.760902)",
TENNESSEE,2016,34,1,,0,,4,,17,,16,,,-,0,,2,,8,,8,,,-,0,,1,,7,,2,,"TENNESSEE
(35.681402, -85.774444)",
MASSACHUSETTS,2016,34,,-,5,,81,,96,,3604,,,-,1,,4,,32,,34,,,-,0,,2,,7,,7,,"MASSACHUSETTS
(42.268546, -72.085064)",
ALABAMA,2016,34,,-,1,,3,,32,,19,,,-,0,,1,,5,,10,,,-,0,,1,,5,,4,,"ALABAMA
(32.839182, -86.631125)",
NEW YORK,2016,34,155,,44,,237,,2061,,2119,,8,,1,,7,,41,,28,,,-,0,,1,,6,,6,,"NEW YORK
(42.826892, -75.544286)",
NEW JERSEY,2016,34,,-,49,,149,,1908,,3754,,,-,1,,4,,33,,53,,,-,0,,2,,5,,4,,"NEW JERSEY
(40.104655, -74.386686)",
UNITED STATES,2016,35,232,,481,,1526,,20654,,29189,,27,,30,,54,,973,,872,,4,,6,,20,,250,,255,,,
NEW ENGLAND,2016,35,,-,72,,263,,2558,,8261,,1,,2,,5,,72,,60,,,-,0,,2,,9,,19,,,
MID. ATLANTIC,2016,35,182,,268,,1024,,13260,,13655,,13,,7,,16,,239,,229,,1,,0,,4,,27,,22,,,
NEW YORK CITY,2016,35,5,,4,,563,,690,,672,,12,,3,,12,,128,,118,,,-,0,,2,,8,,6,,"NEW YORK CITY
",
E.N. CENTRAL,2016,35,6,,25,,178,,1756,,2193,,1,,2,,11,,96,,82,,,-,1,,3,,25,,43,,,
W.N. CENTRAL,2016,35,,-,6,,53,,230,,1844,,,-,1,,5,,29,,69,,,-,0,,2,,11,,22,,,
S. ATLANTIC,2016,35,35,,71,,175,,2626,,2986,,9,,7,,18,,288,,212,,1,,1,,4,,43,,47,,,
DIST. OF COL.,2016,35,,N,0,,0,,,N,,N,,-,0,,2,,9,,11,,,-,0,,0,,,-,3,,"DIST. OF COL.
",
E.S. CENTRAL,2016,35,,-,2,,6,,67,,76,,,-,0,,2,,23,,24,,,-,0,,2,,13,,7,,,
W.S. CENTRAL,2016,35,2,,1,,6,,24,,31,,2,,2,,13,,78,,69,,,-,0,,3,,25,,30,,,
MOUNTAIN,2016,35,1,,0,,4,,30,,32,,,-,1,,4,,38,,40,,,-,0,,2,,11,,11,,,
PACIFIC,2016,35,6,,2,,24,,103,,111,,1,,3,,22,,110,,87,,2,,2,,11,,86,,54,,,
AMER. SAMOA,2016,35,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,35,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WEST VIRGINIA,2016,35,1,,3,,25,,203,,232,,,-,0,,1,,1,,1,,,-,0,,2,,3,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MAINE,2016,35,,-,14,,75,,679,,891,,,-,0,,1,,8,,5,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
SOUTH CAROLINA,2016,35,,-,0,,3,,18,,32,,,-,0,,1,,4,,3,,,-,0,,2,,6,,2,,"SOUTH CAROLINA
(34.009286, -81.037094)",
RHODE ISLAND,2016,35,,-,12,,77,,453,,607,,1,,0,,3,,4,,8,,,-,0,,1,,,-,3,,"RHODE ISLAND
(41.707447, -71.522488)",
WASHINGTON,2016,35,5,,0,,24,,8,,,-,,-,0,,21,,29,,,-,,-,0,,10,,8,,,-,"WASHINGTON
(47.517368, -120.467672)",
MASSACHUSETTS,2016,35,,-,5,,81,,125,,3685,,,-,1,,4,,48,,34,,,-,0,,2,,7,,7,,"MASSACHUSETTS
(42.268546, -72.085064)",
PUERTO RICO,2016,35,,N,0,,0,,,N,,N,,-,0,,1,,1,,6,,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
KANSAS,2016,35,,-,0,,3,,22,,18,,,-,0,,1,,3,,5,,,-,0,,1,,4,,4,,"KANSAS
(38.345528, -98.201847)",
NORTH DAKOTA,2016,35,,-,0,,5,,18,,26,,,-,0,,1,,6,,2,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
MONTANA,2016,35,,-,0,,1,,5,,4,,,-,0,,1,,3,,1,,,-,0,,1,,1,,,-,"MONTANA
(47.062617, -109.430168)",
MINNESOTA,2016,35,,-,0,,43,,,-,1510,,,-,0,,3,,,-,28,,,-,0,,1,,1,,5,,"MINNESOTA
(46.357661, -94.793397)",
OREGON,2016,35,1,,1,,4,,50,,28,,,-,0,,3,,14,,13,,2,,0,,3,,13,,17,,"OREGON
(44.567912, -120.156945)",
FLORIDA,2016,35,5,,2,,14,,118,,105,,1,,1,,4,,45,,25,,1,,0,,2,,11,,17,,"FLORIDA
(28.915325, -81.922409)",
WYOMING,2016,35,,-,0,,0,,,-,1,,,-,0,,1,,1,,1,,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
PENNSYLVANIA,2016,35,68,,131,,762,,8346,,6859,,1,,1,,4,,32,,28,,,-,0,,2,,6,,6,,"PENNSYLVANIA
(40.789676, -77.858055)",
GUAM,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
COLORADO,2016,35,,-,0,,0,,,-,,-,,-,0,,2,,,-,18,,,-,0,,1,,3,,3,,"COLORADO
(38.841772, -106.132562)",
MARYLAND,2016,35,2,,27,,106,,1204,,1252,,7,,3,,9,,131,,77,,,-,0,,1,,1,,2,,"MARYLAND
(39.290443, -76.612333)",
NORTH CAROLINA,2016,35,,-,3,,56,,113,,98,,,-,0,,6,,17,,14,,,-,0,,1,,2,,4,,"NORTH CAROLINA
(35.47995, -79.180571)",
DELAWARE,2016,35,4,,8,,22,,311,,318,,,-,0,,2,,11,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
GEORGIA,2016,35,,-,0,,1,,,-,7,,,-,1,,4,,27,,37,,,-,0,,3,,12,,11,,"GEORGIA
(32.836038, -83.631709)",
CONNECTICUT,2016,35,,-,24,,65,,688,,2068,,,-,0,,1,,1,,8,,,-,0,,1,,1,,4,,"CONNECTICUT
(41.544654, -72.651713)",
MISSOURI,2016,36,,-,0,,1,,,-,4,,,-,0,,1,,,-,17,,,-,0,,0,,,-,7,,"MISSOURI
(38.636168, -92.566292)",
NEW YORK,2016,35,109,,44,,237,,2171,,2252,,,-,1,,8,,41,,28,,1,,0,,1,,7,,6,,"NEW YORK
(42.826892, -75.544286)",
MISSOURI,2016,35,,-,0,,1,,,-,3,,,-,0,,2,,,-,17,,,-,0,,1,,,-,7,,"MISSOURI
(38.636168, -92.566292)",
NEVADA,2016,35,,-,0,,1,,2,,7,,,-,0,,2,,,-,3,,,-,0,,0,,,-,1,,"NEVADA
(39.491833, -117.070159)",
MISSISSIPPI,2016,35,,-,0,,1,,,-,2,,,-,0,,1,,4,,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
UTAH,2016,35,,-,0,,1,,1,,7,,,-,0,,2,,1,,3,,,-,0,,1,,2,,1,,"UTAH
(39.359772, -111.584173)",
INDIANA,2016,35,,-,1,,12,,86,,125,,,-,0,,2,,6,,8,,,-,0,,2,,5,,3,,"INDIANA
(39.76845, -86.156212)",
VERMONT,2016,35,,-,4,,55,,146,,486,,,-,0,,2,,4,,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
NEW HAMPSHIRE,2016,35,,-,6,,38,,467,,524,,,-,0,,2,,7,,5,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
KENTUCKY,2016,35,,-,0,,4,,18,,39,,,-,0,,1,,5,,4,,,-,0,,1,,1,,1,,"KENTUCKY
(37.64591, -84.774043)",
MICHIGAN,2016,35,,-,2,,14,,117,,105,,1,,0,,3,,20,,10,,,-,0,,1,,3,,7,,"MICHIGAN
(44.66399, -84.711206)",
NEW JERSEY,2016,35,,-,50,,162,,2053,,3872,,,-,1,,4,,38,,55,,,-,0,,2,,6,,4,,"NEW JERSEY
(40.104655, -74.386686)",
HAWAII,2016,35,,N,0,,0,,,N,,N,,-,0,,1,,1,,,-,,-,0,,2,,1,,2,,"HAWAII
(21.30992, -157.858158)",
ILLINOIS,2016,35,,-,2,,26,,162,,247,,,-,1,,4,,33,,34,,,-,0,,2,,9,,14,,"ILLINOIS
(40.477092, -88.993221)",
TEXAS,2016,35,2,,1,,6,,24,,28,,1,,2,,8,,66,,52,,,-,0,,3,,17,,20,,"TEXAS
(31.827233, -99.423022)",
WISCONSIN,2016,35,,-,16,,131,,1276,,1597,,,-,0,,2,,9,,3,,,-,0,,1,,3,,7,,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2016,35,,-,0,,2,,12,,4,,,-,0,,1,,2,,3,,,-,0,,2,,4,,2,,"ALASKA
(64.836661, -147.738891)",
LOUISIANA,2016,35,,-,0,,0,,,-,3,,,-,0,,2,,7,,7,,,-,0,,1,,3,,5,,"LOUISIANA
(31.2931, -92.463284)",
VIRGINIA,2016,35,23,,24,,120,,659,,942,,1,,1,,4,,43,,42,,,-,0,,2,,8,,8,,"VIRGINIA
(37.542699, -78.45822)",
TENNESSEE,2016,35,,-,0,,4,,17,,16,,,-,0,,2,,9,,9,,,-,0,,1,,7,,2,,"TENNESSEE
(35.681402, -85.774444)",
OHIO,2016,35,6,,2,,17,,115,,119,,,-,0,,4,,28,,27,,,-,0,,2,,5,,12,,"OHIO
(40.056807, -82.405897)",
CALIFORNIA,2016,35,,-,1,,4,,33,,79,,1,,2,,4,,64,,71,,,-,1,,6,,60,,33,,"CALIFORNIA
(37.640735, -121.002435)",
ALABAMA,2016,35,,-,1,,3,,32,,19,,,-,0,,1,,5,,10,,,-,0,,1,,5,,4,,"ALABAMA
(32.839182, -86.631125)",
IOWA,2016,35,,-,3,,20,,169,,275,,,-,0,,2,,11,,11,,,-,0,,1,,2,,5,,"IOWA
(42.46942, -93.815856)",
OKLAHOMA,2016,35,,-,0,,0,,,-,,-,1,,0,,5,,3,,5,,,-,0,,1,,4,,3,,"OKLAHOMA
(35.468494, -97.521264)",
ARIZONA,2016,35,,-,0,,2,,8,,7,,,-,0,,4,,31,,10,,,-,0,,1,,2,,4,,"ARIZONA
(34.869712, -111.760902)",
ARKANSAS,2016,35,,-,0,,0,,,-,,-,,-,0,,1,,2,,5,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
SOUTH DAKOTA,2016,35,,-,0,,2,,10,,5,,,-,0,,1,,4,,3,,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEBRASKA,2016,35,,-,0,,3,,11,,7,,,-,0,,1,,5,,3,,,-,0,,1,,3,,1,,"NEBRASKA
(41.640503, -99.367122)",
NEW MEXICO,2016,35,,-,0,,1,,1,,,-,,-,0,,1,,2,,2,,,-,0,,1,,2,,1,,"NEW MEXICO
(34.520396, -106.244402)",
IDAHO,2016,35,1,,0,,3,,13,,6,,,-,0,,2,,,-,2,,,-,0,,1,,1,,,-,"IDAHO
(43.680635, -114.364237)",
UNITED STATES,2016,36,196,,483,,1554,,21528,,29920,,16,,31,,59,,1014,,910,,,-,6,,21,,253,,261,,,
NEW ENGLAND,2016,36,,-,72,,189,,2635,,8417,,1,,2,,5,,73,,62,,,-,0,,2,,9,,19,,,
MID. ATLANTIC,2016,36,159,,264,,1046,,13869,,14040,,7,,7,,17,,258,,241,,,-,0,,4,,27,,23,,,
NEW YORK CITY,2016,36,25,,4,,563,,715,,700,,6,,3,,12,,134,,126,,,-,0,,2,,8,,6,,"NEW YORK CITY
",
E.N. CENTRAL,2016,36,2,,24,,179,,1791,,2224,,1,,2,,11,,99,,84,,,-,1,,3,,25,,44,,,
W.N. CENTRAL,2016,36,,-,8,,48,,248,,1879,,,-,1,,5,,29,,70,,,-,0,,2,,11,,22,,,
S. ATLANTIC,2016,36,32,,71,,181,,2747,,3099,,4,,8,,19,,297,,223,,,-,1,,4,,43,,48,,,
DIST. OF COL.,2016,36,,N,0,,0,,,N,,N,,-,0,,2,,9,,11,,,-,0,,0,,,-,3,,"DIST. OF COL.
",
E.S. CENTRAL,2016,36,,-,2,,6,,70,,81,,1,,0,,2,,24,,25,,,-,0,,2,,13,,7,,,
W.S. CENTRAL,2016,36,,-,1,,6,,28,,32,,,-,2,,13,,83,,74,,,-,0,,3,,25,,30,,,
MOUNTAIN,2016,36,1,,1,,5,,32,,33,,1,,1,,4,,39,,41,,,-,0,,2,,11,,11,,,
PACIFIC,2016,36,2,,3,,24,,108,,115,,1,,3,,22,,112,,90,,,-,2,,11,,89,,57,,,
AMER. SAMOA,2016,36,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,36,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW MEXICO,2016,36,,-,0,,1,,1,,,-,,-,0,,1,,2,,2,,,-,0,,1,,2,,1,,"NEW MEXICO
(34.520396, -106.244402)",
DELAWARE,2016,36,3,,8,,22,,318,,325,,,-,0,,2,,11,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
KENTUCKY,2016,36,,-,0,,4,,20,,39,,,-,0,,1,,5,,4,,,-,0,,1,,1,,1,,"KENTUCKY
(37.64591, -84.774043)",
MAINE,2016,36,,-,13,,75,,679,,922,,,-,0,,1,,8,,5,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
CONNECTICUT,2016,36,,-,22,,52,,688,,2106,,,-,0,,1,,1,,9,,,-,0,,1,,1,,4,,"CONNECTICUT
(41.544654, -72.651713)",
WEST VIRGINIA,2016,36,,-,3,,25,,217,,235,,,-,0,,1,,1,,1,,,-,0,,2,,3,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
UTAH,2016,36,,-,0,,1,,1,,7,,,-,0,,2,,1,,3,,,-,0,,1,,2,,1,,"UTAH
(39.359772, -111.584173)",
COLORADO,2016,36,,-,0,,0,,,-,,-,,-,0,,2,,,-,18,,,-,0,,1,,3,,3,,"COLORADO
(38.841772, -106.132562)",
OREGON,2016,36,1,,1,,4,,54,,29,,,-,0,,3,,14,,14,,,-,0,,3,,14,,17,,"OREGON
(44.567912, -120.156945)",
MISSISSIPPI,2016,36,,-,0,,1,,,-,2,,,-,0,,1,,4,,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
NORTH CAROLINA,2016,36,,-,3,,56,,116,,99,,,-,0,,6,,17,,14,,,-,0,,1,,2,,4,,"NORTH CAROLINA
(35.47995, -79.180571)",
WYOMING,2016,36,,-,0,,0,,,-,1,,,-,0,,1,,1,,1,,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
SOUTH DAKOTA,2016,36,,-,0,,2,,10,,5,,,-,0,,1,,4,,3,,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
KANSAS,2016,36,,-,0,,3,,28,,19,,,-,0,,1,,3,,5,,,-,0,,1,,4,,4,,"KANSAS
(38.345528, -98.201847)",
LOUISIANA,2016,36,,-,0,,0,,,-,3,,,-,0,,2,,7,,7,,,-,0,,1,,3,,5,,"LOUISIANA
(31.2931, -92.463284)",
FLORIDA,2016,36,4,,2,,14,,122,,109,,3,,1,,4,,48,,25,,,-,0,,2,,11,,17,,"FLORIDA
(28.915325, -81.922409)",
MICHIGAN,2016,36,2,,2,,15,,125,,105,,1,,0,,3,,21,,10,,,-,0,,1,,3,,7,,"MICHIGAN
(44.66399, -84.711206)",
NEVADA,2016,36,,-,0,,1,,2,,7,,,-,0,,2,,,-,3,,,-,0,,0,,,-,1,,"NEVADA
(39.491833, -117.070159)",
WISCONSIN,2016,36,,-,16,,131,,1293,,1620,,,-,0,,2,,9,,3,,,-,0,,1,,3,,8,,"WISCONSIN
(44.395526, -89.834513)",
RHODE ISLAND,2016,36,,-,12,,77,,492,,609,,,-,0,,3,,4,,8,,,-,0,,1,,,-,3,,"RHODE ISLAND
(41.707447, -71.522488)",
NEW HAMPSHIRE,2016,36,,-,7,,38,,505,,526,,,-,0,,2,,7,,5,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
INDIANA,2016,36,,-,1,,12,,90,,126,,,-,0,,2,,7,,8,,,-,0,,2,,5,,3,,"INDIANA
(39.76845, -86.156212)",
MARYLAND,2016,36,9,,26,,107,,1253,,1291,,1,,3,,9,,135,,82,,,-,0,,1,,1,,2,,"MARYLAND
(39.290443, -76.612333)",
NEW YORK,2016,36,89,,44,,238,,2264,,2341,,1,,1,,8,,46,,30,,,-,0,,1,,7,,6,,"NEW YORK
(42.826892, -75.544286)",
IDAHO,2016,36,1,,0,,3,,13,,7,,,-,0,,2,,,-,2,,,-,0,,1,,1,,,-,"IDAHO
(43.680635, -114.364237)",
