Reporting Area,MMWR Year,MMWR Week,"Rubella, Current week","Rubella, Current week, flag","Rubella, Previous 52 weeks Med","Rubella, Previous 52 weeks Med, flag","Rubella, Previous 52 weeks Max","Rubella, Previous 52 weeks Max, flag","Rubella, Cum 2016","Rubella, Cum 2016, flag","Rubella, Cum 2015","Rubella, Cum 2015, flag","Rubella, congenital syndrome, Current week","Rubella, congenital syndrome, Current week, flag","Rubella, congenital syndrome, Previous 52 weeks Med","Rubella, congenital syndrome, Previous 52 weeks Med, flag","Rubella, congenital syndrome, Previous 52 weeks Max","Rubella, congenital syndrome, Previous 52 weeks Max, flag","Rubella, congenital syndrome, Cum 2016","Rubella, congenital syndrome, Cum 2016, flag","Rubella, congenital syndrome, Cum 2015","Rubella, congenital syndrome, Cum 2015, flag","Salmonellosis, Current week","Salmonellosis, Current week, flag","Salmonellosis, Previous 52 weeks Med","Salmonellosis, Previous 52 weeks Med, flag","Salmonellosis, Previous 52 weeks Max","Salmonellosis, Previous 52 weeks Max, flag","Salmonellosis, Cum 2016","Salmonellosis, Cum 2016, flag","Salmonellosis, Cum 2015","Salmonellosis, Cum 2015, flag",Location 1,Location 2
VERMONT,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,10,,89,,54,,"VERMONT
(43.622479, -72.51927)",
WEST VIRGINIA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,3,,9,,112,,135,,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW MEXICO,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,23,,151,,250,,"NEW MEXICO
(34.520396, -106.244402)",
MISSISSIPPI,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,17,,49,,556,,628,,"MISSISSIPPI
(32.738663, -89.537312)",
KANSAS,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,25,,246,,305,,"KANSAS
(38.345528, -98.201847)",
NEW HAMPSHIRE,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,9,,77,,118,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
INDIANA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,12,,22,,330,,434,,"INDIANA
(39.76845, -86.156212)",
MISSOURI,2016,33,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,42,,28,,615,,"MISSOURI
(38.636168, -92.566292)",
WYOMING,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,43,,56,,"WYOMING
(43.23558, -108.110518)",
SOUTH DAKOTA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,104,,201,,158,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEBRASKA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,5,,11,,164,,198,,"NEBRASKA
(41.640503, -99.367122)",
PENNSYLVANIA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,23,,25,,56,,797,,967,,"PENNSYLVANIA
(40.789676, -77.858055)",
IOWA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,57,,466,,434,,"IOWA
(42.46942, -93.815856)",
WISCONSIN,2016,33,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,11,,45,,318,,647,,"WISCONSIN
(44.395526, -89.834513)",
NEW YORK,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,39,,25,,65,,835,,770,,"NEW YORK
(42.826892, -75.544286)",
MINNESOTA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,67,,,-,570,,"MINNESOTA
(46.357661, -94.793397)",
MICHIGAN,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,18,,37,,562,,587,,"MICHIGAN
(44.66399, -84.711206)",
DELAWARE,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,2,,11,,58,,101,,"DELAWARE
(39.008676, -75.574561)",
ILLINOIS,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,30,,66,,844,,1167,,"ILLINOIS
(40.477092, -88.993221)",
MAINE,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,2,,7,,77,,86,,"MAINE
(45.252223, -68.986647)",
NORTH CAROLINA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,26,,162,,568,,1104,,"NORTH CAROLINA
(35.47995, -79.180571)",
TENNESSEE,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,16,,35,,544,,552,,"TENNESSEE
(35.681402, -85.774444)",
PUERTO RICO,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,10,,27,,236,,372,,"PUERTO RICO
(18.215692, -66.414655)",
RHODE ISLAND,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,2,,44,,60,,59,,"RHODE ISLAND
(41.707447, -71.522488)",
CONNECTICUT,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,22,,256,,292,,"CONNECTICUT
(41.544654, -72.651713)",
KENTUCKY,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,9,,77,,414,,340,,"KENTUCKY
(37.64591, -84.774043)",
HAWAII,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,12,,148,,169,,"HAWAII
(21.30992, -157.858158)",
MASSACHUSETTS,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,18,,50,,611,,717,,"MASSACHUSETTS
(42.268546, -72.085064)",
LOUISIANA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,20,,60,,564,,740,,"LOUISIANA
(31.2931, -92.463284)",
SOUTH CAROLINA,2016,33,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,7,,17,,68,,424,,822,,"SOUTH CAROLINA
(34.009286, -81.037094)",
COLORADO,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,30,,,-,337,,"COLORADO
(38.841772, -106.132562)",
MARYLAND,2016,33,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,31,,15,,37,,516,,585,,"MARYLAND
(39.290443, -76.612333)",
OREGON,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,8,,23,,261,,334,,"OREGON
(44.567912, -120.156945)",
UTAH,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,7,,27,,218,,287,,"UTAH
(39.359772, -111.584173)",
FLORIDA,2016,33,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,159,,111,,189,,2973,,3147,,"FLORIDA
(28.915325, -81.922409)",
ALABAMA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,18,,47,,518,,657,,"ALABAMA
(32.839182, -86.631125)",
MONTANA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,3,,9,,98,,130,,"MONTANA
(47.062617, -109.430168)",
ARIZONA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,16,,49,,481,,607,,"ARIZONA
(34.869712, -111.760902)",
GEORGIA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,34,,36,,85,,1140,,1251,,"GEORGIA
(32.836038, -83.631709)",
ARKANSAS,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,15,,37,,407,,424,,"ARKANSAS
(34.748745, -92.275105)",
ALASKA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,7,,51,,49,,"ALASKA
(64.836661, -147.738891)",
NEVADA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,14,,28,,163,,"NEVADA
(39.491833, -117.070159)",
OKLAHOMA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,42,,15,,61,,501,,351,,"OKLAHOMA
(35.468494, -97.521264)",
NORTH DAKOTA,2016,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,77,,95,,"NORTH DAKOTA
(47.475879, -100.121011)",
UNITED STATES,2016,34,,-,0,,2,,3,,2,,,-,0,,0,,,-,1,,665,,895,,2254,,26113,,32504,,,
NEW ENGLAND,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,32,,87,,1187,,1401,,,
MID. ATLANTIC,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,100,,83,,166,,2564,,3204,,,
NEW YORK CITY,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,27,,18,,33,,578,,577,,"NEW YORK CITY
",
E.N. CENTRAL,2016,34,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,77,,96,,185,,3231,,3863,,,
W.N. CENTRAL,2016,34,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,12,,39,,158,,1245,,2513,,,
S. ATLANTIC,2016,34,,-,0,,2,,3,,,-,,-,0,,0,,,-,,-,216,,243,,481,,6724,,8305,,,
DIST. OF COL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,27,,1,,52,,"DIST. OF COL.
",
E.S. CENTRAL,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,64,,111,,2085,,2285,,,
W.S. CENTRAL,2016,34,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,173,,168,,476,,4358,,4389,,,
MOUNTAIN,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,44,,143,,1196,,2420,,,
PACIFIC,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,41,,108,,1110,,3523,,4124,,,
AMER. SAMOA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
VIRGIN ISL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEBRASKA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,5,,11,,176,,209,,"NEBRASKA
(41.640503, -99.367122)",
MISSISSIPPI,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,17,,49,,576,,663,,"MISSISSIPPI
(32.738663, -89.537312)",
KANSAS,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,25,,262,,330,,"KANSAS
(38.345528, -98.201847)",
LOUISIANA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,20,,60,,564,,777,,"LOUISIANA
(31.2931, -92.463284)",
NEW JERSEY,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,43,,264,,803,,"NEW JERSEY
(40.104655, -74.386686)",
HAWAII,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,12,,158,,175,,"HAWAII
(21.30992, -157.858158)",
MINNESOTA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,67,,,-,637,,"MINNESOTA
(46.357661, -94.793397)",
PUERTO RICO,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,10,,27,,236,,389,,"PUERTO RICO
(18.215692, -66.414655)",
NEW YORK,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,46,,25,,66,,889,,802,,"NEW YORK
(42.826892, -75.544286)",
VERMONT,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,10,,91,,55,,"VERMONT
(43.622479, -72.51927)",
ALABAMA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,17,,47,,519,,694,,"ALABAMA
(32.839182, -86.631125)",
OKLAHOMA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,27,,15,,61,,529,,411,,"OKLAHOMA
(35.468494, -97.521264)",
WEST VIRGINIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,10,,117,,141,,"WEST VIRGINIA
(38.668501, -80.709421)",
VIRGINIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,22,,55,,633,,671,,"VIRGINIA
(37.542699, -78.45822)",
MARYLAND,2016,34,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,25,,15,,37,,548,,613,,"MARYLAND
(39.290443, -76.612333)",
DELAWARE,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,2,,11,,69,,112,,"DELAWARE
(39.008676, -75.574561)",
UTAH,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,7,,27,,233,,301,,"UTAH
(39.359772, -111.584173)",
ILLINOIS,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,29,,66,,864,,1209,,"ILLINOIS
(40.477092, -88.993221)",
PENNSYLVANIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,27,,25,,56,,833,,1022,,"PENNSYLVANIA
(40.789676, -77.858055)",
TENNESSEE,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,16,,37,,562,,569,,"TENNESSEE
(35.681402, -85.774444)",
MICHIGAN,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,19,,38,,586,,615,,"MICHIGAN
(44.66399, -84.711206)",
OHIO,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,71,,27,,55,,1058,,912,,"OHIO
(40.056807, -82.405897)",
SOUTH CAROLINA,2016,34,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,17,,68,,424,,872,,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW MEXICO,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,6,,23,,167,,267,,"NEW MEXICO
(34.520396, -106.244402)",
MONTANA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,9,,100,,139,,"MONTANA
(47.062617, -109.430168)",
COLORADO,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,30,,,-,367,,"COLORADO
(38.841772, -106.132562)",
NEVADA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,14,,29,,168,,"NEVADA
(39.491833, -117.070159)",
ARIZONA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,16,,49,,509,,642,,"ARIZONA
(34.869712, -111.760902)",
MASSACHUSETTS,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,17,,50,,611,,767,,"MASSACHUSETTS
(42.268546, -72.085064)",
OREGON,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,8,,23,,277,,346,,"OREGON
(44.567912, -120.156945)",
MISSOURI,2016,34,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,32,,28,,634,,"MISSOURI
(38.636168, -92.566292)",
WISCONSIN,2016,34,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,13,,45,,393,,678,,"WISCONSIN
(44.395526, -89.834513)",
CALIFORNIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,13,,84,,190,,2602,,3549,,"CALIFORNIA
(37.640735, -121.002435)",
GUAM,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,5,,,-,11,,"GUAM
(13.3532, 144.653198)",
ARKANSAS,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,15,,41,,434,,448,,"ARKANSAS
(34.748745, -92.275105)",
CONNECTICUT,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,22,,256,,306,,"CONNECTICUT
(41.544654, -72.651713)",
TEXAS,2016,34,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,127,,111,,387,,2831,,2753,,"TEXAS
(31.827233, -99.423022)",
RHODE ISLAND,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,2,,44,,67,,59,,"RHODE ISLAND
(41.707447, -71.522488)",
NORTH CAROLINA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,26,,162,,590,,1198,,"NORTH CAROLINA
(35.47995, -79.180571)",
IOWA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,11,,56,,499,,445,,"IOWA
(42.46942, -93.815856)",
INDIANA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,22,,330,,449,,"INDIANA
(39.76845, -86.156212)",
KENTUCKY,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,9,,77,,428,,359,,"KENTUCKY
(37.64591, -84.774043)",
FLORIDA,2016,34,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,145,,111,,189,,3123,,3317,,"FLORIDA
(28.915325, -81.922409)",
MAINE,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,2,,7,,83,,89,,"MAINE
(45.252223, -68.986647)",
IDAHO,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,4,,13,,115,,476,,"IDAHO
(43.680635, -114.364237)",
SOUTH DAKOTA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,104,,201,,162,,"SOUTH DAKOTA
(44.35371, -100.373709)",
WYOMING,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,43,,60,,"WYOMING
(43.23558, -108.110518)",
NORTH DAKOTA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,79,,96,,"NORTH DAKOTA
(47.475879, -100.121011)",
ALASKA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,5,,54,,54,,"ALASKA
(64.836661, -147.738891)",
NEW HAMPSHIRE,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,9,,79,,125,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WASHINGTON,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,23,,7,,1035,,432,,,-,"WASHINGTON
(47.517368, -120.467672)",
GEORGIA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,37,,36,,85,,1219,,1329,,"GEORGIA
(32.836038, -83.631709)",
UNITED STATES,2016,35,,-,0,,2,,3,,2,,,-,0,,0,,,-,1,,668,,914,,2254,,27584,,34253,,,
NEW ENGLAND,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,37,,87,,1378,,1488,,,
MID. ATLANTIC,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,68,,83,,166,,2680,,3363,,,
NEW YORK CITY,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,40,,18,,33,,616,,609,,"NEW YORK CITY
",
E.N. CENTRAL,2016,35,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,49,,96,,185,,3361,,4048,,,
W.N. CENTRAL,2016,35,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,12,,39,,158,,1295,,2638,,,
S. ATLANTIC,2016,35,,-,0,,2,,3,,,-,,-,0,,0,,,-,,-,251,,256,,475,,7188,,8750,,,
DIST. OF COL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,27,,1,,79,,"DIST. OF COL.
",
E.S. CENTRAL,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,13,,64,,111,,2142,,2396,,,
W.S. CENTRAL,2016,35,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,188,,168,,476,,4601,,4671,,,
MOUNTAIN,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,44,,143,,1259,,2563,,,
PACIFIC,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,42,,108,,1110,,3680,,4336,,,
AMER. SAMOA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,35,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW MEXICO,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,23,,178,,290,,"NEW MEXICO
(34.520396, -106.244402)",
NEW HAMPSHIRE,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,9,,85,,129,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WEST VIRGINIA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,10,,118,,144,,"WEST VIRGINIA
(38.668501, -80.709421)",
MISSOURI,2016,35,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,32,,28,,651,,"MISSOURI
(38.636168, -92.566292)",
MASSACHUSETTS,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,19,,49,,790,,813,,"MASSACHUSETTS
(42.268546, -72.085064)",
LOUISIANA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,19,,60,,564,,821,,"LOUISIANA
(31.2931, -92.463284)",
VERMONT,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,10,,94,,61,,"VERMONT
(43.622479, -72.51927)",
OHIO,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,42,,27,,71,,1100,,952,,"OHIO
(40.056807, -82.405897)",
TEXAS,2016,35,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,141,,111,,387,,3012,,2945,,"TEXAS
(31.827233, -99.423022)",
NEW JERSEY,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,43,,289,,831,,"NEW JERSEY
(40.104655, -74.386686)",
IOWA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,11,,57,,527,,459,,"IOWA
(42.46942, -93.815856)",
MISSISSIPPI,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,16,,49,,596,,698,,"MISSISSIPPI
(32.738663, -89.537312)",
RHODE ISLAND,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,44,,67,,63,,"RHODE ISLAND
(41.707447, -71.522488)",
KENTUCKY,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,77,,429,,372,,"KENTUCKY
(37.64591, -84.774043)",
DELAWARE,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,10,,75,,118,,"DELAWARE
(39.008676, -75.574561)",
ILLINOIS,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,29,,66,,919,,1275,,"ILLINOIS
(40.477092, -88.993221)",
MICHIGAN,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,19,,38,,619,,642,,"MICHIGAN
(44.66399, -84.711206)",
MONTANA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,3,,8,,104,,145,,"MONTANA
(47.062617, -109.430168)",
KANSAS,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,8,,19,,280,,343,,"KANSAS
(38.345528, -98.201847)",
NEW YORK,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,25,,66,,889,,845,,"NEW YORK
(42.826892, -75.544286)",
ALABAMA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,17,,47,,519,,733,,"ALABAMA
(32.839182, -86.631125)",
NEVADA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,14,,29,,182,,"NEVADA
(39.491833, -117.070159)",
PENNSYLVANIA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,28,,25,,56,,886,,1078,,"PENNSYLVANIA
(40.789676, -77.858055)",
ARIZONA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,15,,16,,49,,534,,679,,"ARIZONA
(34.869712, -111.760902)",
SOUTH DAKOTA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,104,,201,,169,,"SOUTH DAKOTA
(44.35371, -100.373709)",
OREGON,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,8,,23,,288,,360,,"OREGON
(44.567912, -120.156945)",
SOUTH CAROLINA,2016,35,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,7,,17,,68,,500,,920,,"SOUTH CAROLINA
(34.009286, -81.037094)",
MINNESOTA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,58,,,-,695,,"MINNESOTA
(46.357661, -94.793397)",
GUAM,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,5,,,-,11,,"GUAM
(13.3532, 144.653198)",
COLORADO,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,24,,,-,391,,"COLORADO
(38.841772, -106.132562)",
OKLAHOMA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,29,,15,,61,,567,,444,,"OKLAHOMA
(35.468494, -97.521264)",
INDIANA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,22,,330,,470,,"INDIANA
(39.76845, -86.156212)",
WISCONSIN,2016,35,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,13,,45,,393,,709,,"WISCONSIN
(44.395526, -89.834513)",
NORTH DAKOTA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,79,,104,,"NORTH DAKOTA
(47.475879, -100.121011)",
MAINE,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,2,,7,,86,,94,,"MAINE
(45.252223, -68.986647)",
HAWAII,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,12,,158,,182,,"HAWAII
(21.30992, -157.858158)",
CALIFORNIA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,83,,189,,2725,,3738,,"CALIFORNIA
(37.640735, -121.002435)",
CONNECTICUT,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,22,,256,,328,,"CONNECTICUT
(41.544654, -72.651713)",
NEBRASKA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,5,,12,,180,,217,,"NEBRASKA
(41.640503, -99.367122)",
WASHINGTON,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,26,,8,,1035,,454,,,-,"WASHINGTON
(47.517368, -120.467672)",
PUERTO RICO,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,10,,27,,236,,411,,"PUERTO RICO
(18.215692, -66.414655)",
ARKANSAS,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,15,,43,,458,,461,,"ARKANSAS
(34.748745, -92.275105)",
FLORIDA,2016,35,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,158,,111,,189,,3281,,3476,,"FLORIDA
(28.915325, -81.922409)",
NORTH CAROLINA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,28,,162,,662,,1247,,"NORTH CAROLINA
(35.47995, -79.180571)",
IDAHO,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,4,,11,,124,,486,,"IDAHO
(43.680635, -114.364237)",
