Reporting Area,MMWR Year,MMWR Week,"Hepatitis (viral, acute), type A, Current week","Hepatitis (viral, acute), type A, Current week, flag ","Hepatitis (viral, acute), type A, Previous 52 weeks Med","Hepatitis (viral, acute), type A, Previous 52 weeks Med, flag","Hepatitis (viral, acute), type A, Previous 52 weeks Max","Hepatitis (viral, acute), type A, Previous 52 weeks Max, flag","Hepatitis (viral, acute), type A, Cum 2014","Hepatitis (viral, acute), type A, Cum 2014, flag","Hepatitis (viral, acute), type A, Cum 2013","Hepatitis (viral, acute), type A, Cum 2013, flag","Hepatitis (viral, acute), type B, Current week","Hepatitis (viral, acute), type B, Current week, flag","Hepatitis (viral, acute), type B, Previous 52 weeks Med","Hepatitis (viral, acute), type B, Previous 52 weeks Med, flag","Hepatitis (viral, acute), type B, Previous 52 weeks Max","Hepatitis (viral, acute), type B, Previous 52 weeks Max, flag","Hepatitis (viral, acute), type B, Cum 2014","Hepatitis (viral, acute), type B, Cum 2014, flag","Hepatitis (viral, acute), type B, Cum 2013","Hepatitis (viral, acute), type B, Cum 2013, flag","Hepatitis (viral, acute), type C, Current week","Hepatitis (viral, acute), type C, Current week, flag","Hepatitis (viral, acute), type C, Previous 52 weeks Med","Hepatitis (viral, acute), type C, Previous 52 weeks Med, flag","Hepatitis (viral, acute), type C, Previous 52 weeks Max","Hepatitis (viral, acute), type C, Previous 52 weeks Max, flag","Hepatitis (viral, acute), type C, Cum 2014","Hepatitis (viral, acute), type C, Cum 2014, flag","Hepatitis (viral, acute), type C, Cum 2013","Hepatitis (viral, acute), type C, Cum 2013, flag",Location 1,Location 2
HAWAII,2014,48,,-,0,,2,,5,,16,,1,,0,,1,,4,,4,,,-,0,,0,,,-,,-,"HAWAII
(21.304853205000427, -157.85774691599974)",
TEXAS,2014,48,1,,2,,8,,107,,93,,2,,2,,10,,94,,127,,,-,0,,4,,34,,23,,"TEXAS
(31.827240467000024, -99.42676785299994)",
CONNECTICUT,2014,48,,-,0,,3,,22,,17,,,-,0,,2,,6,,8,,,-,0,,1,,7,,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ALASKA,2014,48,,-,0,,1,,1,,1,,,-,0,,1,,3,,1,,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
PENNSYLVANIA,2014,48,,-,1,,4,,45,,50,,1,,1,,5,,63,,36,,1,,1,,5,,72,,75,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
ARKANSAS,2014,48,,-,0,,1,,1,,9,,,-,0,,4,,16,,43,,,-,0,,2,,8,,27,,"ARKANSAS
(34.74865329300047, -92.27448794899965)",
SOUTH CAROLINA,2014,48,,-,0,,1,,5,,12,,,-,0,,4,,32,,53,,,-,0,,1,,4,,,-,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
NEVADA,2014,48,,-,0,,1,,6,,18,,,-,0,,3,,18,,28,,,-,0,,1,,4,,8,,"NEVADA
(39.49324221300003, -117.07183885899997)",
VERMONT,2014,48,,-,0,,1,,2,,7,,,-,0,,2,,4,,2,,,-,0,,1,,3,,3,,"VERMONT
(43.62538389600007, -72.51763667599994)",
NORTH CAROLINA,2014,48,,-,0,,4,,28,,45,,6,,1,,13,,93,,72,,20,,1,,9,,90,,71,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
MISSISSIPPI,2014,48,,-,0,,1,,4,,4,,,-,1,,4,,43,,51,,,U,0,,0,,,U,,U,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
UNITED STATES,2014,49,12,,21,,41,,1046,,1691,,25,,50,,117,,2446,,2845,,29,,36,,67,,1609,,1981,,,
NEW ENGLAND,2014,49,,-,1,,7,,76,,88,,1,,1,,3,,48,,93,,,-,3,,11,,168,,180,,,
MID. ATLANTIC,2014,49,,-,3,,8,,133,,271,,3,,3,,8,,169,,210,,2,,4,,15,,210,,281,,,
E.N. CENTRAL,2014,49,4,,3,,9,,164,,278,,1,,7,,61,,500,,448,,,-,6,,17,,290,,401,,,
W.N. CENTRAL,2014,49,,-,1,,5,,62,,93,,,-,1,,4,,66,,110,,,-,1,,4,,35,,76,,,
S. ATLANTIC,2014,49,2,,4,,9,,215,,271,,11,,16,,29,,780,,833,,13,,6,,22,,344,,388,,,
DIST. OF COL.,2014,49,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,49,,-,1,,3,,42,,57,,4,,10,,17,,490,,584,,4,,5,,11,,262,,340,,,
W.S. CENTRAL,2014,49,2,,3,,12,,133,,126,,1,,5,,18,,207,,281,,9,,2,,9,,85,,104,,,
MOUNTAIN,2014,49,,-,1,,4,,64,,177,,,-,1,,4,,44,,104,,,-,1,,5,,73,,75,,,
PACIFIC,2014,49,4,,3,,9,,157,,330,,4,,3,,13,,142,,182,,1,,3,,10,,142,,136,,,
AMER. SAMOA,2014,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2014,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,49,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
OKLAHOMA,2014,49,,-,0,,4,,16,,10,,,-,0,,10,,32,,33,,8,,0,,3,,20,,35,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
COLORADO,2014,49,,-,0,,2,,9,,49,,,-,0,,1,,1,,24,,,-,0,,1,,5,,21,,"COLORADO
(38.84384342200008, -106.13360911499996)",
NEW YORK CITY,2014,49,,-,1,,4,,40,,84,,1,,1,,6,,50,,67,,,-,0,,4,,15,,14,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
MARYLAND,2014,49,1,,0,,2,,27,,29,,,-,1,,3,,36,,42,,,-,1,,3,,36,,49,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
ILLINOIS,2014,49,,-,1,,9,,67,,73,,,-,1,,5,,45,,89,,,-,0,,2,,23,,35,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
ARKANSAS,2014,49,,-,0,,1,,1,,9,,,-,0,,4,,17,,43,,,-,0,,2,,9,,27,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NEW HAMPSHIRE,2014,49,,-,0,,2,,5,,9,,,-,0,,1,,3,,2,,,N,0,,0,,,N,,N,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
IDAHO,2014,49,,-,0,,1,,6,,8,,,-,0,,1,,6,,13,,,-,0,,3,,7,,12,,"IDAHO
(43.68263174800006, -114.36372693399994)",
OHIO,2014,49,4,,0,,3,,32,,56,,1,,3,,12,,166,,209,,,-,2,,15,,93,,88,,"OHIO
(40.060212455000055, -82.40425667899996)",
IOWA,2014,49,,-,0,,2,,7,,17,,,-,0,,2,,9,,10,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
ALABAMA,2014,49,,-,0,,2,,13,,9,,1,,2,,5,,102,,86,,2,,0,,3,,30,,29,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEVADA,2014,49,,-,0,,1,,6,,18,,,-,0,,3,,18,,28,,,-,0,,1,,4,,9,,"NEVADA
(39.49324221300003, -117.07183885899997)",
DELAWARE,2014,49,,-,0,,1,,1,,3,,,-,0,,1,,5,,12,,,U,0,,0,,,U,,U,"DELAWARE
(39.00883389200004, -75.57773597599999)",
OREGON,2014,49,1,,0,,2,,12,,29,,1,,0,,3,,28,,29,,,-,0,,2,,15,,13,,"OREGON
(44.56745049300008, -120.15502935599994)",
FLORIDA,2014,49,,-,1,,5,,81,,109,,7,,7,,13,,315,,302,,1,,2,,7,,80,,127,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
TEXAS,2014,49,2,,2,,8,,109,,95,,1,,2,,10,,96,,131,,1,,0,,4,,35,,23,,"TEXAS
(31.827240467000024, -99.42676785299994)",
CONNECTICUT,2014,49,,-,0,,3,,22,,17,,,-,0,,2,,6,,8,,,-,0,,1,,7,,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MISSISSIPPI,2014,49,,-,0,,1,,4,,5,,,-,1,,4,,43,,53,,,U,0,,0,,,U,,U,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
INDIANA,2014,49,,-,0,,3,,15,,31,,,-,1,,7,,71,,93,,,-,1,,8,,65,,167,,"INDIANA
(39.766913353000064, -86.14995646699998)",
WEST VIRGINIA,2014,49,,-,0,,1,,8,,4,,,-,3,,9,,147,,182,,,-,1,,6,,52,,53,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
TENNESSEE,2014,49,,-,0,,2,,11,,20,,3,,4,,9,,205,,244,,2,,3,,7,,114,,95,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
NEW MEXICO,2014,49,,-,0,,2,,9,,18,,,-,0,,1,,1,,3,,,-,0,,2,,12,,8,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
ARIZONA,2014,49,,-,0,,3,,24,,66,,,-,0,,1,,12,,27,,,U,0,,0,,,U,,U,"ARIZONA
(34.86597351900008, -111.76380664699997)",
RHODE ISLAND,2014,49,,-,0,,1,,5,,4,,,U,0,,0,,,U,,U,,U,0,,0,,,U,,U,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MONTANA,2014,49,,-,0,,1,,5,,6,,,-,0,,0,,,-,4,,,-,0,,2,,13,,16,,"MONTANA
(47.06652795700006, -109.42441587999997)",
WISCONSIN,2014,49,,-,0,,1,,6,,36,,,-,0,,57,,171,,9,,,-,0,,2,,19,,38,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
SOUTH CAROLINA,2014,49,,-,0,,1,,5,,12,,,-,0,,4,,32,,54,,,-,0,,1,,4,,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
WASHINGTON,2014,49,2,,0,,3,,19,,41,,2,,0,,7,,31,,23,,1,,1,,9,,63,,52,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
WYOMING,2014,49,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
HAWAII,2014,49,,-,0,,2,,5,,16,,,-,0,,1,,4,,4,,,-,0,,0,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
MISSOURI,2014,49,,-,0,,2,,19,,7,,,-,1,,3,,35,,57,,,-,0,,2,,6,,6,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
SOUTH DAKOTA,2014,49,,-,0,,1,,2,,4,,,-,0,,1,,1,,5,,,-,0,,1,,,-,1,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
NEW JERSEY,2014,49,,-,0,,2,,15,,66,,,-,0,,3,,18,,61,,,-,0,,4,,27,,98,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
PUERTO RICO,2014,49,,-,0,,1,,3,,10,,,-,0,,2,,12,,35,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MINNESOTA,2014,49,,-,0,,2,,13,,32,,,-,0,,1,,5,,19,,,-,0,,1,,2,,47,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
NORTH CAROLINA,2014,49,1,,0,,4,,29,,45,,4,,1,,13,,97,,74,,12,,1,,20,,102,,74,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
MASSACHUSETTS,2014,49,,-,1,,3,,34,,42,,,-,0,,2,,23,,70,,,-,3,,10,,132,,169,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEBRASKA,2014,49,,-,0,,2,,9,,13,,,-,0,,1,,7,,9,,,-,0,,1,,2,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
KENTUCKY,2014,49,,-,0,,2,,14,,23,,,-,3,,8,,140,,201,,,-,2,,8,,118,,216,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
GEORGIA,2014,49,,-,1,,3,,43,,36,,,-,2,,6,,96,,103,,,-,0,,3,,25,,47,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
ALASKA,2014,49,,-,0,,1,,1,,1,,,-,0,,1,,3,,1,,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
UTAH,2014,49,,-,0,,1,,4,,12,,,-,0,,1,,6,,5,,,-,1,,2,,32,,9,,"UTAH
(39.36070123200005, -111.58712831499997)",
CALIFORNIA,2014,49,1,,2,,7,,120,,243,,1,,2,,7,,76,,125,,,-,1,,4,,64,,71,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
KANSAS,2014,49,,-,0,,1,,5,,11,,,-,0,,2,,9,,10,,,-,0,,3,,24,,16,,"KANSAS
(38.347742794000055, -98.20077822999997)",
MICHIGAN,2014,49,,-,1,,4,,44,,82,,,-,1,,4,,47,,48,,,-,1,,8,,90,,73,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
VERMONT,2014,49,,-,0,,1,,2,,7,,,-,0,,2,,4,,2,,,-,0,,1,,3,,3,,"VERMONT
(43.62538389600007, -72.51763667599994)",
PENNSYLVANIA,2014,49,,-,1,,4,,44,,51,,1,,1,,5,,63,,37,,,-,1,,5,,77,,76,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
GUAM,2014,49,,-,0,,4,,,-,27,,,-,0,,7,,,-,68,,,-,0,,3,,,-,68,,"GUAM
(13.480998894000038, 144.73149801400007)",
MAINE,2014,49,,-,0,,2,,8,,9,,1,,0,,1,,12,,11,,,-,0,,2,,26,,8,,"MAINE
(45.25422910300006, -68.98502586699993)",
NORTH DAKOTA,2014,49,,-,0,,1,,7,,9,,,-,0,,0,,,-,,-,,-,0,,1,,1,,4,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
NEW YORK,2014,49,,-,0,,4,,34,,70,,1,,1,,3,,38,,45,,2,,2,,11,,91,,93,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
VIRGINIA,2014,49,,-,0,,3,,21,,33,,,-,1,,5,,52,,64,,,-,1,,5,,45,,38,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
LOUISIANA,2014,49,,-,0,,3,,7,,12,,,-,1,,5,,62,,74,,,-,0,,3,,21,,19,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
UNITED STATES,2014,50,12,,21,,41,,1067,,1717,,13,,51,,117,,2500,,2921,,11,,36,,67,,1649,,2020,,,
NEW ENGLAND,2014,50,,-,1,,7,,76,,89,,,-,1,,3,,51,,93,,,-,3,,11,,175,,183,,,
MID. ATLANTIC,2014,50,4,,2,,8,,137,,279,,1,,3,,9,,171,,216,,,-,4,,15,,211,,292,,,
E.N. CENTRAL,2014,50,,-,3,,9,,165,,279,,,-,7,,62,,507,,458,,,-,6,,17,,302,,410,,,
W.N. CENTRAL,2014,50,1,,1,,5,,64,,93,,1,,1,,4,,67,,114,,,-,0,,3,,35,,76,,,
S. ATLANTIC,2014,50,6,,4,,9,,224,,276,,2,,16,,29,,800,,855,,7,,6,,22,,355,,395,,,
DIST. OF COL.,2014,50,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,50,,-,1,,3,,44,,58,,3,,10,,16,,499,,599,,1,,5,,11,,265,,345,,,
W.S. CENTRAL,2014,50,,-,3,,12,,137,,130,,2,,5,,18,,214,,291,,1,,2,,10,,87,,105,,,
MOUNTAIN,2014,50,,-,1,,4,,63,,179,,,-,1,,4,,45,,104,,,-,1,,5,,73,,77,,,
PACIFIC,2014,50,1,,3,,9,,157,,334,,4,,3,,13,,146,,191,,2,,2,,10,,146,,137,,,
AMER. SAMOA,2014,50,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2014,50,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,50,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
INDIANA,2014,50,,-,0,,3,,15,,31,,,-,1,,7,,74,,96,,,-,1,,6,,66,,170,,"INDIANA
(39.766913353000064, -86.14995646699998)",
OREGON,2014,50,,-,0,,2,,12,,29,,,-,0,,3,,28,,32,,,-,0,,2,,14,,14,,"OREGON
(44.56745049300008, -120.15502935599994)",
TEXAS,2014,50,,-,2,,8,,113,,98,,,-,2,,10,,98,,132,,1,,0,,4,,37,,24,,"TEXAS
(31.827240467000024, -99.42676785299994)",
MISSISSIPPI,2014,50,,-,0,,1,,4,,5,,,-,1,,4,,43,,54,,,U,0,,0,,,U,,U,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NEW JERSEY,2014,50,,-,0,,2,,15,,67,,,-,0,,3,,18,,63,,,-,0,,4,,27,,101,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
WYOMING,2014,50,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
GEORGIA,2014,50,1,,1,,3,,44,,36,,1,,2,,6,,100,,103,,,-,0,,3,,25,,47,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
FLORIDA,2014,50,3,,1,,5,,84,,111,,,-,7,,13,,316,,312,,,-,2,,7,,82,,130,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
ARKANSAS,2014,50,,-,0,,1,,1,,9,,,-,0,,4,,19,,45,,,-,0,,2,,9,,27,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
PENNSYLVANIA,2014,50,,-,1,,4,,44,,52,,1,,1,,5,,65,,39,,,-,1,,5,,77,,79,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
ALABAMA,2014,50,,-,0,,2,,15,,10,,,-,2,,5,,105,,89,,,-,1,,3,,32,,29,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEW YORK CITY,2014,50,1,,1,,4,,41,,87,,,-,1,,6,,50,,68,,,-,0,,4,,15,,14,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
OKLAHOMA,2014,50,,-,0,,4,,16,,10,,,-,0,,10,,32,,35,,,-,0,,8,,20,,35,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MARYLAND,2014,50,,-,0,,2,,27,,29,,,-,0,,3,,36,,42,,,-,1,,3,,36,,51,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
NEVADA,2014,50,,-,0,,1,,6,,19,,,-,0,,3,,18,,28,,,-,0,,1,,4,,9,,"NEVADA
(39.49324221300003, -117.07183885899997)",
NORTH CAROLINA,2014,50,1,,0,,4,,30,,46,,,-,1,,13,,97,,74,,6,,1,,20,,108,,75,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
NORTH DAKOTA,2014,50,,-,0,,1,,7,,9,,,-,0,,0,,,-,,-,,-,0,,1,,1,,4,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
WASHINGTON,2014,50,,-,0,,3,,19,,41,,4,,0,,7,,34,,25,,2,,1,,9,,65,,52,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
TENNESSEE,2014,50,,-,0,,2,,11,,20,,3,,4,,9,,211,,249,,1,,2,,7,,115,,95,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
CALIFORNIA,2014,50,1,,2,,7,,120,,247,,,-,1,,6,,77,,129,,,-,1,,4,,67,,71,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
NEW MEXICO,2014,50,,-,0,,2,,9,,18,,,-,0,,1,,1,,3,,,-,0,,2,,12,,10,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
SOUTH DAKOTA,2014,50,,-,0,,1,,2,,4,,,-,0,,1,,1,,5,,,-,0,,0,,,-,1,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
MONTANA,2014,50,,-,0,,1,,5,,6,,,-,0,,0,,,-,4,,,-,0,,2,,13,,16,,"MONTANA
(47.06652795700006, -109.42441587999997)",
OHIO,2014,50,,-,0,,4,,32,,56,,,-,3,,12,,166,,212,,,-,2,,15,,93,,93,,"OHIO
(40.060212455000055, -82.40425667899996)",
WISCONSIN,2014,50,,-,0,,1,,6,,36,,,-,0,,57,,172,,9,,,-,0,,2,,19,,39,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
UTAH,2014,50,,-,0,,1,,4,,12,,,-,0,,1,,6,,5,,,-,1,,2,,32,,9,,"UTAH
(39.36070123200005, -111.58712831499997)",
MASSACHUSETTS,2014,50,,-,1,,3,,34,,42,,,-,0,,2,,24,,70,,,-,3,,10,,139,,172,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
MINNESOTA,2014,50,,-,0,,2,,13,,32,,,-,0,,1,,5,,19,,,-,0,,1,,2,,47,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
VIRGINIA,2014,50,,-,0,,3,,24,,34,,,-,1,,5,,54,,65,,1,,1,,5,,47,,39,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ARIZONA,2014,50,,-,0,,3,,23,,66,,,-,0,,1,,13,,27,,,U,0,,0,,,U,,U,"ARIZONA
(34.86597351900008, -111.76380664699997)",
NEW YORK,2014,50,3,,0,,4,,37,,73,,,-,1,,3,,38,,46,,,-,2,,11,,92,,98,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MAINE,2014,50,,-,0,,2,,8,,9,,,-,0,,1,,12,,11,,,-,0,,2,,26,,8,,"MAINE
(45.25422910300006, -68.98502586699993)",
CONNECTICUT,2014,50,,-,0,,3,,22,,18,,,-,0,,2,,8,,8,,,-,0,,1,,7,,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
PUERTO RICO,2014,50,,-,0,,1,,3,,10,,,-,0,,2,,13,,35,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
GUAM,2014,50,,-,0,,4,,,-,27,,,-,0,,7,,,-,75,,,-,0,,3,,,-,68,,"GUAM
(13.480998894000038, 144.73149801400007)",
DELAWARE,2014,50,,-,0,,1,,1,,4,,,-,0,,1,,5,,13,,,U,0,,0,,,U,,U,"DELAWARE
(39.00883389200004, -75.57773597599999)",
KENTUCKY,2014,50,,-,0,,2,,14,,23,,,-,3,,7,,140,,207,,,-,2,,8,,118,,221,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
RHODE ISLAND,2014,50,,-,0,,1,,5,,4,,,U,0,,0,,,U,,U,,U,0,,0,,,U,,U,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NEBRASKA,2014,50,1,,0,,2,,10,,13,,,-,0,,1,,7,,9,,,-,0,,1,,2,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
LOUISIANA,2014,50,,-,0,,2,,7,,13,,2,,1,,5,,65,,79,,,-,0,,3,,21,,19,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
SOUTH CAROLINA,2014,50,1,,0,,1,,6,,12,,1,,0,,4,,34,,57,,,-,0,,1,,4,,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
WEST VIRGINIA,2014,50,,-,0,,1,,8,,4,,,-,3,,9,,158,,189,,,-,1,,6,,53,,53,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
MICHIGAN,2014,50,,-,1,,4,,45,,83,,,-,1,,4,,50,,50,,,-,1,,8,,101,,73,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
HAWAII,2014,50,,-,0,,2,,5,,16,,,-,0,,1,,4,,4,,,-,0,,0,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
IOWA,2014,50,,-,0,,2,,8,,17,,,-,0,,2,,9,,11,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
KANSAS,2014,50,,-,0,,1,,5,,11,,,-,0,,2,,9,,11,,,-,0,,3,,24,,16,,"KANSAS
(38.347742794000055, -98.20077822999997)",
ALASKA,2014,50,,-,0,,1,,1,,1,,,-,0,,1,,3,,1,,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
IDAHO,2014,50,,-,0,,1,,6,,8,,,-,0,,1,,6,,13,,,-,0,,3,,7,,12,,"IDAHO
(43.68263174800006, -114.36372693399994)",
ILLINOIS,2014,50,,-,1,,9,,67,,73,,,-,1,,5,,45,,91,,,-,0,,2,,23,,35,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
NEW HAMPSHIRE,2014,50,,-,0,,2,,5,,9,,,-,0,,1,,3,,2,,,N,0,,0,,,N,,N,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
MISSOURI,2014,50,,-,0,,2,,19,,7,,1,,1,,3,,36,,59,,,-,0,,1,,6,,6,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
COLORADO,2014,50,,-,0,,2,,9,,50,,,-,0,,1,,1,,24,,,-,0,,1,,5,,21,,"COLORADO
(38.84384342200008, -106.13360911499996)",
VERMONT,2014,50,,-,0,,1,,2,,7,,,-,0,,2,,4,,2,,,-,0,,1,,3,,3,,"VERMONT
(43.62538389600007, -72.51763667599994)",
UNITED STATES,2014,51,15,,21,,41,,1073,,1740,,31,,49,,116,,2547,,2977,,20,,35,,67,,1685,,2071,,,
NEW ENGLAND,2014,51,1,,1,,7,,77,,91,,,-,1,,3,,53,,93,,,-,3,,11,,178,,183,,,
MID. ATLANTIC,2014,51,2,,2,,8,,139,,282,,5,,3,,9,,177,,222,,4,,4,,15,,218,,303,,,
E.N. CENTRAL,2014,51,1,,3,,9,,168,,284,,2,,7,,62,,514,,474,,3,,6,,17,,318,,425,,,
W.N. CENTRAL,2014,51,1,,1,,5,,66,,94,,,-,1,,4,,68,,115,,,-,0,,3,,34,,76,,,
S. ATLANTIC,2014,51,9,,4,,8,,217,,280,,7,,15,,27,,798,,864,,3,,7,,22,,355,,403,,,
DIST. OF COL.,2014,51,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,51,,-,1,,3,,45,,58,,8,,10,,16,,517,,613,,3,,5,,11,,268,,353,,,
W.S. CENTRAL,2014,51,,-,3,,12,,137,,134,,6,,4,,18,,223,,296,,5,,2,,10,,92,,108,,,
MOUNTAIN,2014,51,1,,1,,4,,65,,180,,,-,1,,4,,46,,105,,,-,1,,5,,73,,81,,,
PACIFIC,2014,51,,-,3,,9,,159,,337,,3,,3,,13,,151,,195,,2,,3,,10,,149,,139,,,
AMER. SAMOA,2014,51,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2014,51,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,51,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ALABAMA,2014,51,,-,0,,2,,15,,10,,1,,2,,6,,110,,90,,,-,1,,3,,32,,30,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
PENNSYLVANIA,2014,51,,-,1,,4,,44,,53,,2,,1,,5,,66,,43,,1,,1,,5,,81,,79,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
WISCONSIN,2014,51,,-,0,,1,,6,,37,,,-,0,,57,,172,,9,,,-,0,,2,,19,,40,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
