Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2016","Mumps, Cum 2016, flag","Mumps, Cum 2015","Mumps, Cum 2015, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2016","Pertussis, Cum 2016, flag","Pertussis, Cum 2015","Pertussis, Cum 2015, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2016","Rabies, animal, Cum 2016, flag","Rabies, animal, Cum 2015","Rabies, animal, Cum 2015, flag",Location 1,Location 2
E.N. CENTRAL,2016,34,1,,17,,54,,611,,186,,20,,66,,143,,2180,,1771,,4,,1,,19,,78,,105,,,
W.N. CENTRAL,2016,34,,-,19,,48,,634,,52,,,-,24,,64,,584,,1370,,1,,2,,8,,74,,152,,,
S. ATLANTIC,2016,34,,-,1,,8,,55,,55,,22,,25,,77,,823,,1115,,5,,15,,29,,468,,772,,,
DIST. OF COL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,34,,-,0,,14,,78,,8,,5,,14,,34,,591,,348,,,-,2,,7,,71,,74,,,
W.S. CENTRAL,2016,34,,-,1,,3,,29,,21,,21,,27,,163,,879,,1043,,6,,14,,55,,404,,760,,,
MOUNTAIN,2016,34,,-,0,,6,,39,,16,,17,,34,,72,,976,,2051,,,-,0,,5,,14,,40,,,
PACIFIC,2016,34,,-,1,,7,,37,,31,,20,,40,,1410,,1287,,3615,,,-,3,,17,,109,,147,,,
AMER. SAMOA,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW JERSEY,2016,34,,-,0,,3,,16,,20,,,-,10,,23,,281,,271,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
MISSOURI,2016,34,,-,0,,2,,,-,23,,,-,0,,13,,2,,181,,,-,0,,4,,4,,21,,"MISSOURI
(38.636168, -92.566292)",
SOUTH DAKOTA,2016,34,,-,0,,2,,2,,,-,,-,0,,2,,6,,4,,1,,0,,2,,15,,23,,"SOUTH DAKOTA
(44.35371, -100.373709)",
WEST VIRGINIA,2016,34,,-,0,,0,,,-,1,,,-,0,,7,,17,,46,,2,,0,,3,,23,,28,,"WEST VIRGINIA
(38.668501, -80.709421)",
OHIO,2016,34,1,,0,,20,,65,,16,,17,,18,,40,,629,,492,,2,,0,,5,,15,,26,,"OHIO
(40.056807, -82.405897)",
MARYLAND,2016,34,,-,0,,5,,5,,12,,3,,2,,7,,65,,85,,,-,5,,21,,226,,252,,"MARYLAND
(39.290443, -76.612333)",
IDAHO,2016,34,,-,0,,1,,1,,8,,1,,1,,8,,70,,171,,,-,0,,3,,8,,6,,"IDAHO
(43.680635, -114.364237)",
NEW HAMPSHIRE,2016,34,,-,0,,5,,7,,2,,,-,1,,3,,27,,24,,1,,0,,2,,14,,14,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
PUERTO RICO,2016,34,,-,0,,1,,1,,3,,,-,0,,3,,8,,10,,,-,0,,1,,,-,11,,"PUERTO RICO
(18.215692, -66.414655)",
UTAH,2016,34,,-,0,,1,,1,,,-,,-,4,,15,,106,,392,,,-,0,,2,,,-,13,,"UTAH
(39.359772, -111.584173)",
MONTANA,2016,34,,-,0,,6,,20,,,-,,-,0,,5,,13,,218,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ARKANSAS,2016,34,,-,0,,1,,1,,4,,,-,1,,7,,27,,34,,,-,0,,4,,15,,56,,"ARKANSAS
(34.748745, -92.275105)",
ILLINOIS,2016,34,,-,10,,33,,290,,158,,,-,17,,31,,556,,398,,1,,1,,18,,44,,54,,"ILLINOIS
(40.477092, -88.993221)",
MINNESOTA,2016,34,,-,0,,4,,21,,4,,,-,11,,28,,311,,307,,,-,0,,0,,,-,,-,"MINNESOTA
(46.357661, -94.793397)",
CONNECTICUT,2016,34,,-,0,,12,,34,,1,,,-,1,,6,,62,,54,,,-,2,,12,,67,,114,,"CONNECTICUT
(41.544654, -72.651713)",
OREGON,2016,34,,-,0,,1,,4,,3,,,-,5,,14,,138,,471,,,-,0,,3,,6,,11,,"OREGON
(44.567912, -120.156945)",
INDIANA,2016,34,,-,1,,23,,227,,3,,,-,3,,9,,96,,149,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
NORTH CAROLINA,2016,34,,-,0,,8,,27,,3,,,-,7,,31,,179,,256,,3,,5,,10,,165,,232,,"NORTH CAROLINA
(35.47995, -79.180571)",
COLORADO,2016,34,,-,0,,3,,10,,5,,15,,15,,26,,469,,612,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
NEBRASKA,2016,34,,-,0,,10,,45,,1,,,-,3,,13,,108,,416,,,-,0,,2,,12,,25,,"NEBRASKA
(41.640503, -99.367122)",
HAWAII,2016,34,,-,0,,1,,2,,1,,,-,1,,5,,47,,33,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
IOWA,2016,34,,-,16,,47,,548,,24,,,-,3,,11,,76,,99,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
SOUTH CAROLINA,2016,34,,-,0,,1,,4,,,-,2,,2,,8,,88,,115,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
DELAWARE,2016,34,,-,0,,0,,,-,2,,,-,0,,3,,11,,6,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
PENNSYLVANIA,2016,34,,-,0,,2,,3,,8,,6,,21,,41,,843,,617,,,-,0,,15,,,-,220,,"PENNSYLVANIA
(40.789676, -77.858055)",
FLORIDA,2016,34,,-,0,,2,,11,,8,,16,,7,,15,,240,,231,,,-,0,,18,,54,,83,,"FLORIDA
(28.915325, -81.922409)",
MICHIGAN,2016,34,,-,0,,2,,9,,2,,2,,7,,19,,196,,319,,1,,0,,3,,19,,25,,"MICHIGAN
(44.66399, -84.711206)",
VERMONT,2016,34,,-,0,,0,,,-,1,,,-,2,,8,,80,,12,,,-,1,,3,,33,,14,,"VERMONT
(43.622479, -72.51927)",
CALIFORNIA,2016,34,,-,0,,3,,26,,27,,,-,25,,54,,704,,3025,,,-,2,,14,,94,,133,,"CALIFORNIA
(37.640735, -121.002435)",
GUAM,2016,34,,-,0,,0,,,-,5,,,-,0,,7,,,-,45,,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MASSACHUSETTS,2016,34,,-,1,,28,,204,,4,,,-,3,,10,,76,,162,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEVADA,2016,34,,-,0,,1,,1,,,-,,-,0,,7,,1,,91,,,-,0,,2,,4,,5,,"NEVADA
(39.491833, -117.070159)",
ALABAMA,2016,34,,-,0,,1,,1,,1,,,-,3,,7,,121,,112,,,-,1,,7,,58,,64,,"ALABAMA
(32.839182, -86.631125)",
WASHINGTON,2016,34,,-,0,,7,,3,,,-,19,,5,,1382,,317,,,-,,-,0,,10,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
VIRGINIA,2016,34,,-,0,,2,,7,,29,,1,,4,,35,,112,,219,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
NEW MEXICO,2016,34,,-,0,,1,,2,,1,,,-,4,,13,,90,,121,,,-,0,,1,,2,,9,,"NEW MEXICO
(34.520396, -106.244402)",
RHODE ISLAND,2016,34,,-,0,,1,,1,,1,,,-,0,,16,,59,,14,,,-,0,,2,,14,,10,,"RHODE ISLAND
(41.707447, -71.522488)",
GEORGIA,2016,34,,-,0,,1,,1,,,-,,-,4,,16,,111,,157,,,-,0,,9,,,-,177,,"GEORGIA
(32.836038, -83.631709)",
TENNESSEE,2016,34,,-,0,,1,,3,,3,,,-,3,,7,,91,,141,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
NORTH DAKOTA,2016,34,,-,0,,3,,12,,,-,,-,1,,4,,25,,20,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW YORK,2016,34,9,,0,,9,,57,,16,,13,,13,,50,,456,,350,,,-,7,,33,,326,,232,,"NEW YORK
(42.826892, -75.544286)",
ARIZONA,2016,34,,-,0,,1,,4,,2,,1,,6,,21,,213,,433,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
KENTUCKY,2016,34,,-,0,,14,,73,,4,,5,,7,,27,,378,,85,,,-,0,,5,,12,,9,,"KENTUCKY
(37.64591, -84.774043)",
WISCONSIN,2016,34,,-,0,,17,,20,,7,,1,,20,,91,,703,,413,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2016,34,,-,0,,2,,2,,,-,1,,1,,7,,81,,86,,,-,0,,3,,9,,3,,"ALASKA
(64.836661, -147.738891)",
MAINE,2016,34,,-,0,,1,,4,,,-,1,,4,,12,,157,,205,,1,,1,,6,,46,,18,,"MAINE
(45.252223, -68.986647)",
KANSAS,2016,34,,-,0,,2,,6,,,-,,-,2,,11,,56,,343,,,-,1,,8,,43,,83,,"KANSAS
(38.345528, -98.201847)",
WYOMING,2016,34,,-,0,,0,,,-,,-,,-,0,,4,,14,,13,,,-,0,,2,,,-,7,,"WYOMING
(43.23558, -108.110518)",
MISSISSIPPI,2016,34,,-,0,,1,,1,,,-,,-,0,,1,,1,,10,,,-,0,,2,,1,,1,,"MISSISSIPPI
(32.738663, -89.537312)",
OKLAHOMA,2016,34,,-,0,,1,,1,,1,,1,,0,,54,,75,,27,,,-,0,,3,,20,,71,,"OKLAHOMA
(35.468494, -97.521264)",
TEXAS,2016,34,,-,0,,3,,27,,15,,20,,24,,119,,742,,942,,6,,12,,51,,369,,633,,"TEXAS
(31.827233, -99.423022)",
LOUISIANA,2016,34,,-,0,,1,,,-,1,,,-,1,,5,,35,,40,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
UNITED STATES,2016,35,8,,50,,129,,1871,,521,,111,,303,,1924,,9801,,13590,,75,,58,,100,,1825,,2777,,,
NEW ENGLAND,2016,35,,-,1,,38,,255,,9,,5,,12,,30,,484,,479,,2,,5,,10,,176,,175,,,
MID. ATLANTIC,2016,35,6,,2,,14,,118,,106,,27,,53,,92,,1820,,1518,,14,,10,,33,,349,,475,,,
NEW YORK CITY,2016,35,,-,1,,10,,32,,60,,,-,7,,22,,188,,240,,,-,0,,1,,,-,5,,"NEW YORK CITY
",
E.N. CENTRAL,2016,35,,-,16,,54,,616,,214,,17,,67,,146,,2238,,1822,,8,,1,,19,,88,,124,,,
W.N. CENTRAL,2016,35,,-,19,,48,,639,,58,,,-,24,,64,,585,,1402,,2,,2,,8,,76,,157,,,
S. ATLANTIC,2016,35,2,,1,,8,,57,,56,,4,,25,,77,,831,,1161,,8,,14,,27,,484,,791,,,
DIST. OF COL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,35,,-,0,,14,,78,,8,,5,,14,,34,,611,,365,,3,,2,,7,,74,,79,,,
W.S. CENTRAL,2016,35,,-,1,,3,,29,,22,,25,,27,,163,,916,,1079,,37,,14,,55,,454,,775,,,
MOUNTAIN,2016,35,,-,0,,6,,39,,16,,15,,34,,72,,994,,2084,,,-,0,,5,,14,,45,,,
PACIFIC,2016,35,,-,1,,7,,40,,32,,13,,40,,1410,,1322,,3680,,1,,3,,17,,110,,156,,,
AMER. SAMOA,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,35,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,35,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WISCONSIN,2016,35,,-,0,,17,,20,,7,,,-,20,,93,,718,,428,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
WYOMING,2016,35,,-,0,,0,,,-,,-,,-,0,,4,,14,,13,,,-,0,,2,,,-,9,,"WYOMING
(43.23558, -108.110518)",
ARKANSAS,2016,35,,-,0,,1,,1,,4,,,-,1,,7,,27,,34,,,-,0,,4,,15,,59,,"ARKANSAS
(34.748745, -92.275105)",
IDAHO,2016,35,,-,0,,1,,1,,8,,1,,1,,8,,71,,171,,,-,0,,3,,8,,7,,"IDAHO
(43.680635, -114.364237)",
MICHIGAN,2016,35,,-,0,,2,,11,,2,,1,,7,,19,,207,,330,,,-,0,,3,,19,,26,,"MICHIGAN
(44.66399, -84.711206)",
ILLINOIS,2016,35,,-,9,,33,,293,,186,,,-,18,,31,,568,,414,,3,,1,,18,,49,,72,,"ILLINOIS
(40.477092, -88.993221)",
LOUISIANA,2016,35,,-,0,,1,,,-,1,,,-,1,,5,,35,,40,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
OREGON,2016,35,,-,0,,1,,4,,3,,,-,5,,14,,138,,477,,1,,0,,3,,7,,12,,"OREGON
(44.567912, -120.156945)",
GUAM,2016,35,,-,0,,0,,,-,5,,,-,0,,7,,,-,45,,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MASSACHUSETTS,2016,35,,-,1,,28,,209,,4,,,-,3,,10,,90,,166,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
DELAWARE,2016,35,,-,0,,0,,,-,2,,,-,0,,3,,11,,7,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
IOWA,2016,35,,-,16,,47,,553,,29,,,-,3,,11,,77,,99,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
INDIANA,2016,35,,-,1,,23,,227,,3,,,-,3,,9,,100,,151,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
MISSISSIPPI,2016,35,,-,0,,1,,1,,,-,,-,0,,1,,1,,10,,,-,0,,2,,1,,3,,"MISSISSIPPI
(32.738663, -89.537312)",
TEXAS,2016,35,,-,0,,3,,27,,16,,25,,25,,119,,779,,978,,37,,12,,51,,419,,644,,"TEXAS
(31.827233, -99.423022)",
NORTH CAROLINA,2016,35,,-,0,,8,,27,,3,,,-,7,,31,,180,,267,,8,,5,,10,,173,,236,,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW YORK,2016,35,6,,0,,10,,64,,17,,16,,13,,50,,467,,360,,14,,7,,33,,349,,246,,"NEW YORK
(42.826892, -75.544286)",
ARIZONA,2016,35,,-,0,,1,,4,,2,,,-,6,,21,,215,,438,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
COLORADO,2016,35,,-,0,,3,,10,,5,,14,,15,,26,,483,,622,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
WEST VIRGINIA,2016,35,,-,0,,0,,,-,1,,,-,0,,7,,18,,51,,,-,0,,3,,23,,28,,"WEST VIRGINIA
(38.668501, -80.709421)",
MONTANA,2016,35,,-,0,,6,,20,,,-,,-,0,,3,,13,,221,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
HAWAII,2016,35,,-,0,,1,,2,,1,,,-,1,,5,,47,,37,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
MINNESOTA,2016,35,,-,0,,4,,21,,4,,,-,11,,28,,311,,321,,,-,0,,0,,,-,,-,"MINNESOTA
(46.357661, -94.793397)",
UTAH,2016,35,,-,0,,1,,1,,,-,,-,4,,15,,107,,407,,,-,0,,2,,,-,15,,"UTAH
(39.359772, -111.584173)",
MAINE,2016,35,,-,0,,1,,4,,,-,4,,4,,12,,161,,205,,,-,1,,6,,46,,19,,"MAINE
(45.252223, -68.986647)",
NEW MEXICO,2016,35,,-,0,,1,,2,,1,,,-,3,,13,,90,,121,,,-,0,,1,,2,,9,,"NEW MEXICO
(34.520396, -106.244402)",
CONNECTICUT,2016,35,,-,0,,12,,34,,1,,,-,1,,6,,62,,54,,,-,2,,5,,67,,115,,"CONNECTICUT
(41.544654, -72.651713)",
FLORIDA,2016,35,1,,0,,2,,12,,8,,4,,7,,16,,244,,241,,,-,0,,18,,57,,83,,"FLORIDA
(28.915325, -81.922409)",
NEBRASKA,2016,35,,-,0,,10,,45,,2,,,-,3,,13,,108,,423,,2,,0,,2,,14,,27,,"NEBRASKA
(41.640503, -99.367122)",
CALIFORNIA,2016,35,,-,0,,3,,29,,28,,,-,24,,54,,722,,3079,,,-,2,,14,,94,,141,,"CALIFORNIA
(37.640735, -121.002435)",
VIRGINIA,2016,35,1,,0,,2,,8,,30,,,-,4,,35,,112,,230,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
KANSAS,2016,35,,-,0,,2,,6,,,-,,-,2,,11,,56,,351,,,-,1,,8,,43,,84,,"KANSAS
(38.345528, -98.201847)",
ALASKA,2016,35,,-,0,,2,,2,,,-,3,,2,,7,,88,,87,,,-,0,,3,,9,,3,,"ALASKA
(64.836661, -147.738891)",
ALABAMA,2016,35,,-,0,,1,,1,,1,,,-,3,,7,,124,,115,,3,,1,,7,,61,,67,,"ALABAMA
(32.839182, -86.631125)",
OKLAHOMA,2016,35,,-,0,,1,,1,,1,,,-,0,,54,,75,,27,,,-,0,,3,,20,,72,,"OKLAHOMA
(35.468494, -97.521264)",
OHIO,2016,35,,-,0,,20,,65,,16,,16,,18,,40,,645,,499,,5,,0,,5,,20,,26,,"OHIO
(40.056807, -82.405897)",
NEW JERSEY,2016,35,,-,0,,3,,18,,21,,,-,10,,23,,302,,283,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
PUERTO RICO,2016,35,,-,0,,1,,1,,3,,,-,0,,3,,8,,10,,,-,0,,1,,,-,12,,"PUERTO RICO
(18.215692, -66.414655)",
SOUTH CAROLINA,2016,35,,-,0,,1,,4,,,-,,-,2,,8,,90,,115,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
KENTUCKY,2016,35,,-,0,,14,,73,,4,,3,,8,,27,,392,,94,,,-,0,,5,,12,,9,,"KENTUCKY
(37.64591, -84.774043)",
GEORGIA,2016,35,,-,0,,1,,1,,,-,,-,3,,16,,111,,163,,,-,0,,9,,,-,182,,"GEORGIA
(32.836038, -83.631709)",
RHODE ISLAND,2016,35,,-,0,,1,,1,,1,,,-,0,,16,,59,,15,,,-,0,,2,,14,,12,,"RHODE ISLAND
(41.707447, -71.522488)",
MARYLAND,2016,35,,-,0,,3,,5,,12,,,-,2,,7,,65,,87,,,-,5,,21,,231,,262,,"MARYLAND
(39.290443, -76.612333)",
MISSOURI,2016,35,,-,0,,1,,,-,23,,,-,0,,13,,2,,183,,,-,0,,4,,4,,22,,"MISSOURI
(38.636168, -92.566292)",
VERMONT,2016,35,,-,0,,0,,,-,1,,1,,2,,8,,84,,13,,2,,1,,3,,35,,14,,"VERMONT
(43.622479, -72.51927)",
NEVADA,2016,35,,-,0,,1,,1,,,-,,-,0,,7,,1,,91,,,-,0,,2,,4,,5,,"NEVADA
(39.491833, -117.070159)",
NORTH DAKOTA,2016,35,,-,0,,3,,12,,,-,,-,1,,4,,25,,21,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2016,35,,-,0,,1,,3,,3,,2,,3,,7,,94,,146,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
PENNSYLVANIA,2016,35,,-,0,,2,,4,,8,,11,,21,,41,,863,,635,,,-,0,,15,,,-,224,,"PENNSYLVANIA
(40.789676, -77.858055)",
WASHINGTON,2016,35,,-,0,,7,,3,,,-,10,,6,,1382,,327,,,-,,-,0,,10,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW HAMPSHIRE,2016,35,,-,0,,5,,7,,2,,,-,1,,3,,28,,26,,,-,0,,2,,14,,15,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH DAKOTA,2016,35,,-,0,,2,,2,,,-,,-,0,,2,,6,,4,,,-,0,,2,,15,,24,,"SOUTH DAKOTA
(44.35371, -100.373709)",
UNITED STATES,2016,36,9,,50,,129,,1897,,559,,96,,302,,1924,,10120,,13874,,39,,58,,88,,1879,,2844,,,
NEW ENGLAND,2016,36,,-,1,,38,,255,,9,,,-,12,,30,,489,,487,,2,,5,,10,,179,,180,,,
MID. ATLANTIC,2016,36,1,,2,,14,,128,,115,,10,,52,,92,,1844,,1558,,12,,10,,33,,361,,487,,,
NEW YORK CITY,2016,36,,-,1,,9,,39,,67,,,-,7,,22,,193,,253,,,-,0,,1,,,-,5,,"NEW YORK CITY
",
E.N. CENTRAL,2016,36,1,,16,,54,,620,,235,,19,,67,,148,,2299,,1874,,8,,1,,13,,101,,135,,,
W.N. CENTRAL,2016,36,,-,19,,48,,641,,61,,,-,23,,64,,665,,1426,,2,,2,,8,,81,,160,,,
S. ATLANTIC,2016,36,1,,1,,8,,59,,60,,9,,25,,77,,862,,1185,,8,,14,,27,,493,,806,,,
DIST. OF COL.,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,36,,-,0,,14,,78,,8,,7,,14,,34,,623,,374,,,-,2,,7,,74,,80,,,
W.S. CENTRAL,2016,36,4,,1,,3,,34,,23,,17,,27,,163,,945,,1113,,7,,14,,55,,463,,786,,,
MOUNTAIN,2016,36,1,,0,,6,,40,,16,,17,,34,,72,,1019,,2125,,,-,0,,4,,17,,47,,,
PACIFIC,2016,36,1,,1,,7,,42,,32,,17,,40,,1410,,1374,,3732,,,-,3,,17,,110,,163,,,
AMER. SAMOA,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,36,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,36,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WEST VIRGINIA,2016,36,,-,0,,0,,,-,1,,,-,1,,7,,20,,52,,,-,0,,3,,23,,29,,"WEST VIRGINIA
(38.668501, -80.709421)",
CONNECTICUT,2016,36,,-,0,,12,,34,,1,,,-,1,,6,,62,,56,,,-,2,,5,,67,,119,,"CONNECTICUT
(41.544654, -72.651713)",
NEBRASKA,2016,36,,-,0,,10,,45,,2,,,-,3,,13,,108,,423,,2,,0,,2,,16,,27,,"NEBRASKA
(41.640503, -99.367122)",
MINNESOTA,2016,36,,-,0,,4,,21,,4,,,-,11,,30,,385,,330,,,-,0,,0,,,-,,-,"MINNESOTA
(46.357661, -94.793397)",
MISSISSIPPI,2016,36,,-,0,,1,,1,,,-,,-,0,,1,,2,,10,,,-,0,,1,,1,,3,,"MISSISSIPPI
(32.738663, -89.537312)",
HAWAII,2016,36,,-,0,,1,,2,,1,,,-,1,,5,,47,,39,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW HAMPSHIRE,2016,36,,-,0,,5,,7,,2,,,-,1,,3,,29,,26,,,-,0,,2,,14,,16,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WYOMING,2016,36,,-,0,,0,,,-,,-,,-,0,,4,,14,,14,,,-,0,,2,,,-,9,,"WYOMING
(43.23558, -108.110518)",
IDAHO,2016,36,,-,0,,1,,1,,8,,1,,1,,8,,72,,172,,,-,0,,3,,8,,7,,"IDAHO
(43.680635, -114.364237)",
MASSACHUSETTS,2016,36,,-,1,,28,,209,,4,,,-,3,,10,,90,,171,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
UTAH,2016,36,,-,0,,1,,1,,,-,,-,4,,12,,114,,417,,,-,0,,1,,,-,16,,"UTAH
(39.359772, -111.584173)",
MICHIGAN,2016,36,,-,0,,2,,11,,2,,,-,7,,19,,212,,339,,,-,0,,3,,22,,26,,"MICHIGAN
(44.66399, -84.711206)",
NEW MEXICO,2016,36,,-,0,,1,,2,,1,,,-,3,,13,,90,,125,,,-,0,,1,,3,,10,,"NEW MEXICO
(34.520396, -106.244402)",
MONTANA,2016,36,,-,0,,6,,20,,,-,,-,0,,3,,13,,222,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
VIRGINIA,2016,36,,-,0,,2,,8,,30,,,-,3,,35,,112,,234,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
OHIO,2016,36,1,,0,,20,,66,,16,,19,,18,,40,,664,,505,,8,,0,,5,,28,,26,,"OHIO
(40.056807, -82.405897)",
NEW JERSEY,2016,36,,-,0,,3,,18,,23,,,-,10,,23,,305,,294,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
IOWA,2016,36,,-,16,,47,,555,,31,,,-,3,,11,,79,,100,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
NORTH CAROLINA,2016,36,,-,0,,8,,27,,3,,,-,7,,31,,186,,269,,8,,5,,10,,181,,241,,"NORTH CAROLINA
(35.47995, -79.180571)",
DELAWARE,2016,36,,-,0,,0,,,-,2,,,-,0,,3,,11,,8,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
TENNESSEE,2016,36,,-,0,,1,,3,,3,,1,,3,,7,,95,,150,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
CALIFORNIA,2016,36,1,,0,,3,,31,,28,,,-,24,,42,,742,,3119,,,-,2,,14,,94,,147,,"CALIFORNIA
(37.640735, -121.002435)",
VERMONT,2016,36,,-,0,,0,,,-,1,,,-,2,,8,,85,,13,,,-,1,,3,,35,,14,,"VERMONT
(43.622479, -72.51927)",
PENNSYLVANIA,2016,36,,-,0,,2,,5,,8,,3,,21,,41,,872,,646,,,-,0,,15,,,-,229,,"PENNSYLVANIA
(40.789676, -77.858055)",
OREGON,2016,36,,-,0,,1,,4,,3,,,-,5,,14,,148,,486,,,-,0,,3,,7,,13,,"OREGON
(44.567912, -120.156945)",
SOUTH DAKOTA,2016,36,,-,0,,2,,2,,,-,,-,0,,2,,6,,4,,,-,0,,3,,18,,25,,"SOUTH DAKOTA
(44.35371, -100.373709)",
MARYLAND,2016,36,,-,0,,3,,6,,15,,,-,2,,7,,66,,88,,,-,5,,21,,231,,269,,"MARYLAND
(39.290443, -76.612333)",
GUAM,2016,36,,-,0,,0,,,-,5,,,-,0,,7,,,-,45,,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
ILLINOIS,2016,36,,-,8,,33,,296,,207,,,-,18,,31,,585,,433,,,-,1,,11,,51,,83,,"ILLINOIS
(40.477092, -88.993221)",
