Reporting Area,MMWR Year,MMWR Week,"Shiga toxin-producing E. coli (STEC)§, Current week","Shiga toxin-producing E. coli (STEC)§, Current week, flag","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Med","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Med, flag","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Max","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Max, flag","Shiga toxin-producing E. coli (STEC)§, Cum 2015","Shiga toxin-producing E. coli (STEC)§, Cum 2015, flag","Shiga toxin-producing E. coli (STEC)§, Cum 2014","Shiga toxin-producing E. coli (STEC)§, Cum 2014, flag","Shigellosis, Current week","Shigellosis, Current week, flag","Shigellosis, Previous 52 weeks Med","Shigellosis, Previous 52 weeks Med, flag","Shigellosis, Previous 52 weeks Max","Shigellosis, Previous 52 weeks Max, flag","Shigellosis, Cum 2015","Shigellosis, Cum 2015, flag","Shigellosis, Cum 2014","Shigellosis, Cum 2014, flag",Location 1,Location 2
CALIFORNIA,2015,47,,-,14,,31,,657,,626,,9,,39,,121,,1876,,1360,,"CALIFORNIA
(37.640735, -121.002435)",
MONTANA,2015,47,1,,1,,6,,78,,36,,,-,0,,7,,12,,20,,"MONTANA
(47.062617, -109.430168)",
WEST VIRGINIA,2015,47,,-,0,,3,,10,,17,,,-,0,,4,,12,,12,,"WEST VIRGINIA
(38.668501, -80.709421)",
TEXAS,2015,47,,-,10,,70,,454,,491,,101,,91,,171,,4273,,2133,,"TEXAS
(31.827233, -99.423022)",
NEW HAMPSHIRE,2015,47,,-,0,,4,,25,,14,,,-,0,,2,,4,,13,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OHIO,2015,47,5,,4,,19,,238,,189,,26,,9,,36,,551,,546,,"OHIO
(40.056807, -82.405897)",
MISSISSIPPI,2015,47,,-,0,,3,,23,,30,,,-,1,,7,,87,,192,,"MISSISSIPPI
(32.738663, -89.537312)",
NEW JERSEY,2015,47,,-,0,,5,,34,,119,,,-,6,,17,,285,,231,,"NEW JERSEY
(40.104655, -74.386686)",
FLORIDA,2015,47,1,,2,,8,,114,,109,,13,,34,,86,,1647,,2194,,"FLORIDA
(28.915325, -81.922409)",
LOUISIANA,2015,47,,-,0,,12,,36,,16,,1,,3,,11,,188,,132,,"LOUISIANA
(31.2931, -92.463284)",
IOWA,2015,47,,-,2,,10,,150,,220,,4,,7,,41,,573,,197,,"IOWA
(42.46942, -93.815856)",
SOUTH CAROLINA,2015,47,1,,0,,7,,35,,14,,,-,3,,35,,175,,140,,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW YORK,2015,47,6,,4,,14,,198,,173,,4,,5,,26,,310,,183,,"NEW YORK
(42.826892, -75.544286)",
INDIANA,2015,47,,-,1,,8,,94,,115,,,-,5,,25,,207,,1268,,"INDIANA
(39.76845, -86.156212)",
VIRGINIA,2015,47,,-,1,,6,,92,,111,,4,,4,,18,,270,,189,,"VIRGINIA
(37.542699, -78.45822)",
KANSAS,2015,47,,-,2,,5,,108,,84,,,-,2,,12,,108,,49,,"KANSAS
(38.345528, -98.201847)",
C.N.M.I.,2015,50,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
NEW MEXICO,2015,47,1,,0,,3,,32,,44,,,-,1,,5,,65,,53,,"NEW MEXICO
(34.520396, -106.244402)",
HAWAII,2015,47,,-,1,,5,,38,,15,,,-,1,,6,,72,,17,,"HAWAII
(21.30992, -157.858158)",
OREGON,2015,47,2,,4,,11,,216,,164,,1,,1,,6,,76,,48,,"OREGON
(44.567912, -120.156945)",
ARKANSAS,2015,47,,-,1,,5,,65,,79,,2,,2,,7,,89,,754,,"ARKANSAS
(34.748745, -92.275105)",
WASHINGTON,2015,47,,-,1,,50,,285,,216,,3,,2,,18,,117,,133,,"WASHINGTON
(47.517368, -120.467672)",
OKLAHOMA,2015,47,1,,1,,32,,118,,104,,14,,11,,165,,841,,77,,"OKLAHOMA
(35.468494, -97.521264)",
UNITED STATES,2015,48,45,,112,,194,,5287,,5668,,298,,396,,604,,18889,,18359,,,
NEW ENGLAND,2015,48,,-,4,,17,,225,,211,,,-,5,,17,,247,,292,,,
MID. ATLANTIC,2015,48,9,,12,,23,,552,,527,,14,,30,,82,,1646,,963,,,
NEW YORK CITY,2015,48,2,,2,,8,,113,,66,,7,,13,,51,,703,,351,,"NEW YORK CITY
",
E.N. CENTRAL,2015,48,5,,13,,29,,678,,830,,32,,41,,79,,2008,,3220,,,
W.N. CENTRAL,2015,48,,-,8,,22,,464,,982,,7,,25,,64,,1232,,2420,,,
S. ATLANTIC,2015,48,11,,10,,21,,518,,483,,58,,76,,153,,3850,,4365,,,
DIST. OF COL.,2015,48,,-,0,,1,,1,,5,,,-,0,,4,,16,,110,,"DIST. OF COL.
",
E.S. CENTRAL,2015,48,5,,5,,14,,270,,306,,4,,28,,58,,1278,,1664,,,
W.S. CENTRAL,2015,48,6,,14,,81,,690,,701,,130,,116,,268,,5565,,3173,,,
MOUNTAIN,2015,48,8,,11,,38,,651,,591,,26,,14,,28,,688,,667,,,
PACIFIC,2015,48,1,,23,,70,,1239,,1037,,27,,48,,157,,2375,,1595,,,
AMER. SAMOA,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,48,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
UTAH,2015,48,,-,1,,8,,92,,88,,,-,0,,8,,32,,34,,"UTAH
(39.359772, -111.584173)",
VERMONT,2015,48,,-,0,,4,,24,,15,,,-,0,,1,,6,,3,,"VERMONT
(43.622479, -72.51927)",
INDIANA,2015,48,,-,1,,8,,107,,115,,,-,5,,25,,216,,1287,,"INDIANA
(39.76845, -86.156212)",
WISCONSIN,2015,48,,-,1,,7,,63,,212,,5,,3,,12,,178,,327,,"WISCONSIN
(44.395526, -89.834513)",
KENTUCKY,2015,48,1,,1,,6,,66,,94,,1,,7,,29,,394,,288,,"KENTUCKY
(37.64591, -84.774043)",
FLORIDA,2015,48,4,,2,,8,,118,,111,,26,,34,,86,,1674,,2224,,"FLORIDA
(28.915325, -81.922409)",
DELAWARE,2015,48,,-,0,,1,,4,,13,,,-,0,,3,,17,,66,,"DELAWARE
(39.008676, -75.574561)",
MISSISSIPPI,2015,48,,-,0,,3,,23,,30,,,-,1,,7,,90,,195,,"MISSISSIPPI
(32.738663, -89.537312)",
GEORGIA,2015,48,2,,2,,7,,107,,94,,17,,25,,46,,1204,,904,,"GEORGIA
(32.836038, -83.631709)",
NEBRASKA,2015,48,,-,1,,6,,88,,104,,,-,1,,5,,51,,210,,"NEBRASKA
(41.640503, -99.367122)",
OREGON,2015,48,1,,4,,11,,222,,165,,8,,1,,5,,85,,48,,"OREGON
(44.567912, -120.156945)",
OKLAHOMA,2015,48,4,,1,,32,,122,,105,,11,,11,,165,,852,,79,,"OKLAHOMA
(35.468494, -97.521264)",
NORTH DAKOTA,2015,48,,-,1,,6,,41,,38,,,-,0,,2,,20,,20,,"NORTH DAKOTA
(47.475879, -100.121011)",
HAWAII,2015,48,,-,1,,5,,38,,18,,,-,1,,6,,72,,18,,"HAWAII
(21.30992, -157.858158)",
KANSAS,2015,48,,-,2,,5,,108,,85,,,-,2,,12,,111,,50,,"KANSAS
(38.345528, -98.201847)",
PUERTO RICO,2015,48,,-,0,,1,,2,,4,,,-,0,,7,,16,,23,,"PUERTO RICO
(18.215692, -66.414655)",
ARIZONA,2015,48,3,,2,,10,,120,,90,,25,,8,,21,,466,,336,,"ARIZONA
(34.869712, -111.760902)",
SOUTH DAKOTA,2015,48,,-,1,,5,,56,,40,,,-,4,,20,,279,,606,,"SOUTH DAKOTA
(44.35371, -100.373709)",
WYOMING,2015,48,,-,0,,3,,4,,28,,,-,0,,3,,6,,95,,"WYOMING
(43.23558, -108.110518)",
MICHIGAN,2015,48,,-,2,,8,,123,,124,,,-,8,,23,,417,,275,,"MICHIGAN
(44.66399, -84.711206)",
NEW JERSEY,2015,48,,-,0,,5,,34,,119,,1,,6,,16,,297,,248,,"NEW JERSEY
(40.104655, -74.386686)",
WEST VIRGINIA,2015,48,,-,0,,3,,11,,17,,,-,0,,4,,12,,12,,"WEST VIRGINIA
(38.668501, -80.709421)",
ALABAMA,2015,48,2,,0,,5,,36,,40,,2,,12,,30,,585,,420,,"ALABAMA
(32.839182, -86.631125)",
VIRGINIA,2015,48,2,,1,,6,,95,,117,,2,,4,,18,,273,,191,,"VIRGINIA
(37.542699, -78.45822)",
IOWA,2015,48,,-,2,,10,,152,,220,,7,,7,,41,,599,,197,,"IOWA
(42.46942, -93.815856)",
ALASKA,2015,48,,-,0,,4,,12,,3,,,-,0,,1,,5,,4,,"ALASKA
(64.836661, -147.738891)",
NEW MEXICO,2015,48,,-,0,,3,,32,,46,,,-,1,,5,,65,,56,,"NEW MEXICO
(34.520396, -106.244402)",
SOUTH CAROLINA,2015,48,,-,0,,7,,35,,14,,4,,3,,35,,183,,142,,"SOUTH CAROLINA
(34.009286, -81.037094)",
OHIO,2015,48,5,,4,,19,,243,,191,,26,,9,,36,,577,,557,,"OHIO
(40.056807, -82.405897)",
TEXAS,2015,48,1,,10,,70,,464,,498,,114,,92,,171,,4431,,2207,,"TEXAS
(31.827233, -99.423022)",
RHODE ISLAND,2015,48,,-,0,,3,,9,,4,,,-,0,,6,,28,,25,,"RHODE ISLAND
(41.707447, -71.522488)",
MAINE,2015,48,,-,0,,3,,27,,32,,,-,0,,1,,3,,28,,"MAINE
(45.252223, -68.986647)",
ILLINOIS,2015,48,,-,3,,8,,142,,188,,1,,13,,30,,620,,774,,"ILLINOIS
(40.477092, -88.993221)",
CONNECTICUT,2015,48,,-,2,,8,,80,,55,,,-,1,,5,,54,,57,,"CONNECTICUT
(41.544654, -72.651713)",
CALIFORNIA,2015,48,,-,14,,31,,682,,635,,15,,42,,146,,2093,,1392,,"CALIFORNIA
(37.640735, -121.002435)",
COLORADO,2015,48,,-,2,,16,,125,,161,,,-,0,,4,,46,,77,,"COLORADO
(38.841772, -106.132562)",
TENNESSEE,2015,48,2,,2,,11,,145,,142,,1,,4,,24,,209,,761,,"TENNESSEE
(35.681402, -85.774444)",
PENNSYLVANIA,2015,48,2,,4,,11,,202,,167,,3,,6,,22,,332,,175,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSOURI,2015,48,,-,0,,6,,19,,173,,,-,0,,51,,172,,1252,,"MISSOURI
(38.636168, -92.566292)",
NORTH CAROLINA,2015,48,2,,1,,6,,64,,42,,4,,5,,28,,255,,489,,"NORTH CAROLINA
(35.47995, -79.180571)",
VIRGIN ISL.,2015,50,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MONTANA,2015,48,,-,1,,6,,80,,38,,,-,0,,7,,12,,23,,"MONTANA
(47.062617, -109.430168)",
MINNESOTA,2015,48,,-,0,,4,,,-,322,,,-,0,,4,,,-,85,,"MINNESOTA
(44.943719, -93.094281)",
ARKANSAS,2015,48,1,,1,,5,,67,,81,,1,,2,,7,,90,,755,,"ARKANSAS
(34.748745, -92.275105)",
NEVADA,2015,48,,-,1,,6,,54,,34,,,-,0,,6,,35,,34,,"NEVADA
(39.491833, -117.070159)",
GUAM,2015,48,,-,0,,0,,,-,,-,,-,0,,0,,,-,4,,"GUAM
(13.3532, 144.653198)",
NEW HAMPSHIRE,2015,48,,-,0,,4,,25,,14,,,-,0,,2,,4,,13,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MARYLAND,2015,48,1,,1,,7,,83,,70,,5,,4,,13,,216,,227,,"MARYLAND
(39.290443, -76.612333)",
LOUISIANA,2015,48,,-,0,,12,,37,,17,,4,,3,,11,,192,,132,,"LOUISIANA
(31.2931, -92.463284)",
IDAHO,2015,48,5,,3,,9,,144,,106,,1,,0,,5,,26,,12,,"IDAHO
(43.680635, -114.364237)",
MASSACHUSETTS,2015,48,,-,1,,6,,60,,91,,,-,3,,12,,152,,166,,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW YORK,2015,48,5,,4,,14,,203,,175,,3,,5,,26,,314,,189,,"NEW YORK
(42.826892, -75.544286)",
WASHINGTON,2015,48,,-,1,,50,,285,,216,,4,,2,,18,,120,,133,,"WASHINGTON
(47.517368, -120.467672)",
UNITED STATES,2015,49,27,,114,,194,,5410,,5773,,363,,394,,606,,19532,,18869,,,
NEW ENGLAND,2015,49,2,,4,,17,,227,,212,,,-,5,,17,,247,,302,,,
MID. ATLANTIC,2015,49,8,,12,,23,,566,,542,,17,,30,,82,,1666,,1012,,,
NEW YORK CITY,2015,49,1,,2,,8,,114,,69,,7,,12,,51,,710,,367,,"NEW YORK CITY
",
E.N. CENTRAL,2015,49,8,,13,,30,,720,,843,,48,,42,,79,,2154,,3289,,,
W.N. CENTRAL,2015,49,,-,8,,22,,472,,991,,12,,25,,64,,1254,,2475,,,
S. ATLANTIC,2015,49,3,,10,,21,,524,,493,,46,,74,,153,,3917,,4470,,,
DIST. OF COL.,2015,49,,-,0,,1,,1,,5,,,-,0,,4,,16,,112,,"DIST. OF COL.
",
E.S. CENTRAL,2015,49,1,,5,,14,,275,,309,,10,,28,,58,,1302,,1719,,,
W.S. CENTRAL,2015,49,2,,14,,81,,717,,712,,205,,117,,268,,5823,,3257,,,
MOUNTAIN,2015,49,1,,11,,38,,654,,598,,9,,14,,30,,701,,686,,,
PACIFIC,2015,49,2,,23,,71,,1255,,1073,,16,,49,,163,,2468,,1659,,,
AMER. SAMOA,2015,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,49,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,49,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ARIZONA,2015,49,,-,2,,10,,119,,91,,9,,8,,27,,477,,347,,"ARIZONA
(34.869712, -111.760902)",
ILLINOIS,2015,49,,-,3,,8,,153,,191,,1,,14,,30,,679,,792,,"ILLINOIS
(40.477092, -88.993221)",
CONNECTICUT,2015,49,,-,2,,8,,80,,55,,,-,1,,4,,54,,62,,"CONNECTICUT
(41.544654, -72.651713)",
RHODE ISLAND,2015,49,,-,0,,3,,9,,4,,,-,0,,6,,28,,25,,"RHODE ISLAND
(41.707447, -71.522488)",
NORTH CAROLINA,2015,49,,-,1,,6,,64,,46,,5,,5,,28,,261,,489,,"NORTH CAROLINA
(35.47995, -79.180571)",
MARYLAND,2015,49,1,,1,,7,,87,,72,,4,,4,,13,,224,,237,,"MARYLAND
(39.290443, -76.612333)",
OHIO,2015,49,8,,4,,19,,251,,195,,34,,9,,36,,611,,569,,"OHIO
(40.056807, -82.405897)",
MINNESOTA,2015,49,,-,0,,4,,,-,324,,,-,0,,4,,,-,87,,"MINNESOTA
(44.943719, -93.094281)",
KANSAS,2015,49,,-,2,,5,,113,,86,,,-,2,,12,,115,,52,,"KANSAS
(38.345528, -98.201847)",
PENNSYLVANIA,2015,49,3,,4,,11,,214,,172,,6,,6,,22,,341,,183,,"PENNSYLVANIA
(40.789676, -77.858055)",
NEW YORK,2015,49,4,,4,,14,,204,,182,,4,,5,,26,,318,,209,,"NEW YORK
(42.826892, -75.544286)",
GUAM,2015,49,,-,0,,0,,,-,,-,,-,0,,0,,,-,4,,"GUAM
(13.3532, 144.653198)",
GEORGIA,2015,49,,-,2,,7,,107,,95,,13,,25,,46,,1229,,939,,"GEORGIA
(32.836038, -83.631709)",
NEW MEXICO,2015,49,,-,0,,3,,32,,46,,,-,1,,5,,65,,56,,"NEW MEXICO
(34.520396, -106.244402)",
MISSOURI,2015,49,,-,0,,6,,19,,174,,,-,0,,51,,172,,1298,,"MISSOURI
(38.636168, -92.566292)",
MONTANA,2015,49,,-,1,,6,,81,,38,,,-,0,,7,,12,,27,,"MONTANA
(47.062617, -109.430168)",
KENTUCKY,2015,49,,-,1,,6,,66,,95,,,-,7,,29,,396,,301,,"KENTUCKY
(37.64591, -84.774043)",
MISSISSIPPI,2015,49,,-,0,,3,,23,,30,,,-,1,,7,,90,,196,,"MISSISSIPPI
(32.738663, -89.537312)",
OREGON,2015,49,2,,4,,11,,223,,167,,1,,1,,10,,90,,48,,"OREGON
(44.567912, -120.156945)",
SOUTH CAROLINA,2015,49,,-,0,,7,,35,,14,,8,,3,,35,,194,,146,,"SOUTH CAROLINA
(34.009286, -81.037094)",
IDAHO,2015,49,1,,3,,9,,147,,107,,,-,0,,5,,28,,12,,"IDAHO
(43.680635, -114.364237)",
PUERTO RICO,2015,49,,-,0,,1,,2,,5,,,-,0,,7,,16,,23,,"PUERTO RICO
(18.215692, -66.414655)",
TEXAS,2015,49,,-,10,,70,,487,,507,,172,,94,,172,,4655,,2284,,"TEXAS
(31.827233, -99.423022)",
HAWAII,2015,49,,-,0,,5,,38,,19,,,-,1,,6,,72,,18,,"HAWAII
(21.30992, -157.858158)",
INDIANA,2015,49,,-,1,,8,,124,,115,,,-,5,,25,,243,,1307,,"INDIANA
(39.76845, -86.156212)",
NORTH DAKOTA,2015,49,,-,1,,6,,41,,38,,,-,0,,2,,20,,20,,"NORTH DAKOTA
(47.475879, -100.121011)",
NEBRASKA,2015,49,,-,1,,6,,88,,107,,,-,1,,5,,51,,211,,"NEBRASKA
(41.640503, -99.367122)",
NEW JERSEY,2015,49,,-,0,,5,,34,,119,,,-,6,,16,,297,,253,,"NEW JERSEY
(40.104655, -74.386686)",
FLORIDA,2015,49,2,,2,,8,,119,,113,,16,,33,,86,,1690,,2269,,"FLORIDA
(28.915325, -81.922409)",
WYOMING,2015,49,,-,0,,3,,4,,29,,,-,0,,3,,6,,95,,"WYOMING
(43.23558, -108.110518)",
IOWA,2015,49,,-,2,,10,,155,,221,,12,,8,,41,,617,,197,,"IOWA
(42.46942, -93.815856)",
OKLAHOMA,2015,49,2,,1,,32,,124,,107,,18,,11,,165,,870,,82,,"OKLAHOMA
(35.468494, -97.521264)",
VERMONT,2015,49,1,,0,,4,,25,,15,,,-,0,,1,,6,,4,,"VERMONT
(43.622479, -72.51927)",
CALIFORNIA,2015,49,,-,14,,31,,697,,649,,6,,42,,152,,2172,,1454,,"CALIFORNIA
(37.640735, -121.002435)",
ALASKA,2015,49,,-,0,,4,,12,,5,,,-,0,,1,,5,,4,,"ALASKA
(64.836661, -147.738891)",
COLORADO,2015,49,,-,2,,16,,125,,164,,,-,0,,4,,46,,78,,"COLORADO
(38.841772, -106.132562)",
ALABAMA,2015,49,,-,0,,5,,36,,40,,6,,11,,30,,602,,437,,"ALABAMA
(32.839182, -86.631125)",
TENNESSEE,2015,49,1,,3,,11,,150,,144,,4,,4,,22,,214,,785,,"TENNESSEE
(35.681402, -85.774444)",
LOUISIANA,2015,49,,-,0,,12,,38,,17,,10,,4,,11,,202,,132,,"LOUISIANA
(31.2931, -92.463284)",
WASHINGTON,2015,49,,-,1,,50,,285,,233,,9,,2,,18,,129,,135,,"WASHINGTON
(47.517368, -120.467672)",
UTAH,2015,49,,-,1,,8,,92,,89,,,-,0,,8,,32,,35,,"UTAH
(39.359772, -111.584173)",
NEVADA,2015,49,,-,1,,6,,54,,34,,,-,0,,6,,35,,36,,"NEVADA
(39.491833, -117.070159)",
MAINE,2015,49,1,,0,,3,,28,,33,,,-,0,,1,,3,,28,,"MAINE
(45.252223, -68.986647)",
MASSACHUSETTS,2015,49,,-,1,,6,,60,,91,,,-,3,,12,,152,,170,,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW HAMPSHIRE,2015,49,,-,0,,4,,25,,14,,,-,0,,2,,4,,13,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MICHIGAN,2015,49,,-,2,,8,,126,,126,,2,,9,,23,,428,,286,,"MICHIGAN
(44.66399, -84.711206)",
VIRGINIA,2015,49,,-,1,,6,,96,,117,,,-,4,,18,,274,,198,,"VIRGINIA
(37.542699, -78.45822)",
WEST VIRGINIA,2015,49,,-,0,,3,,11,,17,,,-,0,,4,,12,,12,,"WEST VIRGINIA
(38.668501, -80.709421)",
ARKANSAS,2015,49,,-,1,,5,,68,,81,,5,,2,,7,,96,,759,,"ARKANSAS
(34.748745, -92.275105)",
SOUTH DAKOTA,2015,49,,-,1,,5,,56,,41,,,-,4,,20,,279,,610,,"SOUTH DAKOTA
(44.35371, -100.373709)",
DELAWARE,2015,49,,-,0,,1,,4,,14,,,-,0,,3,,17,,68,,"DELAWARE
(39.008676, -75.574561)",
WISCONSIN,2015,49,,-,1,,7,,66,,216,,11,,3,,12,,193,,335,,"WISCONSIN
(44.395526, -89.834513)",
UNITED STATES,2015,50,37,,115,,194,,5510,,5850,,362,,398,,606,,20067,,19400,,,
NEW ENGLAND,2015,50,,-,4,,17,,227,,213,,,-,5,,17,,247,,313,,,
MID. ATLANTIC,2015,50,12,,12,,23,,588,,555,,18,,29,,82,,1690,,1061,,,
NEW YORK CITY,2015,50,1,,2,,8,,115,,70,,6,,12,,51,,716,,384,,"NEW YORK CITY
",
E.N. CENTRAL,2015,50,6,,13,,31,,731,,851,,32,,43,,79,,2228,,3356,,,
W.N. CENTRAL,2015,50,,-,8,,22,,477,,998,,1,,24,,61,,1264,,2539,,,
S. ATLANTIC,2015,50,3,,10,,21,,528,,499,,66,,73,,153,,3989,,4563,,,
DIST. OF COL.,2015,50,,-,0,,1,,1,,5,,,-,0,,4,,16,,114,,"DIST. OF COL.
",
E.S. CENTRAL,2015,50,5,,5,,14,,283,,314,,3,,28,,58,,1319,,1776,,,
W.S. CENTRAL,2015,50,6,,14,,81,,731,,727,,205,,117,,268,,6080,,3382,,,
MOUNTAIN,2015,50,4,,11,,39,,658,,604,,18,,14,,32,,731,,698,,,
PACIFIC,2015,50,1,,23,,72,,1287,,1089,,19,,48,,163,,2519,,1712,,,
AMER. SAMOA,2015,50,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
MARYLAND,2015,50,1,,1,,7,,88,,73,,2,,4,,13,,226,,245,,"MARYLAND
(39.290443, -76.612333)",
ALASKA,2015,50,,-,0,,4,,12,,5,,,-,0,,1,,5,,4,,"ALASKA
(64.836661, -147.738891)",
LOUISIANA,2015,50,,-,0,,12,,42,,17,,4,,4,,12,,208,,135,,"LOUISIANA
(31.2931, -92.463284)",
NEVADA,2015,50,,-,1,,6,,54,,34,,,-,0,,6,,35,,36,,"NEVADA
(39.491833, -117.070159)",
UTAH,2015,50,,-,1,,8,,92,,89,,,-,0,,8,,33,,35,,"UTAH
(39.359772, -111.584173)",
PUERTO RICO,2015,50,,-,0,,1,,2,,5,,,-,0,,7,,16,,26,,"PUERTO RICO
(18.215692, -66.414655)",
NEBRASKA,2015,50,,-,1,,6,,88,,107,,,-,1,,5,,51,,215,,"NEBRASKA
(41.640503, -99.367122)",
MASSACHUSETTS,2015,50,,-,1,,6,,60,,91,,,-,3,,12,,152,,175,,"MASSACHUSETTS
(42.268546, -72.085064)",
MICHIGAN,2015,50,,-,2,,8,,128,,129,,2,,9,,23,,437,,290,,"MICHIGAN
(44.66399, -84.711206)",
TENNESSEE,2015,50,4,,3,,11,,156,,145,,,-,4,,22,,216,,799,,"TENNESSEE
(35.681402, -85.774444)",
OKLAHOMA,2015,50,6,,1,,32,,130,,107,,38,,12,,165,,908,,84,,"OKLAHOMA
(35.468494, -97.521264)",
PENNSYLVANIA,2015,50,2,,4,,11,,217,,176,,8,,7,,22,,353,,189,,"PENNSYLVANIA
(40.789676, -77.858055)",
KANSAS,2015,50,,-,2,,5,,117,,86,,1,,2,,12,,121,,53,,"KANSAS
(38.345528, -98.201847)",
CONNECTICUT,2015,50,,-,2,,8,,80,,55,,,-,1,,4,,54,,62,,"CONNECTICUT
(41.544654, -72.651713)",
NORTH CAROLINA,2015,50,,-,1,,6,,64,,48,,,-,5,,28,,261,,496,,"NORTH CAROLINA
(35.47995, -79.180571)",
MISSISSIPPI,2015,50,,-,0,,3,,23,,31,,,-,1,,7,,92,,198,,"MISSISSIPPI
(32.738663, -89.537312)",
DELAWARE,2015,50,,-,0,,1,,4,,14,,,-,0,,3,,17,,69,,"DELAWARE
(39.008676, -75.574561)",
TEXAS,2015,50,,-,10,,70,,488,,520,,158,,94,,195,,4862,,2403,,"TEXAS
(31.827233, -99.423022)",
VIRGINIA,2015,50,1,,1,,6,,98,,118,,5,,4,,18,,283,,200,,"VIRGINIA
(37.542699, -78.45822)",
HAWAII,2015,50,,-,0,,5,,38,,21,,,-,1,,6,,74,,22,,"HAWAII
(21.30992, -157.858158)",
NEW YORK,2015,50,9,,4,,14,,214,,185,,4,,5,,26,,323,,224,,"NEW YORK
(42.826892, -75.544286)",
INDIANA,2015,50,,-,1,,8,,124,,116,,,-,5,,13,,243,,1332,,"INDIANA
(39.76845, -86.156212)",
WASHINGTON,2015,50,,-,1,,50,,285,,238,,3,,2,,18,,132,,135,,"WASHINGTON
(47.517368, -120.467672)",
OREGON,2015,50,1,,4,,11,,225,,168,,,-,1,,10,,94,,48,,"OREGON
(44.567912, -120.156945)",
MINNESOTA,2015,50,,-,0,,4,,,-,326,,,-,0,,4,,,-,88,,"MINNESOTA
(44.943719, -93.094281)",
ARKANSAS,2015,50,,-,1,,5,,71,,83,,5,,2,,7,,102,,760,,"ARKANSAS
(34.748745, -92.275105)",
MISSOURI,2015,50,,-,0,,6,,19,,179,,,-,0,,35,,172,,1349,,"MISSOURI
(38.636168, -92.566292)",
KENTUCKY,2015,50,1,,1,,6,,68,,97,,1,,6,,29,,399,,312,,"KENTUCKY
(37.64591, -84.774043)",
ARIZONA,2015,50,3,,2,,11,,122,,91,,18,,8,,29,,504,,355,,"ARIZONA
(34.869712, -111.760902)",
NEW MEXICO,2015,50,,-,0,,3,,32,,47,,,-,1,,5,,65,,57,,"NEW MEXICO
(34.520396, -106.244402)",
FLORIDA,2015,50,1,,2,,8,,120,,114,,20,,33,,86,,1710,,2318,,"FLORIDA
(28.915325, -81.922409)",
MAINE,2015,50,,-,0,,3,,28,,33,,,-,0,,1,,3,,28,,"MAINE
(45.252223, -68.986647)",
WEST VIRGINIA,2015,50,,-,0,,3,,11,,17,,,-,0,,4,,12,,12,,"WEST VIRGINIA
(38.668501, -80.709421)",
IOWA,2015,50,,-,2,,10,,155,,221,,,-,9,,41,,617,,201,,"IOWA
(42.46942, -93.815856)",
GEORGIA,2015,50,,-,2,,7,,107,,95,,,-,25,,46,,1229,,959,,"GEORGIA
(32.836038, -83.631709)",
ALABAMA,2015,50,,-,0,,5,,36,,41,,2,,11,,30,,612,,467,,"ALABAMA
(32.839182, -86.631125)",
WYOMING,2015,50,,-,0,,3,,4,,29,,,-,0,,3,,6,,95,,"WYOMING
(43.23558, -108.110518)",
RHODE ISLAND,2015,50,,-,0,,3,,9,,4,,,-,0,,6,,28,,31,,"RHODE ISLAND
(41.707447, -71.522488)",
MONTANA,2015,50,,-,1,,6,,81,,38,,,-,0,,7,,13,,28,,"MONTANA
(47.062617, -109.430168)",
ILLINOIS,2015,50,,-,3,,8,,156,,192,,1,,15,,30,,715,,806,,"ILLINOIS
(40.477092, -88.993221)",
GUAM,2015,50,,-,0,,0,,,-,,-,,-,0,,0,,,-,4,,"GUAM
(13.3532, 144.653198)",
COLORADO,2015,50,,-,2,,16,,125,,164,,,-,0,,4,,46,,80,,"COLORADO
(38.841772, -106.132562)",
NEW HAMPSHIRE,2015,50,,-,0,,4,,25,,15,,,-,0,,2,,4,,13,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
